timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2015-11-12,5.51,5.71,4.75,5.03,5.03,39198,0.0000,1.0
2015-11-11,5.51,5.78,5.5,5.59,5.59,4697,0.0000,1.0
2015-11-10,5.651,5.8,5.08,5.77,5.77,42348,0.0000,1.0
2015-11-09,5.8,5.8,5.8,5.8,5.8,213,0.0000,1.0
2015-11-06,5.73,5.82,5.65,5.7525,5.7525,9653,0.0000,1.0
2015-11-05,5.9,5.9,5.692,5.692,5.692,5242,0.0000,1.0
2015-11-04,5.7366,5.75,5.7366,5.75,5.75,4300,0.0000,1.0
2015-11-03,5.67,5.75,5.4601,5.75,5.75,9377,0.0000,1.0
2015-11-02,5.52,5.96,5.5,5.96,5.96,3417,0.0000,1.0
2015-10-30,5.95,5.9899,5.65,5.7399,5.7399,17039,0.0000,1.0
2015-10-29,5.965,5.965,5.655,5.9,5.9,23730,0.0000,1.0
2015-10-28,5.9,5.95,5.9,5.91,5.91,3064,0.0000,1.0
2015-10-27,5.87,6.37,5.87,5.95,5.95,26335,0.0000,1.0
2015-10-26,6.104,6.2,5.57,6.0104,6.0104,155503,0.0000,1.0
2015-10-23,6.2,6.39,6.08,6.21,6.21,92627,0.0000,1.0
2015-10-22,6.2,6.2,6.0001,6.1999,6.1999,18931,0.0000,1.0
2015-10-21,6.155,6.3,6.15,6.15,6.15,14097,0.0000,1.0
2015-10-20,6.2499,6.2499,6.1,6.1,6.1,5984,0.0000,1.0
2015-10-19,6.599,6.6,6.18,6.18,6.18,44445,0.0000,1.0
2015-10-16,6.4,6.4899,6.26,6.26,6.26,10181,0.0000,1.0
2015-10-15,6.59,6.65,6.2,6.4,6.4,111645,0.0000,1.0
