timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2016-09-19,4.49,4.49,4.49,4.49,4.49,0,0.0000,1.0
2016-09-16,4.49,4.49,4.49,4.49,4.49,0,0.0000,1.0
2016-09-15,4.49,4.49,4.49,4.49,4.49,0,0.0000,1.0
2016-09-14,4.4901,4.491,4.49,4.49,4.49,7552,0.0000,1.0
2016-09-13,4.49,4.5,4.49,4.49,4.49,5732,0.0000,1.0
2016-09-12,4.4999,4.5,4.49,4.494,4.494,1333,0.0000,1.0
2016-09-09,4.48,4.5,4.48,4.49,4.49,7550,0.0000,1.0
2016-09-08,4.48,4.5,4.48,4.49,4.49,39575,0.0000,1.0
2016-09-07,4.48,4.5,4.48,4.4836,4.4836,6963,0.0000,1.0
2016-09-06,4.49,4.5,4.49,4.5,4.5,4780,0.0000,1.0
2016-09-02,4.4842,4.5,4.48,4.5,4.5,3678,0.0000,1.0
2016-09-01,4.481,4.49,4.4799,4.49,4.49,12791,0.0000,1.0
2016-08-31,4.4785,4.48,4.4785,4.48,4.48,2222,0.0000,1.0
2016-08-30,4.4799,4.5,4.46,4.48,4.48,14772,0.0000,1.0
2016-08-29,4.45,4.5,4.45,4.5,4.5,20562,0.0000,1.0
2016-08-26,4.44,4.46,4.44,4.4571,4.4571,5587,0.0000,1.0
2016-08-25,4.41,4.45,4.4,4.44,4.44,1213,0.0000,1.0
2016-08-24,4.41,4.44,4.41,4.43,4.43,502,0.0000,1.0
2016-08-23,4.48,4.48,4.44,4.44,4.44,13335,0.0000,1.0
2016-08-22,4.42,4.434,4.42,4.43,4.43,5432,0.0000,1.0
2016-08-19,4.446,4.446,4.44,4.44,4.44,636,0.0000,1.0
2016-08-18,4.46,4.47,4.44,4.46,4.46,2402,0.0000,1.0
2016-08-17,4.44,4.45,4.44,4.45,4.45,1242,0.0000,1.0
2016-08-16,4.43,4.46,4.43,4.46,4.46,793,0.0000,1.0
2016-08-15,4.4624,4.4624,4.4624,4.4624,4.4624,114,0.0000,1.0
2016-08-12,4.4721,4.4721,4.45,4.4624,4.4624,6343,0.0000,1.0
2016-08-11,4.4801,4.49,4.47,4.481,4.481,7979,0.0000,1.0
2016-08-10,4.5,4.5,4.48,4.49,4.49,2144,0.0000,1.0
2016-08-09,4.48,4.5,4.47,4.48,4.48,5436,0.0000,1.0
2016-08-08,4.5,4.5,4.47,4.47,4.47,4780,0.0000,1.0
2016-08-05,4.48,4.5,4.48,4.5,4.5,8473,0.0000,1.0
2016-08-04,4.49,4.5,4.4801,4.49,4.49,7100,0.0000,1.0
2016-08-03,4.47,4.5,4.47,4.492,4.492,8059,0.0000,1.0
2016-08-02,4.47,4.49,4.47,4.49,4.49,1150,0.0000,1.0
2016-08-01,4.47,4.49,4.4601,4.47,4.47,15158,0.0000,1.0
2016-07-29,4.49,4.49,4.469,4.47,4.47,16636,0.0000,1.0
2016-07-28,4.44,4.49,4.44,4.49,4.49,5679,0.0000,1.0
2016-07-27,4.49,4.5,4.47,4.49,4.49,35995,0.0000,1.0
2016-07-26,4.49,4.5,4.49,4.49,4.49,5561,0.0000,1.0
2016-07-25,4.47,4.49,4.47,4.49,4.49,30333,0.0000,1.0
2016-07-22,4.49,4.49,4.47,4.4732,4.4732,7285,0.0000,1.0
2016-07-21,4.49,4.49,4.48,4.49,4.49,1359,0.0000,1.0
2016-07-20,4.47,4.49,4.4401,4.49,4.49,10998,0.0000,1.0
2016-07-19,4.48,4.49,4.46,4.48,4.48,4417,0.0000,1.0
2016-07-18,4.49,4.49,4.45,4.49,4.49,9274,0.0000,1.0
2016-07-15,4.49,4.49,4.46,4.49,4.49,63477,0.0000,1.0
2016-07-14,4.47,4.48,4.4514,4.4601,4.4601,35185,0.0000,1.0
2016-07-13,4.44,4.47,4.43,4.46,4.46,12466,0.0000,1.0
2016-07-12,4.425,4.44,4.42,4.42,4.42,5719,0.0000,1.0
2016-07-11,4.42,4.43,4.41,4.43,4.43,1400,0.0000,1.0
2016-07-08,4.45,4.45,4.3714,4.43,4.43,50604,0.0000,1.0
2016-07-07,4.45,4.45,4.42,4.44,4.44,12461,0.0000,1.0
2016-07-06,4.43,4.45,4.41,4.4116,4.4116,18437,0.0000,1.0
2016-07-05,4.43,4.45,4.41,4.43,4.43,33778,0.0000,1.0
2016-07-01,4.45,4.46,4.425,4.44,4.44,13113,0.0000,1.0
2016-06-30,4.42,4.44,4.4115,4.44,4.44,38781,0.0000,1.0
2016-06-29,4.45,4.47,4.43,4.431,4.431,7040,0.0000,1.0
2016-06-28,4.46,4.46,4.43,4.44,4.44,14035,0.0000,1.0
2016-06-27,4.44,4.46,4.41,4.44,4.44,32137,0.0000,1.0
2016-06-24,4.41,4.46,4.41,4.45,4.45,30016,0.0000,1.0
2016-06-23,4.46,4.47,4.45,4.46,4.46,6697,0.0000,1.0
2016-06-22,4.47,4.48,4.45,4.458,4.458,31089,0.0000,1.0
2016-06-21,4.44,4.47,4.44,4.46,4.46,10399,0.0000,1.0
2016-06-20,4.44,4.48,4.44,4.45,4.45,32029,0.0000,1.0
2016-06-17,4.4501,4.47,4.43,4.43,4.43,12064,0.0000,1.0
2016-06-16,4.45,4.47,4.43,4.46,4.46,24438,0.0000,1.0
2016-06-15,4.45,4.47,4.44,4.47,4.47,119833,0.0000,1.0
2016-06-14,4.46,4.46,4.45,4.45,4.45,21512,0.0000,1.0
2016-06-13,4.45,4.45,4.45,4.45,4.45,200,0.0000,1.0
2016-06-10,4.47,4.47,4.45,4.45,4.45,15649,0.0000,1.0
2016-06-09,4.47,4.47,4.45,4.47,4.47,9297,0.0000,1.0
2016-06-08,4.47,4.47,4.45,4.46,4.46,21582,0.0000,1.0
2016-06-07,4.47,4.47,4.45,4.4516,4.4516,66290,0.0000,1.0
2016-06-06,4.4638,4.47,4.4501,4.46,4.46,6325,0.0000,1.0
2016-06-03,4.4699,4.49,4.45,4.455,4.455,20481,0.0000,1.0
2016-06-02,4.47,4.47,4.45,4.47,4.47,32611,0.0000,1.0
2016-06-01,4.47,4.48,4.45,4.45,4.45,83621,0.0000,1.0
2016-05-31,4.46,4.49,4.45,4.49,4.49,45994,0.0000,1.0
2016-05-27,4.45,4.46,4.44,4.46,4.46,73754,0.0000,1.0
2016-05-26,4.5,4.52,4.4,4.45,4.45,383063,0.0000,1.0
2016-05-25,4.86,5.2,4.7899,4.95,4.95,17378,0.0000,1.0
2016-05-24,4.63,4.86,4.625,4.86,4.86,24504,0.0000,1.0
