timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-01-25,11.48,11.52,11.33,11.52,11.52,9831,0.0000,1.0
2021-01-22,11.52,11.52,11.48,11.5,11.5,146880,0.0000,1.0
2021-01-21,11.47,11.5,11.47,11.49,11.49,156746,0.0000,1.0
2021-01-20,11.46,11.48,11.46,11.48,11.48,119181,0.0000,1.0
2021-01-19,11.47,11.475,11.46,11.46,11.46,85304,0.0000,1.0
2021-01-15,11.47,11.48,11.46,11.47,11.47,149032,0.0000,1.0
2021-01-14,11.46,11.48,11.45,11.47,11.47,138216,0.0000,1.0
2021-01-13,11.46,11.47,11.46,11.46,11.46,59005,0.0000,1.0
2021-01-12,11.45,11.47,11.45,11.46,11.46,120606,0.0000,1.0
2021-01-11,11.46,11.47,11.45,11.47,11.47,65630,0.0000,1.0
2021-01-08,11.47,11.47,11.45,11.46,11.46,93972,0.0000,1.0
2021-01-07,11.45,11.47,11.45,11.46,11.46,91719,0.0000,1.0
2021-01-06,11.47,11.49,11.45,11.45,11.45,137975,0.0000,1.0
2021-01-05,11.46,11.49,11.45,11.45,11.45,117797,0.0000,1.0
2021-01-04,11.45,11.47,11.45,11.46,11.46,112472,0.0000,1.0
2020-12-31,11.45,11.47,11.45,11.45,11.45,96735,0.0000,1.0
2020-12-30,11.46,11.47,11.45,11.45,11.45,55336,0.0000,1.0
2020-12-29,11.45,11.47,11.45,11.46,11.46,217962,0.0000,1.0
2020-12-28,11.45,11.47,11.45,11.45,11.45,142437,0.0000,1.0
2020-12-24,11.46,11.475,11.44,11.44,11.44,85785,0.0000,1.0
2020-12-23,11.48,11.48,11.44,11.45,11.45,126131,0.0000,1.0
2020-12-22,11.46,11.48,11.44,11.46,11.46,197930,0.0000,1.0
2020-12-21,11.44,11.49,11.44,11.47,11.47,290980,0.0000,1.0
2020-12-18,11.48,11.48,11.44,11.44,11.44,285591,0.0000,1.0
2020-12-17,11.47,11.48,11.46,11.47,11.47,116114,0.0000,1.0
2020-12-16,11.44,11.47,11.435,11.46,11.46,214233,0.0000,1.0
2020-12-15,11.42,11.45,11.42,11.44,11.44,60884,0.0000,1.0
2020-12-14,11.44,11.45,11.42,11.42,11.42,291707,0.0000,1.0
2020-12-11,11.44,11.44,11.41,11.42,11.42,205556,0.0000,1.0
2020-12-10,11.42,11.44,11.4,11.42,11.42,366708,0.0000,1.0
2020-12-09,11.43,11.46,11.42,11.42,11.42,197513,0.0000,1.0
2020-12-08,11.42,11.45,11.42,11.43,11.43,189615,0.0000,1.0
2020-12-07,11.43,11.44,11.42,11.42,11.42,59130,0.0000,1.0
