fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2019-06-30,CAD,19270000.0,19299000,29000.0,29000.0,-4067000.0,21433000.0,1756000.0,23366000.0,None,-8083000,-7888000,5369000.0,None,0,None,None,-12350000.0,-923073.96,None,-12350000.0,None,-5280000.0,None,-12322000.0
