,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,PMVP,2020-12-31,USD,365531000,364761000,361422000,361422000,None,None,770000,569000,1561000,None,None,None,None,None,None,None,201000,6410000,6410000,1607000,None,None,None,None,None,None,None,None,None,None,None,359121000,None,-109880000,None,44777818
1,PMVP,2020-09-30,USD,374446000,373672000,373150000,373150000,None,None,774000,573000,1500000,None,None,None,None,None,None,None,201000,5476000,5476000,548000,None,None,None,None,None,None,None,None,None,None,None,368970000,None,-99426000,None,44773748
