,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,U,2020-12-31,USD,2671225000,2080660000,1272578000,1272578000,None,274255000,590565000,95544000,70458000,343710000,57459000,286251000,None,None,479406000,22396000,26333000,634082000,503222000,11303000,134376000,None,None,130860000,123907000,None,None,None,None,360238000,11805000,2037143000,None,-797498000,2000,273537000
1,U,2020-09-30,USD,2605696000,2030976000,1759415000,1759415000,None,225525000,574720000,89930000,65690000,330469000,59269000,271200000,None,None,None,19968000,23034000,545790000,409813000,7856000,114441000,None,None,135977000,126238000,None,None,None,126238000,290640000,17571000,2059906000,None,-713996000,2000,270967000
