,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,LUNG,2020-12-31,USD,263708000,249989000,231600000,231600000,10741000,4567000,13686000,1474000,1773000,2700000,400000,2300000,None,None,None,377000,536000,37574000,12526000,1472000,171000,None,2238000,8244000,9856000,17368000,None,564000,17368000,165000,None,226134000,None,-242734000,36000,35693753
1,LUNG,2020-09-30,USD,71244000,55622000,39806000,39806000,9288000,5506000,15622000,1164000,1656000,2764000,431000,2333000,None,None,None,192000,525000,70534000,15174000,2297000,192000,None,1927000,8843000,10177000,47056000,None,539000,47056000,2106000,None,-206889000,None,-233437000,4000,3801824
