,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,JAMF,2020-12-31,USD,1078153000,288911000,194868000,194868000,None,69688000,789242000,12755000,None,744358000,202878000,541480000,None,None,None,1113000,5359000,262672000,199697000,6967000,411900000,None,None,62975000,None,None,None,None,-1100000,205950000,11046000,815481000,None,-87752000,117000,116992472
1,JAMF,2020-09-30,USD,1055284000,268137000,177457000,177457000,None,64823000,787147000,10934000,None,749938000,210120000,539818000,None,None,None,764000,2842000,239898000,181019000,6672000,376476000,None,None,58879000,None,None,None,None,-1200000,152826000,9399000,815386000,None,-78787000,117000,116463284
2,JAMF,2020-07-24,USD,7300000,7300000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
