,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,BIGC,2020-12-31,USD,276626000,254072000,219447000,219447000,None,7500000,18964000,7122000,13485000,None,None,None,None,None,None,11731000,11842000,59867000,45887000,5788000,12714000,None,11895000,13980000,15845000,None,None,None,15845000,22176000,12672000,216759000,None,-313391000,7000,69512000
1,BIGC,2020-09-30,USD,235502000,212920000,178846000,178846000,None,5700000,19587000,7242000,12776000,None,None,None,None,None,None,3357000,None,77004000,52477000,5566000,12969000,11895000,11895000,24527000,16474000,10000000,11895000,10000000,21895000,17516000,None,158498000,None,-299190000,7000,67806741
2,BIGC,2020-06-30,USD,79617000,56563000,25390000,25390000,None,5000000,20496000,7608000,12076000,None,None,None,None,None,None,3092000,None,122671000,38338000,5752000,12317000,2215000,2215000,84333000,17097000,69121000,2215000,69121000,71336000,13326000,None,-43054000,None,-291079000,2000,65843546
