,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,NET,2020-12-31,USD,1380651000,1129954000,108895000,1032096000,None,63499000,250697000,123688000,82608000,19967000,2800000,17167000,923201000,None,923201000,10295000,13058000,563711000,141377000,14485000,56836000,None,37000,422334000,45026000,383275000,None,383275000,383275000,110465000,9859000,816940000,None,-420520000,304000,308640000
1,NET,2020-09-30,USD,1371225000,1127379000,111959000,1051297000,None,48783000,243879000,122423000,93423000,20700000,3500000,17200000,939338000,None,939338000,5924000,11276000,544778000,131004000,16995000,50072000,17265000,29675000,413774000,46940000,374511000,17265000,374511000,374511000,61425000,7951000,826447000,None,-386499000,302000,307029588
2,NET,2020-06-30,USD,1364055000,1132124000,313983000,1069091000,None,43646000,33880000,114549000,83758000,21400000,4200000,17200000,755108000,None,755108000,3658000,7138000,528437000,120747000,17278000,45018000,17239000,None,407690000,48108000,365949000,17239000,365949000,365949000,51349000,9273000,835618000,None,-360031000,300000,305424000
3,NET,2020-03-31,USD,858531000,647604000,109063000,587854000,None,39778000,28171000,100174000,75237000,21299000,4900000,16399000,478791000,None,478791000,3215000,4202000,152179000,108284000,14301000,38092000,17009000,None,43895000,50804000,None,17009000,None,50804000,43720000,9104000,706352000,None,-333896000,297000,303357000
4,NET,2019-12-31,USD,830824000,689872000,138976000,636948000,None,33867000,140952000,101466000,67189000,4114000,31000,4083000,497972000,None,497972000,3308000,3528000,104996000,83883000,11463000,31647000,None,None,12949000,10506000,None,None,None,10506000,38856000,9803000,725828000,None,-301706000,294000,300173000
5,NET,2019-09-30,USD,21141000,695678000,501706000,645105000,None,32205000,21141000,92485000,58885000,4145000,62000,4083000,159568000,16169000,143399000,2190000,3569000,99449000,77139000,9517000,30651000,None,37000,14176000,10501000,None,37000,None,None,16722000,10993000,740398000,None,-273551000,294000,118000000
