,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,CRSA,2020-12-31,USD,253985020,356979,306626,306626,None,None,253628041,None,None,None,None,None,None,None,None,50353,253628041,11362036,2612036,None,None,None,None,8750000,None,None,None,None,None,None,8750000,5000004,None,251130,749,31250000
1,CRSA,2020-09-30,USD,254208600,500949,434086,434086,None,None,253707651,None,None,None,None,None,None,None,None,None,253707651,9155490,405490,None,None,None,None,8750000,None,None,None,None,None,None,None,245053110,None,2681257,724,31250000
2,CRSA,2020-06-30,USD,255066714,1307576,1201204,1201204,None,None,253759138,None,None,None,None,None,None,None,None,None,253759138,9596571,846571,None,None,None,None,8750000,None,None,None,None,None,None,None,245470143,None,3098290,720,31250000
3,CRSA,2020-03-31,USD,255199887,996498,860395,860395,None,None,254203389,None,None,None,None,None,None,None,None,None,254203389,9600007,850007,None,None,None,None,8750000,None,None,None,None,None,None,None,245599880,None,3228027,719,31250000
4,CRSA,2019-12-31,USD,254804334,1234875,1126200,1126200,None,None,253569459,None,None,None,None,None,None,None,None,None,253569459,9689876,939876,None,None,None,None,8750000,None,None,None,None,None,None,None,245114458,None,2742605,724,31250000
5,CRSA,2019-09-30,USD,254001862,1268127,1376476,1376476,None,None,252733735,None,None,None,None,None,None,None,None,None,252733735,0,613197,None,None,None,None,8750000,None,None,None,None,None,48723,None,244638665,None,2266811,729,None
6,CRSA,2019-06-30,USD,253143455,1310674,1386048,1386048,None,None,251832781,None,None,None,None,None,None,None,None,None,251832781,0,808263,None,None,None,None,8750000,None,None,None,None,None,85997,None,243585192,None,1213338,739,None
7,CRSA,2019-03-31,USD,252094587,1791926,1876573,1876573,None,None,250302661,None,None,None,None,None,None,250302661,None,None,250302661,0,808989,None,None,None,None,8750000,None,None,None,None,None,30144,None,242535600,None,163745,237536430,None
8,CRSA,2018-12-31,USD,523000,44896,44896,44896,None,None,250000000,None,None,None,None,None,None,None,None,None,250000000,505621,505621,None,None,None,262880,8750001,None,None,300000,None,262880,None,1,242363331,None,-8522,None,None
