,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,MRVI,2020-09-30,USD,649544000,145553000,36314000,36314000,26586000,None,503992000,None,None,182821000,182821000,224275000,None,None,None,None,807000,702118000,280451000,None,None,None,2500000,421667000,56440000,349204000,2500000,None,351704000,175798000,2601000,-52574000,None,-52410000,None,257620645
1,MRVI,2019-12-31,USD,577796000,60552000,24700000,24700000,14202000,None,517244000,94311000,None,197853000,197853000,224275000,None,None,None,None,805000,433169000,29562000,None,None,None,2500000,403607000,52919000,334783000,2500000,None,337283000,3069000,1208000,141396000,None,-42381000,183910000,257620645
