,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,ADTX,2020-09-30,USD,15367766,14278131,13715534,26475618,None,None,1089635,1028049,None,None,None,None,None,None,None,324289,None,1620869,755788,None,None,None,None,865081,1191985,215551,None,None,215551,2615,None,13746897,201605,-16198053,11827,11722742
1,ADTX,2020-06-30,USD,617589,75008,49925,49925,None,None,542581,None,None,None,None,None,None,None,None,None,None,4329810,4329810,None,None,None,840600,None,None,830600,840600,None,830600,None,None,-3712221,201605,-13453631,4069,3968312
