,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,IKT,2020-09-30,USD,1464210,29874,16168,16168,None,None,1434336,None,None,None,None,None,None,None,None,None,None,6589266,5914292,None,None,None,None,674974,None,674974,42534,None,None,1958554,None,-5125056,None,-13823638,8207,9609293
1,IKT,2020-06-30,USD,366639,30349,7785,7785,None,None,336290,None,None,None,None,None,None,None,None,None,None,5197268,4570432,None,None,None,42534,626836,None,626836,42534,None,669370,1512144,None,-4830629,None,-13153039,8193,9609293
2,IKT,2020-03-31,USD,37657,27025,13145,13145,None,None,10632,None,None,None,None,None,None,None,None,None,None,4739491,4426616,None,None,None,343669,312875,None,312875,343669,None,656544,1471588,None,-4701834,None,-12731170,9360,9609293
3,IKT,2019-12-31,USD,38254,35381,18457,18457,None,None,2873,None,None,None,None,None,None,None,None,None,None,4528270,4252895,None,None,None,None,275375,None,275375,98419,None,None,None,None,-4490016,None,-12183730,None,9609293
