,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,NNOX,2020-12-31,USD,236149000,219793000,213468000,213468000,None,None,16356000,15379000,None,None,None,None,None,None,None,None,977000,5403000,4480000,None,None,None,None,923000,1442000,None,None,None,None,None,None,230746000,None,-84416000,131000,46100173
1,NNOX,2020-09-30,USD,245632000,241755000,239978000,239978000,None,None,3877000,3608000,None,None,None,None,None,None,None,None,269000,6563000,6024000,None,None,None,None,539000,861000,None,None,None,861000,None,None,239069000,None,-65443000,129000,45567848
2,NNOX,2020-06-30,USD,43581000,40449000,39524000,39524000,None,None,3132000,1373000,None,None,None,None,None,None,None,None,290000,3222000,2603000,None,None,None,None,619000,934000,None,None,None,934000,None,None,40359000,None,-54387000,85000,44393910
3,NNOX,2020-03-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,NNOX,2019-12-31,USD,11871000,9636000,8072000,8072000,None,None,2235000,754000,None,None,None,None,None,None,None,None,284000,20649000,20263000,None,None,None,None,386000,526000,None,None,None,526000,17820000,None,-8778000,None,-40601000,75000,44393910
5,NNOX,2019-09-30,USD,None,9636000,None,None,None,None,None,754000,None,None,None,None,None,None,None,None,None,None,20263000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-40601000,75000,None
