,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,NBAC,2020-12-31,USD,None,147423,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,113083,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1050071,235,None
1,NBAC,2020-09-30,USD,58242813,348503,301714,301714,None,None,57894310,None,None,None,None,None,None,None,None,None,57894310,1487500,50000,None,None,None,None,1437500,None,None,None,None,None,None,None,56755313,None,-787367,232,7460000
2,NBAC,2020-06-30,USD,58215589,408813,326849,326849,None,None,57806776,None,None,None,None,None,None,None,None,None,57806776,1450776,13276,None,None,None,None,1437500,None,None,None,None,None,None,None,56764813,None,-777867,231,7460000
3,NBAC,2020-03-31,USD,58081406,487734,412970,412970,None,None,57593672,None,None,None,None,None,None,None,None,None,57593672,1470258,32758,None,None,None,None,1437500,None,None,None,None,None,None,None,56611148,None,38458,230,7460000
4,NBAC,2019-12-31,USD,329660,108667,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,309240,309241,None,None,None,280000,None,None,None,None,None,None,None,None,20420,None,-4578,144,None
5,NBAC,2019-09-30,USD,324474,113991,113991,113991,None,None,210483,None,None,None,None,None,None,None,None,None,210483,303877,303877,None,None,None,280000,0,None,None,280000,None,280000,None,None,20597,None,-4403,140,None
6,NBAC,2019-03-31,USD,314192,239620,239620,239620,None,None,74572,None,None,None,None,None,None,None,None,None,74572,293302,293302,None,None,None,None,0,None,None,280000,None,None,None,None,20890,None,-4110,115,None
