,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,ONEW,2020-12-31,USD,552337000,253856000,25952000,25952000,196114000,14499000,536396000,62833000,None,220566000,74004000,146562000,None,None,None,17291000,235648000,367854000,232612000,10545000,23386000,10481000,180801000,117686000,None,124214000,10481000,111466000,124214000,322728000,6220000,136554000,None,24545000,150000,14975298
1,ONEW,2020-09-30,USD,458067000,252058000,66087000,66087000,150124000,18479000,395716000,18442000,None,174363000,61304000,113059000,None,None,None,2066000,187567000,284780000,185736000,12781000,17280000,7419000,131454000,83459000,None,91536000,7419000,81977000,179272000,27444000,1482000,122854000,None,16757000,150000,14975298
2,ONEW,2020-06-30,USD,525037000,330688000,87989000,87989000,171300000,57439000,374383000,16785000,None,174363000,61304000,113059000,None,None,None,3080000,177564000,353207000,242915000,25154000,12851000,8435000,184496000,110292000,None,119685000,8435000,108780000,119685000,33265000,1512000,72281000,None,15452000,146000,14550298
3,ONEW,2020-03-31,USD,580272000,386001000,20401000,20401000,333377000,19839000,373454000,16699000,None,174363000,61304000,113059000,None,None,None,567000,177572000,441605000,331111000,7819000,13471000,7012000,301274000,110494000,None,117577000,7012000,108954000,117577000,22018000,1540000,57961000,None,1085000,146000,14550298
4,ONEW,2019-12-31,USD,10000,10000,10000,10000,313837000,None,192197000,17489000,None,61304000,61304000,113059000,None,None,None,4950000,192197000,0,298838000,None,7736000,None,264481000,205751000,None,67013000,271304000,None,None,21924000,1569000,27961000,None,None,10000,1000
5,ONEW,2019-09-30,USD,504755000,314093000,11108000,11108000,277338000,None,190662000,15954000,None,61304000,61304000,113059000,None,None,None,384000,190662000,472985000,263494000,None,None,None,225377000,203292000,None,64789000,236501000,None,None,9664000,1598000,31770000,None,None,10000,1000
