,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,CHPM,2020-09-30,USD,303074651,814943,784043,784043,None,None,302259708,None,None,None,None,None,None,None,None,None,302259708,10843091,343091,None,None,None,None,10500000,None,None,None,None,None,120996,None,292231560,None,1277422,878,37500000
1,CHPM,2020-06-30,USD,303367883,1197335,1122963,1122963,None,None,302170548,None,None,None,None,None,None,None,None,None,302170548,11076425,576425,None,None,None,None,10500000,None,None,None,None,None,434815,None,292291458,None,1337320,877,37500000
2,CHPM,2020-03-31,USD,302850427,1359840,1244022,1244022,None,None,301490587,None,None,None,None,None,None,None,None,None,301490587,10959829,459829,None,None,None,None,10500000,None,None,None,None,157305000,302524,None,291890598,None,936460,881,37500000
3,CHPM,2019-12-31,USD,301832445,1404951,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10693796,193796,None,None,None,None,None,None,None,None,None,None,None,None,None,None,184511,None,None
