,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,EMPW,2020-12-31,USD,251512701,1459795,1080629,1080629,None,None,250052096,None,None,None,None,None,None,None,None,None,None,8923873,173873,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1,EMPW,2020-09-30,USD,165893,14465163,250000,250000,None,None,165893,None,None,None,None,None,None,None,None,None,None,145893,145893,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
