,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,SNOW,2020-12-31,USD,5921739000,4300652000,820177000,820177000,None,None,1621087000,255786000,None,16091000,16091000,8449000,None,1165275000,3087887000,32371000,89322000,985268000,789264000,None,None,None,None,196004000,204537000,None,None,None,None,638652000,6923000,4936471000,None,None,4936471000,220238568
1,SNOW,2020-09-30,USD,5712889000,4986771000,3939925000,3939925000,None,None,726118000,242905000,None,14820000,14820000,8449000,None,347403000,814123000,28063000,38702000,745074000,547659000,None,None,None,None,197415000,206051000,None,None,None,None,454475000,7220000,4967815000,None,-1040486000,28000,283119545
2,SNOW,2020-06-30,USD,1437241000,793448000,138900000,138900000,None,None,643793000,229817000,None,15695000,15695000,8449000,None,295944000,451976000,26279000,24093000,673593000,477659000,None,None,None,None,195934000,201459000,None,None,None,None,393521000,8544000,763648000,None,-871597000,6000,278778162
3,SNOW,2020-03-31,USD,None,966553000,None,None,None,None,None,222542000,None,None,None,None,None,None,None,26086000,None,None,406315000,None,None,None,None,None,None,None,None,None,None,335375000,None,None,None,-793963000,6000,None
4,SNOW,2019-12-31,USD,1012720000,665194000,127206000,127206000,None,None,347526000,None,None,4795000,4795000,7049000,None,23532000,306844000,None,19522000,1557477000,416455000,None,None,None,None,1141022000,211267000,None,None,None,None,5514000,8466000,-544757000,None,-700319000,None,278778162
