,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,FTIV,2020-12-31,USD,231440619,1434758,1158934,1158934,None,None,230005861,None,None,None,None,None,230005861,None,None,None,230005861,10592983,792983,None,9800000,None,None,9800000,None,None,None,None,None,None,None,220847636,None,-1021573,990,31480000
1,FTIV,2020-09-30,USD,231666371,1666308,1634508,1634508,None,None,230000063,None,None,None,None,None,230000063,None,None,None,230000063,9820896,20896,None,9800000,None,None,9800000,None,None,None,None,None,261,None,221845475,None,-23734,980,31480000
