,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,CLEU,2020-06-30,USD,11573504,9758681,6223083,6223083,None,None,1814823,50017,None,None,None,None,None,None,None,256037,None,1806315,1806315,None,None,None,None,0,0,None,None,None,None,1157127,None,9767189,None,828645,6333,6333333
1,CLEU,2020-03-31,USD,None,9758681,None,None,None,None,None,50017,None,None,None,None,None,None,None,256037,None,None,1806315,None,None,None,None,None,None,None,None,None,None,1157127,None,None,None,828645,6333,None
2,CLEU,2019-12-31,USD,6853140,5685160,1702279,1702279,None,None,1167980,96154,None,None,None,None,None,None,None,1486217,None,1673165,1667815,None,None,None,None,5350,15676,None,None,None,None,1280814,None,5179975,None,908267,5000,6333333
3,CLEU,2019-09-30,USD,None,5685160,None,None,None,None,None,96154,None,None,None,None,None,None,None,1486217,None,None,1667815,None,None,None,None,None,None,None,None,None,None,1280814,None,None,None,908267,5000,None
4,CLEU,2019-06-30,USD,6769749,5460796,1992487,1992487,None,None,1308953,94156,None,None,None,None,None,None,None,676370,1308953,1828582,1828582,None,None,None,None,0,None,None,None,None,None,1204665,None,4941167,None,609373,5000,None
5,CLEU,2019-03-31,USD,None,5460796,None,None,None,None,None,94156,None,None,None,None,None,None,None,676370,None,None,1828582,None,None,None,None,None,None,None,None,None,None,1204665,None,None,None,609373,5000,None
6,CLEU,2018-03-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
