,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,SEER,2020-09-30,USD,133890000,123325000,17706000,17706000,None,None,10565000,None,None,None,None,None,None,None,103800000,None,1930000,8354000,5874000,None,None,None,None,2480000,None,None,None,None,None,495000,564000,125536000,None,-42600000,None,58435302
1,SEER,2019-12-31,USD,93236000,86806000,17485000,17485000,None,None,6430000,5687000,None,None,None,None,None,None,68535000,None,743000,5557000,3815000,None,None,None,None,1742000,None,None,None,None,None,611000,69000,87679000,None,-22586000,None,58435302
