,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,SQFT,2020-09-30,USD,191817949,6800000,6800000,6800000,None,None,27244906,24063107,None,3181799,758799,2423000,176336543,None,None,3606807,None,139497239,7239615,None,None,None,None,132257624,108743,190602350,None,None,190602350,None,187493,35632593,None,-117815335,89220,9422036
1,SQFT,2020-06-30,USD,194221128,6371409,6000000,6000000,None,None,31175978,26666657,None,3482715,1059715,2423000,176225748,None,None,3192775,None,140350368,6227183,None,None,None,None,134123185,115090,254102046,None,None,254102046,None,226346,37398838,None,-116067090,89250,8922036
2,SQFT,2020-03-31,USD,196342288,6100000,6100000,6100000,None,None,31565229,27242954,None,3443100,1020100,2423000,177231595,None,None,3388280,None,140930691,5786050,None,None,None,None,135144641,121203,243422210,None,None,243422210,None,267337,38073664,None,-114144274,177638,17763683
3,SQFT,2019-12-31,USD,220784408,5700000,5700000,5700000,None,None,29018353,27407677,None,4528011,2105011,2423000,198365880,None,None,5301897,None,164163220,8661416,None,None,None,None,155501804,560188,12238692,None,None,299156788,None,309932,39180794,None,-113037144,177638,17763683
4,SQFT,2019-09-30,USD,215905343,7400000,7400000,7400000,None,None,33177369,26478373,None,4928129,2505129,2423000,199932156,None,None,4317902,None,160545783,8005675,None,None,None,None,152540108,586786,291037768,None,None,291037768,None,355150,38896268,None,-112878063,176905,None
5,SQFT,2019-06-30,USD,227728676,5100000,5100000,5100000,None,None,36287630,29906354,None,5132952,2709952,2423000,213442944,None,None,None,None,174662271,None,None,None,None,None,None,None,440643300,None,None,440643300,None,None,None,None,None,None,None
6,SQFT,2019-03-31,USD,225066224,5500000,5500000,5500000,None,None,35671406,29067893,None,5326846,2903846,2423000,211712230,None,None,None,None,169967242,None,None,None,None,None,None,None,432371211,None,None,432371211,None,None,None,None,None,None,None
7,SQFT,2018-12-31,USD,233050040,5800000,5800000,5800000,None,None,33527319,36615681,None,5284474,2861474,2423000,220186759,None,None,None,None,176908997,None,None,None,None,None,None,None,149714176,None,None,451996008,None,None,None,None,None,None,None
8,SQFT,2018-09-30,USD,259631357,4700000,4700000,4700000,None,None,46940986,39084687,None,6066340,3643340,2423000,239318757,None,None,None,None,212631611,None,None,None,None,None,None,None,172621679,None,None,172621679,None,None,None,None,None,None,None
9,SQFT,2018-06-30,USD,261281130,6100000,6100000,6100000,None,None,55261508,47116093,None,6385074,3962074,2423000,245839526,None,None,None,None,211709512,None,None,None,None,None,None,None,172385190,None,None,172385190,None,None,None,None,None,None,None
10,SQFT,2018-03-31,USD,257382710,6101402,6101402,6101402,None,None,55199659,46856180,None,6594104,4171104,2423000,246996112,None,None,None,None,205473864,None,None,None,None,None,None,None,165845811,None,None,165845811,None,None,None,None,None,None,None
11,SQFT,2017-12-31,USD,254496865,3800000,8310575,3800000,None,None,43877234,45723707,None,6712185,4289185,2423000,240358882,None,None,None,None,202454697,None,None,None,None,None,None,None,162005679,None,None,162005679,None,None,None,None,None,None,None
12,SQFT,2017-09-30,USD,256553880,3436531,3436531,3436531,None,None,55203847,46105130,None,7316743,4893743,2423000,243068137,None,None,None,None,204034110,None,None,None,None,None,None,None,164701057,None,None,164701057,None,None,None,None,None,None,None
13,SQFT,2017-06-30,USD,254079359,5847369,5847369,5847369,None,None,58795847,49246634,None,7719606,5296606,2423000,238595388,None,None,None,None,200559114,None,None,None,None,None,None,None,161781671,None,None,161781671,None,None,None,None,None,None,None
14,SQFT,2017-03-31,USD,251980421,4534501,4534501,4534501,None,None,59899562,49767558,None,8270380,5847380,2423000,238521798,None,None,None,None,197781116,None,None,None,None,None,None,None,157598856,None,None,157598856,None,None,None,None,None,None,None
15,SQFT,2016-12-31,USD,257999077,7387795,7387795,7387795,None,None,57641003,51274462,None,8508285,6085285,2423000,246969993,None,None,None,None,202249447,None,None,None,None,None,None,None,160828604,None,None,160828604,None,None,None,None,None,None,None
16,SQFT,2016-09-30,USD,254270393,4703000,4703000,4703000,None,None,61331488,50122792,None,9251100,6828100,2423000,243042876,None,None,None,None,196306870,None,None,None,None,None,None,None,154679257,None,None,154679257,None,None,None,None,None,None,None
17,SQFT,2016-06-30,USD,252262170,5518204,5518204,5518204,None,None,58644078,50054723,None,6526712,4103712,2423000,176825454,None,None,None,None,191162976,None,None,None,None,None,33601070,None,None,None,None,None,None,None,None,None,None,None,17318848
18,SQFT,2016-03-31,USD,257268849,5371721,5371721,5371721,None,None,59481970,50613432,None,6853483,4430483,2423000,180373842,None,None,None,None,193330327,None,None,None,None,None,33647470,None,None,None,None,None,None,None,None,None,None,None,17268323
19,SQFT,2015-12-31,USD,254274393,6626423,6626423,6626423,None,None,62992878,49965418,None,10975291,8552291,2423000,239948063,None,None,None,None,189110736,None,None,None,None,None,33393871,None,None,None,None,None,None,None,None,None,None,None,17202228
