,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,GIX,2020-09-30,USD,174859942,575555,387430,172500000,None,10078,174284387,None,None,None,None,None,None,None,None,None,174284387,30932,30932,24597,None,None,None,None,None,None,None,None,None,6185,None,174829010,None,-238560,526,5262100
1,GIX,2020-06-30,USD,175740222,1005500,883918,172500000,None,6270,174734722,None,None,None,None,None,None,None,None,None,174734722,580978,580978,136100,None,None,None,None,None,None,None,None,None,435986,None,175159240,None,91674,523,5229076
2,GIX,2020-03-31,USD,176111608,1352636,1194013,172500000,None,2152,174758972,None,None,None,None,None,None,None,None,None,13326,606574,606574,151314,None,None,None,None,None,None,None,None,None,419264,None,175505030,None,437464,519,5194497
3,GIX,2019-12-31,USD,175767979,1740069,1576508,172500000,None,1952,174027910,None,None,None,None,None,None,None,None,None,33327,339958,339958,142613,None,None,None,None,None,None,None,None,None,180696,None,175428020,None,360451,520,5202198
4,GIX,2019-09-30,USD,175886590,2252855,2035701,172500000,None,30054,173633735,None,None,None,None,None,None,None,None,None,53368,588214,588214,289852,None,None,None,None,None,None,None,None,None,293362,None,175298380,None,230806,522,5215163
5,GIX,2019-06-30,USD,175423919,2705815,2529478,172500000,None,None,172718104,None,None,None,None,None,None,None,None,None,172718104,300151,300151,227986,None,None,None,None,None,None,None,None,None,65082,None,175123770,None,-28800,524,5237624
