,SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
0,AGBA,2020-09-30,USD,48137608,359306,303840,303840,None,None,47778302,None,None,None,None,None,None,None,None,None,47778302,2205871,1179923,None,None,None,920000,1025948,None,None,920000,None,920000,None,None,45931737,None,206149,2034,5975000
1,AGBA,2020-06-30,USD,47720170,412634,333400,333400,None,None,47307540,None,None,None,None,None,None,None,None,None,47307540,1711970,226018,None,None,None,None,1485948,None,460000,None,None,460000,None,None,46008208,None,292836,1988,5975000
2,AGBA,2020-03-31,USD,47701890,863263,856760,856760,None,None,46838626,None,None,None,None,None,None,None,None,None,46838626,1621610,595663,None,None,None,585194,1025948,None,None,585194,None,None,None,None,46080278,None,32185,1941,5975000
3,AGBA,2019-12-31,USD,47559330,955351,929340,929340,None,None,46603976,None,None,None,None,None,None,None,None,None,46603976,1580900,554948,None,None,None,543193,1025948,None,None,543193,None,None,None,None,45978431,None,164956,1930,5975000
4,AGBA,2019-09-30,USD,47418240,994690,949160,949160,None,None,46423549,None,None,None,None,None,None,None,None,None,46423549,1543760,517810,None,None,None,509007,1025948,None,None,509007,None,None,509007,None,45874480,None,-264436,1925,2000000
5,AGBA,2019-06-30,USD,47244620,1082430,1017390,1017390,0,None,46162186,0,0,0,0,0,None,0,0,0,46162186,1494880,468930,None,None,None,435063,1025948,0,0,435063,None,None,0,0,45749739,0,-127819,1914,1000000
6,AGBA,2019-03-31,USD,587533,587533,437533,437533,0,None,0,0,0,0,0,0,None,0,0,150000,0,575063,575063,None,None,None,575063,0,0,0,575063,None,575063,0,0,12470,0,-12531,1150,0
