SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
EHIC,2018-06-30,USD,1661015983.95,466442421.42,58234170.82,58234170.82,0,None,None,1115757383.77,None,9955727.50,9955727.50,0,None,10347930.41,0,91782241,None,1035157787.34,544564316.29,None,None,None,0,None,None,485131415.27,0,None,None,1817741.75,None,625858196.61,0,-59008455.46,131773.10,None
EHIC,2018-03-31,USD,1763498858.53,495221410.08,61827155.64,61827155.64,0,None,None,1184598397.42,None,10569985.03,10569985.03,0,None,10986386.43,0,97445105.17,None,1099025893.80,578163340.66,None,None,None,0,None,None,515063494.47,0,None,None,1929894.44,None,664472964.73,0,-62649212.80,139903.35,None
EHIC,2017-12-31,USD,1679570599.23,517075821.69,103178332.95,103178332.95,0,None,None,1084581326.48,None,10221118.54,10221118.54,0,None,1659827.56,14459096.01,249198593.14,None,1033075944.64,572885531.99,None,None,None,265664536.55,None,None,454463318.43,265664536.55,None,None,41233479.95,None,646494654.59,0,-62310594,135039.73,None
EHIC,2017-09-30,USD,1642537953.23,505674880.36,100903366.55,100903366.55,0,None,None,1060667525.93,None,9995754.35,9995754.35,0,None,1623230.23,0,243704043.95,None,1010297779.93,560254049.21,None,None,None,259806931.79,None,None,444442912.50,259806931.79,None,None,40324328.01,None,632240173.29,0,-60936715.36,132062.25,None
EHIC,2017-06-30,USD,1207029000,2089884335,21935000,21935000,None,None,None,807429000,None,9261000,9261000,None,None,None,62339000,224000000,None,603581000,243015000,None,None,None,3727030723,None,None,358857000,3727030723,None,None,39917000,None,603448000,None,-466487327,130000,None
EHIC,2017-03-31,USD,1140563000,2076228694,80037000,80037000,None,None,None,769051000,None,9275000,9275000,None,None,None,23307000,47613000,None,554690000,156564000,None,None,None,270886943,None,None,396672000,270886943,None,None,34744000,None,585873000,None,-496852388,128000,70000000
EHIC,2016-12-31,USD,1175423000,1941705244,76267000,76267000,None,None,None,824365000,None,9232000,9232000,None,None,None,37024000,55730000,None,600581000,201082000,None,None,None,306113338,None,None,398649000,306113338,None,None,40988000,None,574842000,None,-527652585,126000,None
EHIC,2016-09-30,USD,1185667000,2394363525,222166000,222166000,None,None,None,757464000,None,8181000,8181000,None,None,None,1549000,97390000,None,583031000,160533000,None,None,None,3452030295,None,None,422228000,3452030295,None,None,39244000,None,602636000,None,-541397518,132000,70000000
EHIC,2016-06-30,USD,1115045000,2553000000,233167000,233167000,None,None,None,672388000,None,8189000,8189000,None,None,None,31139000,90435000,None,517598000,227774000,None,None,None,3057000000,None,None,289334000,3057000000,None,None,37092000,None,597447000,None,-564000000,131000,69000000
EHIC,2016-03-31,USD,1186573000,3259000000,372390000,372390000,None,None,None,666603000,None,7699000,7699000,None,None,None,32094000,72958000,None,574331000,242233000,None,None,None,2971000000,None,None,331743000,2971000000,None,None,34891000,None,612242000,None,-565000000,134000,None
EHIC,2015-12-31,USD,1204255000,3427263221,402927000,402927000,None,None,None,632410000,None,7003000,7003000,None,None,None,31947000,26659000,None,594778000,290530000,None,None,None,453131683,None,None,304031000,453131683,None,None,31452000,None,609477000,None,-560787701,134000,None
EHIC,2015-09-30,USD,947180000,None,216846000,216846000,None,None,None,569458000,None,7127000,7127000,None,None,None,64753000,23312000,None,327982000,190171000,None,None,None,None,None,None,137591000,None,None,None,24035000,None,619198000,None,None,136000,None
EHIC,2015-06-30,USD,869655000,None,284243000,284243000,None,None,None,460303000,None,7283000,7283000,None,None,None,33000000,45615000,None,309864000,141832000,None,None,None,None,None,None,167806000,None,None,None,25992000,None,559791000,None,None,140000,None
EHIC,2015-03-31,USD,627566000,None,70082000,70082000,None,None,None,417933000,None,6534000,6534000,None,None,None,33005000,35693000,None,244336000,127612000,None,None,None,None,None,None,116724000,None,None,None,21627000,None,383230000,None,None,117000,None
EHIC,2014-12-31,USD,605299000,1426457520,149278000,149278000,None,None,None,312679000,None,6164000,6164000,None,None,152975000,31067000,18806000,None,223906000,108954000,None,None,None,240122039,None,None,114952000,240122039,None,None,20616000,None,381393000,None,-1257126506,117000,None
EHIC,2014-09-30,USD,416173000,None,33785000,33785000,None,None,None,277671000,None,5807000,5807000,None,None,None,18325000,24156000,None,182783000,85653000,None,None,None,None,None,None,97046000,None,None,None,14378000,None,233390000,None,None,7000,None
EHIC,2014-06-30,USD,392518000,None,51274000,51274000,None,None,None,227725000,None,5294000,5294000,None,None,None,18132000,13491000,None,158270000,71183000,None,None,None,None,None,None,87081000,None,None,None,13944000,None,234248000,None,None,6000,None
EHIC,2013-12-31,USD,334741000,803741630,104190000,104190000,None,None,None,175485000,None,4951000,4951000,None,None,153000000,4996000,11493000,None,117209000,55085000,None,None,None,595366692,None,None,62066000,595366692,None,None,17368000,None,217532000,None,-963273400,7000,None
EHIC,2012-12-31,USD,179236000,None,21421000,21421000,None,None,None,135532000,None,4657000,4657000,None,None,None,None,8119000,None,87239000,85355000,None,None,None,None,None,None,1041000,None,None,None,17998000,None,91997000,None,None,6000,None
