SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
KREF,2020-12-31,USD,4965612000,110832000,110832000,110832000,None,None,54635000,None,None,None,None,None,4844534000,33651000,None,500000,54635000,3920206000,4823000,None,None,None,2574747000,1304725000,None,8160288000,None,None,8160288000,24287000,876232000,1043554000,60999000,-65698000,556000,55619428
KREF,2020-09-30,USD,5231865000,301375000,301375000,301375000,None,None,81685000,None,None,None,None,None,4895974000,33468000,None,700000,81685000,4190807000,2851426000,None,None,None,2846350000,1302530000,None,8832704000,None,None,8832704000,24138000,874537000,1039107000,60999000,-70559000,555000,55491405
KREF,2020-06-30,USD,5235607000,127250000,127250000,127250000,None,None,40365000,None,None,None,None,None,5113531000,33606000,None,900000,40365000,4203104000,37163000,None,None,None,None,4164041000,None,9075998000,None,None,9075998000,24097000,871623000,1032503000,60999000,-78048000,555000,55491405
KREF,2020-03-31,USD,5455681000,369867000,369867000,369867000,None,None,44562000,None,None,None,None,None,5089968000,34441000,None,None,44562000,4423375000,40239000,None,None,None,None,4377729000,None,9538285000,None,None,9538285000,24204000,869980000,1032306000,55202000,-82777000,575000,55838032
KREF,2019-12-31,USD,5057018000,67619000,67619000,67619000,None,None,4973094000,None,None,None,None,None,None,37469000,None,None,42052000,3933306000,41002000,None,None,None,None,3892304000,None,3014462000,None,None,8034148000,25036000,868342000,1123712000,35958000,-8594000,575000,57486583
KREF,2019-09-30,USD,5211434000,74517000,74517000,74517000,None,None,5118988000,None,None,None,None,None,None,37230000,None,None,41950000,4087363000,42355000,None,None,None,None,4045008000,None,9056349000,None,None,9056349000,24972000,867692000,1124071000,35958000,-8663000,574000,57423911
KREF,2019-06-30,USD,6184905000,182732000,182732000,182732000,None,None,5985868000,None,None,None,None,None,None,37070000,None,None,1185655000,5060870000,1163435000,None,None,None,None,5021613000,None,8519001000,None,None,8519001000,24915000,1991038000,1124035000,35958000,-7588000,574000,57413069
KREF,2019-03-31,USD,5094035000,228440000,228440000,228440000,None,None,4850151000,None,None,None,None,None,None,32711000,None,None,1166023000,3963154000,1161185000,None,None,None,None,3919241000,None,5267642000,None,None,5267642000,24850000,1918498000,1130881000,35958000,-281000,574000,57383408
KREF,2018-12-31,USD,5231845000,86531000,86531000,86531000,None,None,5129136000,None,None,None,None,None,None,4001820000,None,None,1127316000,4096657000,1122109000,None,None,None,None,4054803000,None,2079537000,None,None,6010887000,25097000,1966066000,1132342000,31854000,-225000,576000,57596217
KREF,2018-09-30,USD,4611924000,192771000,192771000,192771000,None,None,4406758000,None,None,None,None,None,None,3261878000,None,None,1144880000,3465221000,1128486000,None,None,None,None,3423674000,None,8688470000,None,None,8688470000,25235000,1170381000,1146301000,14155000,5763000,580000,58022590
KREF,2018-06-30,USD,4031733000,40762000,40762000,40762000,None,None,3979550000,None,None,None,None,None,None,2844702000,None,None,1134848000,2979337000,1130900000,None,None,None,2943589000,2943589000,None,7238479000,2943589000,None,7238479000,23025000,1176716000,1051110000,13971000,9009000,530000,53031890
KREF,2018-03-31,USD,7604875000,23124000,23124000,23124000,None,None,7572955000,None,None,None,None,None,None,2273190000,None,None,5299765000,6552302000,5189500000,None,None,None,6521513000,1364083000,None,6440012000,6521513000,None,6440012000,21458000,81500000,1050295000,12435000,8330000,531000,53075575
KREF,2017-12-31,USD,7394893000,103120000,103120000,103120000,None,None,7282950000,None,None,None,None,None,None,1888510000,400000,400000,5394440000,6331709000,5288500000,None,None,None,6303198000,6303198000,None,6221726000,6303198000,None,6221726000,21604000,5338398000,1059145000,523000,6280000,537000,53685440
KREF,2017-09-30,USD,7164003000,171526000,89976000,89976000,None,None,7066497000,None,None,None,None,None,None,1625401000,600000,430000,5441096000,6098051000,5345100000,None,None,None,6069901000,6069901000,None,6069901000,6069901000,None,6069901000,23247000,5313914000,1061950000,523000,9110000,537000,53685440
KREF,2017-06-30,USD,6630373000,57013000,57013000,57013000,None,None,6600099000,None,None,None,None,None,None,1093173000,900000,449000,5506926000,5553658000,5387000000,None,None,None,5529183000,5577198000,None,5529183000,5529183000,None,5529183000,17870000,5400000000,1065226000,None,11644000,537000,53711838
KREF,2017-03-31,USD,6583564000,179799000,153624000,153624000,None,None,6425216000,None,None,None,None,None,None,972858000,500000,26675000,5452358000,5925853000,5909000,None,None,None,586935000,5919944000,None,5919944000,586935000,None,5919944000,2888000,5333009000,646910000,None,19823000,315000,31544600
KREF,2016-12-31,USD,6265403000,6226230000,96189000,96189000,None,None,None,None,None,None,None,None,None,36445000,157000,22000,None,5757336000,4618000,None,None,None,5752718000,None,None,5752718000,5752718000,None,None,1211000,None,497698000,None,17914000,242000,24158392
