SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
EVDY,2016-09-30,USD,341510000,97296000,22075000,22075000,None,None,244214000,34952000,None,39775000,39775000,165099000,None,None,None,8078000,4388000,181865000,60278000,None,None,None,6775000,121587000,None,107708000,None,None,None,8366000,4797000,159645000,-55000,-161566000,335000,None
EVDY,2016-06-30,USD,345078000,100949000,29796000,29796000,None,None,244129000,33140000,None,41316000,41316000,165099000,None,None,None,6408000,4574000,182819000,59800000,None,None,None,6775000,123019000,None,109468000,None,None,None,10352000,4973000,162259000,-55000,-155786000,334000,None
EVDY,2016-03-31,USD,356249000,114283000,39693000,39693000,None,None,241966000,29805000,None,42228000,42228000,165099000,None,None,None,7782000,4834000,188657000,64392000,None,None,None,11269000,124265000,None,111007000,None,None,None,16693000,5184000,167592000,-55000,-146835000,331000,None
EVDY,2015-12-31,USD,369598000,125115000,30097000,30097000,None,None,244483000,28565000,None,43746000,43746000,165271000,None,None,None,4662000,6901000,189329000,65883000,None,None,None,6775000,123446000,None,104281000,None,None,None,20545000,11595000,180269000,-55000,-130730000,327000,None
EVDY,2015-09-30,USD,350269000,105925000,35050000,35050000,None,None,244344000,28104000,None,45253000,45253000,165537000,None,None,None,7560000,5450000,180855000,61557000,None,None,None,5928000,119298000,None,105975000,None,None,None,23476000,5610000,169414000,-55000,-138182000,322000,None
EVDY,2015-06-30,USD,341356000,124124000,46634000,46634000,None,None,217232000,25915000,None,43538000,43538000,142157000,None,None,None,15667000,5622000,166336000,46080000,None,None,None,5081000,120256000,None,107669000,None,None,None,12639000,5434000,175020000,-55000,-125464000,318000,None
EVDY,2015-03-31,USD,334774000,116174000,48530000,48530000,None,None,218600000,25847000,None,43777000,43777000,143165000,None,None,None,10033000,5811000,166536000,45483000,None,None,None,2625000,121053000,None,110125000,None,None,None,17798000,4016000,168238000,-55000,-127158000,315000,None
EVDY,2014-12-31,USD,313491000,124921000,50729000,50729000,None,None,188570000,25502000,None,30716000,30716000,127115000,None,None,None,5529000,5237000,140205000,42427000,None,None,None,3000000,97778000,None,87000000,None,None,None,7705000,4105000,173286000,-55000,-119090000,314000,None
EVDY,2014-09-30,USD,224653000,106014000,57181000,57181000,None,None,118639000,23694000,None,8099000,8099000,82153000,None,None,None,6893000,4693000,81251000,34084000,None,None,None,2500000,47167000,None,37000000,None,None,None,9318000,4246000,143402000,-55000,-140277000,307000,None
EVDY,2014-06-30,USD,220487000,102045000,55084000,55084000,None,None,118442000,22839000,None,8644000,8644000,82153000,None,None,None,7326000,4806000,80747000,32727000,None,None,None,2000000,48020000,None,38000000,None,None,None,9010000,4340000,139740000,-55000,-140127000,302000,None
EVDY,2014-03-31,USD,180757000,62753000,14770000,14770000,None,None,118004000,21751000,None,9190000,9190000,82153000,None,None,None,9760000,4910000,116117000,34653000,None,None,None,1500000,81464000,None,70800000,None,None,None,8305000,5224000,-94126000,-55000,-131453000,56000,None
EVDY,2013-12-31,USD,192282000,None,16242000,16242000,None,None,None,21095000,None,91888000,91888000,82153000,None,None,500000,7055000,None,123485000,43349000,None,None,None,None,None,None,70000000,None,None,None,33557000,None,68797000,-55000,None,54000,None
EVDY,2009-09-30,USD,120257000,None,12281000,12281000,408000,None,None,13238000,None,None,None,54803000,None,None,2100000,2741000,None,None,26067000,None,None,None,None,None,None,12000000,None,None,None,18921000,None,None,None,None,66000,None
EVDY,2008-12-31,USD,135694000,None,25050000,25050000,335000,None,None,14016000,None,None,None,54126000,None,None,2166000,3249000,None,None,35972000,None,None,None,None,None,None,965000,None,None,None,23815000,None,None,None,None,65000,None
EVDY,2007-12-31,USD,32680000,None,14249000,14249000,222000,None,None,5248000,None,None,None,None,None,None,2418000,1352000,None,None,15286000,None,None,None,None,None,None,4619000,None,None,None,11249000,None,None,None,None,65000,None
