SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
BYSI,2020-09-30,USD,39396000,35687000,30874000,30874000,None,None,3709000,2529000,None,None,None,None,None,None,None,4328000,1180000,16473000,12819000,None,None,None,None,3654000,2243000,2108000,None,None,4351000,964000,None,24044000,None,-260222000,3000,30516401
BYSI,2020-06-30,USD,46723000,42977000,38080000,38080000,None,None,3746000,2658000,None,None,None,None,None,None,None,4330000,1088000,15101000,11306000,None,None,None,61000,3795000,2394000,2050000,61000,None,2111000,860000,None,32136000,None,-245682000,3000,30117881
BYSI,2020-03-31,USD,33504000,29753000,24917000,24917000,None,None,3751000,2810000,None,None,None,None,None,None,None,4384000,941000,15512000,12207000,None,None,None,42000,3305000,2535000,1413000,42000,None,1455000,935000,None,17688000,None,-232929000,3000,27888906
BYSI,2019-12-31,USD,44555000,40862000,35933000,35933000,None,None,3693000,2747000,None,None,None,None,None,None,None,4519000,946000,13424000,10053000,None,None,None,29000,3371000,2472000,1436000,29000,None,1465000,863000,None,30277000,None,-216845000,3000,27885613
BYSI,2019-09-30,USD,34140000,30241000,24678000,24678000,None,None,3899000,2921000,None,None,None,None,None,None,None,5201000,978000,11859000,8369000,None,None,None,None,3490000,2633000,1399000,None,None,4032000,1089000,None,20475000,None,-202772000,3000,25000000
BYSI,2019-06-30,USD,6014000,1964000,674000,674000,None,None,4050000,3092000,None,None,None,None,None,None,None,1123000,958000,24096000,18919000,None,None,None,1375000,5177000,2799000,2913000,1375000,None,4288000,2469000,None,-16239000,None,-193405000,2000,23000000
BYSI,2019-03-31,USD,7845000,3558000,1961000,1961000,None,None,4287000,3317000,None,None,None,None,None,None,None,1066000,970000,24877000,19470000,None,None,None,350000,5407000,3113000,2980000,350000,None,3330000,1596000,None,-14841000,None,-186053000,2000,23000000
BYSI,2018-12-31,USD,7063000,5871000,3889000,3889000,None,None,None,282000,None,None,None,None,None,None,None,1209000,910000,16445000,16445000,None,None,None,None,None,None,None,None,None,None,1364000,None,-7766000,None,-178760000,2000,23000000
BYSI,2018-09-30,USD,16006000,15158000,12839000,12839000,None,None,None,282000,None,None,None,None,None,None,None,1209000,657000,11176000,11176000,None,None,None,None,None,None,None,None,None,None,1364000,None,-7766000,None,-178760000,2000,23000000
BYSI,2018-06-30,USD,25494000,24795000,19413000,19413000,None,None,None,116000,None,None,None,None,None,None,3022000,1835000,583000,5684000,5684000,None,None,None,None,None,None,None,None,None,None,554000,None,19872000,None,-149713000,2000,22000000
BYSI,2018-03-31,USD,23893000,23286000,18350000,18350000,None,None,None,124000,None,None,None,None,None,None,3188000,1464000,483000,5802000,5802000,None,None,None,None,None,None,None,None,None,None,301000,None,17523000,None,-137547000,2000,22000000
BYSI,2017-12-31,USD,32828000,32344000,27481000,27481000,None,None,None,123000,None,None,None,None,None,None,3074000,1525000,361000,4792000,4792000,None,None,None,None,None,None,None,None,None,None,606000,None,27076000,None,-123891000,2000,21000000
BYSI,2017-09-30,USD,43572000,43170000,37718000,37718000,None,None,None,126000,None,None,None,None,None,None,3006000,2210000,276000,3081000,3081000,None,None,None,2000,None,None,None,None,None,2000,732000,None,39135000,None,-108399000,2000,23000000
BYSI,2017-06-30,USD,51118000,50821000,48980000,48980000,None,None,None,87000,None,None,None,None,None,None,None,1841000,210000,3212000,3212000,None,None,None,2000,None,None,None,None,None,2000,1182000,None,48186000,None,-92865000,2000,22000000
BYSI,2017-03-31,USD,55956000,55665000,54564000,54564000,None,None,None,88000,None,None,None,None,None,None,None,1101000,203000,1930000,1930000,None,None,None,7000,None,None,None,None,None,7000,918000,None,54194000,None,-79524000,2000,18000000
BYSI,2016-12-31,USD,14908000,14707000,11687000,11687000,None,None,None,80000,None,None,None,None,None,None,None,3020000,121000,2609000,2609000,None,None,None,210000,None,None,None,None,None,210000,2165000,None,12152000,None,-32128000,2000,None
BYSI,2016-09-30,USD,19490000,19295000,17329000,17329000,None,None,None,109000,None,None,None,None,None,None,None,1966000,86000,3465000,3465000,None,None,None,364000,None,None,None,None,None,364000,2024000,None,15711000,None,None,2000,16000000
BYSI,2016-03-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,16000000
BYSI,2015-12-31,USD,10970000,10936000,10821000,10821000,None,None,None,34000,None,None,None,None,None,None,None,115000,None,1312000,1312000,None,None,None,None,None,None,None,None,None,None,1012000,None,8950000,None,-20118000,2000,None
BYSI,2014-12-31,USD,1174000,1174000,392000,392000,None,None,None,None,None,None,None,None,None,None,None,18000,None,10567000,2741000,None,None,None,7826000,None,None,7826000,7826000,None,None,2535000,None,-9393000,None,-12148000,1000,None
