SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
SELB,2020-12-31,USD,165435000,151343000,138685000,138685000,None,7224000,13722000,1395000,4255000,None,None,None,None,None,None,5434000,12697000,183441000,81547000,443000,221592000,None,None,73186000,10555000,24793000,None,24793000,24793000,72958000,77101000,-18006000,None,-404629000,11000,108071249
SELB,2020-09-30,USD,180996000,166502000,146261000,146261000,None,12626000,13958000,1363000,4163000,None,None,None,None,None,None,7615000,1915000,188378000,77004000,471000,231678000,None,None,85941000,10761000,24589000,None,24589000,24589000,152033000,None,-7382000,None,-389183000,11000,107235976
SELB,2020-06-30,USD,75206000,61052000,59730000,59730000,None,None,14154000,1301000,4072000,None,None,None,None,None,None,278000,1379000,88258000,22510000,1242000,36680000,8384000,8384000,32981000,11768000,14833000,8384000,6449000,14833000,3278000,None,-13052000,None,-379454000,10000,100847810
SELB,2020-03-31,USD,88800000,74440000,72606000,72606000,None,None,14360000,1134000,4428000,None,None,None,None,None,None,279000,1379000,97563000,30072000,1330000,32660000,18293000,16868000,25096000,11865000,16868000,16868000,None,16868000,1674000,None,-8763000,None,-355373000,9000,87019172
SELB,2019-12-31,USD,99569000,96667000,89893000,89893000,None,None,2902000,1222000,4781000,None,None,None,None,None,None,279000,1379000,91172000,34943000,500000,32708000,18905000,18905000,14680000,372000,23286000,18905000,None,23286000,7105000,None,8397000,None,-335753000,9000,86325547
SELB,2019-09-30,USD,35892000,34513000,34234000,34234000,None,None,1379000,1452000,4584000,None,None,None,None,None,None,279000,1379000,44459000,29478000,1478000,32008000,21661000,20927000,14981000,734000,20927000,20927000,None,20927000,1023000,None,-4915000,None,-320865000,5000,48196387
SELB,2019-06-30,USD,30479000,30479000,30200000,30200000,None,None,2498000,1620000,4424000,None,None,None,11480000,None,11480000,279000,2498000,0,31908000,2463000,32331000,22633000,21548000,14983000,1085000,21548000,21548000,None,21548000,1342000,None,56000,None,-308871000,5000,44952951
SELB,2019-03-31,USD,32452000,32452000,32173000,32173000,None,None,1799000,1799000,4262000,None,None,None,16244000,None,16244000,279000,1155000,-335800000,33046000,693000,None,21466000,21466000,14617000,1428000,21466000,21466000,None,21466000,1428000,801000,14819000,None,-292477000,5000,44788025
SELB,2018-12-31,USD,44482000,42076000,37403000,37403000,None,None,279000,2127000,4552000,None,None,None,None,None,None,None,279000,49900000,35144000,1100000,None,21385000,21385000,14756000,None,21385000,21385000,None,21385000,2473000,938000,-5418000,None,-280403000,3000,22471776
SELB,2018-09-30,USD,60323000,55568000,50485000,50485000,None,None,279000,2109000,4403000,None,None,None,None,None,None,5083000,2646000,50323000,34632000,1252000,None,21299000,21299000,15691000,None,21299000,21299000,None,21299000,2469000,1800000,10000000,None,-263154000,3000,22396183
SELB,2018-06-30,USD,73437000,68835000,60237000,60237000,None,None,329000,2137000,4407000,None,None,None,None,None,5991000,2607000,2465000,49175000,13891000,1789000,None,None,21212000,22414000,None,21212000,21212000,None,21212000,3210000,1104000,24262000,None,-247153000,3000,22396183
SELB,2018-03-31,USD,89937000,84984000,58228000,58228000,None,None,329000,2257000,4333000,None,None,None,None,None,24839000,76000,2696000,48355000,11810000,1789000,None,None,21127000,22628000,None,21127000,21127000,None,21127000,2076000,1372000,41582000,None,-228357000,3000,22349840
