SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
ANAB,2020-12-31,USD,416552000,396561000,250456000,393653000,None,None,20335000,1783000,4945000,None,None,None,160743000,17546000,143197000,2908000,602000,19821000,19821000,4217000,None,None,1375000,None,342000,None,None,None,342000,342000,None,396731000,None,-263957000,27000,27356000
ANAB,2020-09-30,USD,384750000,345814000,209154000,338346000,None,None,39760000,1585000,5077000,None,None,None,165369000,36177000,129192000,7468000,1114000,24507000,24474000,5484000,None,None,None,66000,884000,None,None,None,884000,851000,33000,360243000,None,-297603000,27000,27346000
ANAB,2020-06-30,USD,401746000,384516000,221172000,377878000,None,None,18250000,1495000,4940000,None,None,None,171027000,14321000,156706000,6638000,1354000,20310000,20130000,6289000,None,None,None,360000,None,None,None,None,None,925000,180000,381436000,None,-273836000,27000,27287000
ANAB,2020-03-31,USD,424233000,371055000,165317000,362483000,None,None,54391000,1610000,4803000,None,None,None,247381000,50215000,197166000,3572000,1293000,23669000,23250000,8571000,None,898000,None,838000,None,None,898000,None,None,898000,419000,400564000,None,-252288000,27000,27277000
ANAB,2019-12-31,USD,435197000,377733000,171017000,374227000,None,None,58866000,1618000,4679000,None,None,None,257515000,54305000,203210000,3506000,1481000,30189000,29535000,16237000,None,1375000,1375000,1308000,None,1375000,1375000,None,1375000,871000,654000,405008000,None,-244026000,27000,27255082
ANAB,2019-09-30,USD,451505000,424597000,182898000,421002000,None,None,28494000,1695000,4560000,None,None,None,261522000,23418000,238104000,3595000,1735000,30613000,29730000,10522000,None,3922000,3077000,1766000,None,3077000,3077000,None,3077000,845000,883000,420892000,None,-223763000,27000,27098042
ANAB,2019-06-30,USD,480149000,430988000,146552000,422216000,None,None,50925000,1481000,4429000,None,None,None,326422000,45707000,275664000,3772000,1913000,31728000,30623000,10921000,None,5600000,4781000,2210000,None,4781000,4781000,None,4781000,819000,1105000,448421000,None,-192730000,27000,27044527
ANAB,2019-03-31,USD,494226000,421942000,105853000,415665000,None,None,72284000,1584000,4305000,None,None,None,386516000,68551000,309812000,6302000,2089000,26071000,24754000,9072000,None,6488000,6488000,1317000,None,6488000,6488000,None,6488000,794000,1317000,468155000,None,-168768000,27000,27006293
ANAB,2018-12-31,USD,508997000,434216000,113596000,427082000,None,None,74781000,1445000,4197000,None,None,None,386614000,73128000,313486000,7160000,148000,22632000,21836000,5443000,None,7574000,7574000,796000,None,7574000,7574000,625000,8199000,58000,796000,486365000,None,-146690000,27000,26922000
ANAB,2018-09-30,USD,523121000,503022000,293408000,493814000,None,None,20099000,1344000,4092000,None,None,None,221338000,18616000,200406000,4235000,79000,23444000,20873000,6180000,None,7500000,7500000,2571000,None,9909000,7500000,2409000,9909000,48000,162000,499677000,None,-129696000,27000,26749000
ANAB,2018-06-30,USD,306017000,271819000,57057000,267909000,None,None,34198000,1086000,4073000,None,None,None,246075000,32730000,210852000,3958000,322000,21038000,16790000,4426000,None,7500000,7500000,4248000,None,11620000,7500000,4120000,11620000,27000,128000,284979000,None,-113738000,24000,24028504
ANAB,2018-03-31,USD,314837000,251945000,69474000,248165000,None,None,124776000,659000,4032000,None,None,None,242572000,61884000,178691000,3770000,289000,20310000,14343000,2416000,None,7500000,7500000,5967000,None,13334000,7500000,5834000,13334000,22000,133000,294527000,None,-100100000,24000,23817000
ANAB,2017-12-31,USD,329364000,252696000,81189000,248407000,None,None,76668000,665000,3978000,None,None,None,243115000,75897000,167218000,4288000,46000,21783000,14090000,2323000,None,6875000,6875000,7693000,None,14428000,6875000,7553000,14428000,17000,140000,307581000,None,-85000000,24000,23791392
ANAB,2017-09-30,USD,121945000,120327000,26669000,115722000,None,None,2617000,513000,3931000,None,None,None,90052000,999000,89053000,4619000,60000,20590000,11174000,2557000,None,5000000,5000000,9416000,None,14269000,5000000,9269000,14269000,13000,147000,101355000,None,-78173000,20000,20496288
ANAB,2017-06-30,USD,130409000,115848000,30752000,106359000,None,None,28473000,543000,3888000,None,None,None,89519000,13912000,75607000,9489000,60000,21234000,10079000,3724000,None,3125000,3125000,11155000,None,14112000,3125000,10987000,14112000,3230000,168000,109175000,None,-69083000,20000,20290000
ANAB,2017-03-31,USD,131111000,110155000,96754000,103496000,None,None,41283000,569000,3837000,None,None,None,28679000,20327000,6742000,6659000,60000,20996000,8126000,2546000,None,1250000,1250000,12870000,None,13959000,1250000,12709000,13959000,4330000,161000,110115000,None,-66400000,20000,20249295
ANAB,2016-12-31,USD,62180000,58208000,51232000,51232000,None,None,None,471000,3798000,None,None,None,None,None,None,1633000,60000,22912000,5708000,2278000,None,None,13809000,None,None,13809000,13809000,None,13809000,3430000,None,39268000,None,-54923000,3000,2651000
