SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
TSRO,2018-09-30,USD,710840000,648378000,476812000,476812000,108822000,None,62462000,9923000,None,35897000,35897000,0,None,None,306000,30076000,16642000,841632000,190442000,None,None,None,None,651190000,None,643582000,None,None,None,11349000,7608000,-130792000,0,-1936442000,5000,55000000
TSRO,2018-06-30,USD,810453000,757412000,575104000,575104000,87406000,None,53041000,10657000,None,36624000,36624000,0,None,None,303000,57120000,5760000,832001000,184180000,None,None,None,639918000,647821000,None,639918000,639918000,None,None,11808000,7903000,-21548000,0,-1799354000,5000,55000000
TSRO,2018-03-31,USD,729692000,655790000,498980000,498980000,74444000,None,73902000,10272000,None,54947000,54947000,0,None,None,315000,35669000,8683000,611964000,163236000,None,None,None,440417000,448728000,None,440417000,440417000,None,None,7568000,8311000,117728000,0,-1632703000,5000,55000000
TSRO,2017-12-31,USD,862185000,787961000,643095000,643095000,57939000,None,74224000,9652000,None,56384000,56384000,0,None,None,0,33511000,8188000,613099000,166206000,None,None,None,437105000,446893000,None,437105000,437105000,None,None,7226000,9788000,249086000,0,-1469887000,5000,54000000
TSRO,2017-09-30,USD,685718000,621729000,521265000,521265000,50527000,None,63989000,9877000,None,43155000,43155000,0,None,None,0,22257000,10957000,278357000,131442000,None,None,None,140362000,146915000,None,140362000,140362000,None,None,2382000,6318000,407361000,0,-1287822000,5000,54000000
TSRO,2017-06-30,USD,645395000,582420000,507941000,507941000,28285000,None,62975000,9958000,None,44408000,44408000,0,None,None,0,23045000,8609000,245481000,102430000,None,None,None,137447000,143051000,None,137447000,137447000,None,None,2796000,5346000,399914000,0,-1262545000,5000,54000000
TSRO,2017-03-31,USD,761005000,707568000,672239000,672239000,15643000,None,53437000,8618000,None,37387000,37387000,0,None,None,0,13625000,7432000,247797000,107467000,None,None,None,134532000,140330000,None,134532000,134532000,None,None,28149000,5516000,513208000,0,-1110486000,5000,54000000
TSRO,2016-12-31,USD,839845000,814839000,785877000,785877000,14700000,None,25006000,6640000,None,12877000,12877000,0,None,None,0,8919000,5489000,228634000,76773000,None,None,None,131775000,151861000,None,131775000,131775000,None,None,3266000,20086000,611211000,0,-990668000,5000,48000000
TSRO,2016-09-30,USD,689594000,670101000,647315000,647315000,12163000,None,19493000,3781000,None,13341000,13341000,0,None,None,0,7409000,2371000,187373000,57841000,None,None,None,None,129532000,None,129017000,None,None,None,1442000,515000,502221000,0,-853726000,5000,51000000
TSRO,2016-06-30,USD,355937000,337817000,320204000,320204000,8381000,None,18120000,2718000,None,13805000,13805000,0,None,None,0,8722000,1597000,186632000,60024000,None,None,None,None,126608000,None,126407000,None,None,None,3196000,163000,169305000,0,-752573000,5000,46000000
