SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
TBRGU,2020-12-31,USD,1109978140,119365727,91129888,91129888,None,21310724,990612413,1628439,1558268,852072060,393101805,458970255,None,None,None,None,None,553796069,65435677,11879638,None,6760650,None,488360392,None,263474046,6760650,249952746,519367392,None,10583196,None,None,None,None,None
TBRGU,2020-09-30,USD,1094687902,203430977,182290497,182290497,None,15789747,891256925,1708731,1278733,774562226,359051601,415510625,None,None,None,None,None,531069878,56332689,11892529,None,6760650,None,474737189,None,264828505,6760650,251307205,520747352,None,10635013,None,None,None,None,None
TBRGU,2020-06-30,USD,980130436,184780777,165914391,165914391,None,14231350,795349659,1788822,914696,778108888,365941035,412167853,None,None,None,None,None,422492654,59332898,10225022,None,7175650,None,363159756,None,266880652,7175650,252529352,522358999,None,10878251,None,None,None,None,None
TBRGU,2020-03-31,USD,829827879,52739251,32712610,32712610,None,15202198,777088628,1876382,654821,787719746,376017347,411702399,None,None,None,None,11678713,378395096,66746386,10887469,None,5502000,None,311648710,None,251959360,5502000,240955360,495705860,6336487,9311648,252334809,None,-57310504,None,None
TBRGU,2019-12-31,USD,782042151,43882522,24617996,24617996,None,14631561,738159629,1610652,416024,746942825,357282306,389660519,None,None,None,None,13838570,321527080,51959437,9586001,None,5500000,None,269567643,None,219408388,5500000,207942705,223442705,6336487,16864,254353036,None,-53878460,None,None
TBRGU,2019-09-30,USD,370779661,62205736,45493526,45493526,None,12636396,370779661,1485207,164123,370779661,350304195,370779661,None,None,None,None,11555559,300751374,34862028,8742117,None,5250000,None,265889346,None,412845796,5250000,198908296,412845796,2231575,16863,254208586,None,-46137789,None,None
TBRGU,2019-06-30,USD,119529202,57855,4005,4005,None,None,119529202,None,None,119529202,None,119529202,None,None,None,None,266436421,11931622,2241622,1679756,None,561866,None,9690000,None,2061866,561866,None,2061866,None,None,254562654,None,2597470,None,None
TBRGU,2019-03-31,USD,119529202,248454,159379,159379,None,None,119529202,None,None,119529202,None,119529202,None,None,None,None,264776505,11024005,1334005,1017139,None,316866,None,9690000,None,1816866,316866,None,1816866,None,None,254000954,None,2035770,None,None
TBRGU,2018-12-31,USD,219057629,20081816,13285357,13285357,None,None,198975813,None,None,119529202,None,119529202,None,None,None,None,None,109979272,20647204,2909378,None,4900000,None,None,None,1965204,4900000,None,1500000,None,None,None,None,1518158,None,None
TBRGU,2018-09-30,USD,262733379,873191,767718,767718,None,None,261860188,None,None,None,None,None,None,None,None,None,None,9705006,15006,15006,None,None,None,None,None,1500000,None,None,1500000,None,None,19730,None,1063189,None,None
TBRGU,2018-06-30,USD,261918993,1302942,1171169,1171169,None,None,None,None,None,None,None,None,None,None,None,None,None,9963727,273727,273727,None,None,None,None,None,1500000,None,None,1500000,None,None,19730,None,-5270,None,None
