SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
CSLT,2020-12-31,USD,166773000,84782000,49242000,49242000,None,None,77529000,5321000,13346000,49415000,7930000,41485000,None,None,None,78615000,1855000,42907000,34313000,5145000,15011000,None,None,8594000,13235000,5600000,None,None,5600000,12637000,485000,123866000,None,-517225000,16000,155767071
CSLT,2020-09-30,USD,167956000,81674000,46804000,46804000,None,None,81005000,5721000,13164000,50473000,8988000,41485000,None,None,None,4399000,1687000,45898000,35592000,4698000,21245000,None,8954000,10306000,14641000,1860000,None,None,1860000,24073000,909000,122058000,None,-516028000,15000,153774959
CSLT,2020-06-30,USD,172273000,83092000,44274000,44274000,None,None,83464000,6353000,13249000,51531000,10046000,41485000,None,None,None,5643000,1595000,53109000,41508000,8606000,27007000,1859000,None,11601000,14719000,2324000,1859000,465000,2324000,27246000,1269000,119164000,None,-515581000,15000,150626427
CSLT,2020-03-31,USD,180682000,87019000,37681000,43690000,None,None,87443000,6823000,12809000,52589000,11104000,41485000,None,None,6009000,5256000,1900000,60586000,47209000,13299000,28618000,7289000,None,13377000,16048000,2789000,1859000,930000,2789000,29605000,1241000,120096000,None,-511377000,15000,149517644
CSLT,2019-12-31,USD,242784000,95470000,43017000,59428000,None,None,140603000,4856000,12351000,103963000,12178000,91785000,None,None,16411000,131181000,2016000,69910000,54907000,19596000,21445000,1859000,1859000,15003000,17737000,3254000,5914000,1395000,3254000,16087000,1213000,172874000,None,-455042000,15000,148209215
CSLT,2019-09-30,USD,246793000,95971000,36040000,36040000,None,None,1325000,3318000,12277000,105038000,13253000,91785000,None,None,19977000,4512000,2119000,66494000,52111000,11989000,36633000,7756000,1859000,14383000,16471000,3719000,7756000,1860000,3719000,34575000,1125000,180299000,None,-443296000,15000,146000000
CSLT,2019-06-30,USD,257073000,101987000,50052000,50052000,None,None,1325000,3556000,11827000,106242000,14457000,91785000,None,None,13874000,5450000,2223000,70563000,54303000,11355000,43035000,7770000,1859000,16260000,17943000,4183000,7770000,2324000,4183000,37779000,1067000,186510000,None,-433960000,14000,145000000
CSLT,2019-03-31,USD,264522000,105388000,66338000,66338000,None,None,1325000,3754000,11373000,107118000,15333000,91785000,None,None,None,4351000,2209000,74693000,56492000,8760000,None,1859000,1859000,4773000,19356000,4648000,1859000,2789000,4648000,29702000,1040000,189829000,None,-425579000,14000,143000000
CSLT,2018-12-31,USD,253514000,107828000,66005000,66005000,None,None,1325000,3963000,11039000,107994000,16209000,91785000,None,None,11327000,3680000,2129000,58843000,51178000,9556000,None,1859000,1859000,7665000,None,5113000,1859000,3254000,5113000,20193000,3381000,194671000,None,-415040000,14000,138000000
CSLT,2018-09-30,USD,255857000,103621000,46900000,46900000,None,None,140863000,4767000,10807000,108962000,17177000,91785000,None,None,21513000,4973000,2134000,63193000,54759000,5464000,None,1859000,1859000,8434000,None,5578000,1859000,3719000,5578000,26420000,3008000,192664000,None,-411001000,14000,138000000
CSLT,2018-06-30,USD,263589000,108401000,44642000,44642000,None,None,143333000,5247000,10158000,109929000,18144000,91785000,None,None,29833000,5742000,2141000,68357000,58487000,4619000,None,1400000,1395000,9870000,None,5578000,1395000,4183000,5578000,26509000,2964000,195232000,None,-403736000,14000,137000000
CSLT,2018-03-31,USD,268678000,111368000,48174000,48174000,None,33129000,144992000,4791000,9608000,110896000,19111000,91785000,None,None,26433000,3632000,2150000,66440000,55623000,5549000,None,900000,930000,10817000,None,5578000,930000,4648000,5578000,30050000,2594000,202238000,None,-389778000,13000,135000000
CSLT,2017-12-31,USD,279883000,119268000,61319000,61319000,None,20761000,1325000,5263000,9184000,112038000,20253000,91785000,None,None,32025000,10394000,1997000,73980000,57011000,3907000,None,600000,620000,11315000,None,5578000,620000,4958000,5578000,29410000,1900000,175322000,None,-411569000,13000,126000000
CSLT,2017-09-30,USD,258202000,126594000,44986000,44986000,None,26017000,127587000,5670000,8359000,113254000,21469000,91785000,None,None,42074000,13517000,7338000,80923000,65133000,3393000,None,None,200000,15790000,None,5423000,200000,5423000,47497000,34974000,1955000,177279000,None,-403011000,13000,132000000
CSLT,2017-06-30,USD,263161000,131818000,62201000,62201000,None,21356000,128039000,5184000,8683000,114082000,22684000,91398000,None,None,33821000,14440000,7266000,74347000,59089000,2743000,None,None,5578000,15258000,None,5578000,5578000,5578000,39399000,36924000,1677000,188814000,None,-384523000,13000,131000000
CSLT,2017-03-31,USD,147401000,132141000,56198000,56198000,None,16497000,3734000,5106000,7870000,None,None,None,None,None,47007000,12439000,5276000,54065000,47493000,2462000,None,None,None,6572000,None,None,None,None,None,33576000,1193000,93336000,None,-370806000,10000,105000000
CSLT,2016-12-31,USD,157166000,141010000,48722000,48722000,None,14806000,11106000,5285000,7218000,None,None,None,None,None,65882000,11600000,4677000,55204000,48723000,2288000,None,None,None,6481000,None,None,None,None,None,30623000,1236000,101962000,None,-355644000,10000,101000000
CSLT,2016-09-30,USD,159416000,143952000,55108000,55108000,None,15888000,11603000,5912000,6510000,None,None,None,None,None,61326000,11630000,4691000,54328000,46373000,3603000,None,None,None,7955000,None,None,None,None,None,30730000,1255000,105088000,None,-346546000,10000,103000000
CSLT,2016-06-30,USD,166662000,149396000,40651000,125693000,None,12491000,12168000,6476000,5693000,None,None,None,None,None,85042000,11212000,4692000,56444000,48258000,3197000,None,None,None,8186000,None,None,None,None,None,29200000,1689000,110218000,None,-335143000,10000,100000000
CSLT,2016-03-31,USD,160612000,143470000,35111000,120496000,None,14033000,12281000,6612000,4923000,None,None,None,None,None,85385000,8941000,4669000,56750000,48087000,4105000,None,None,None,8663000,None,None,None,None,None,31622000,1761000,103862000,None,-318451000,10000,96000000
