SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
SRLP,2020-12-31,USD,1199430000,665682000,3771000,3771000,255533000,236115000,568174000,335296000,None,156179000,41142000,115037000,165978000,20021000,None,67406000,22252000,1140735000,674598000,97280000,9400000,362080000,5653000,484424000,20528000,741085000,358685000,382400000,741085000,6968000,47713000,58695000,None,None,84677000,22946305
SRLP,2020-09-30,USD,1065856000,524002000,11367000,11367000,224813000,112708000,541854000,337948000,None,158158000,43121000,115037000,183526000,23174000,None,14762000,22574000,995808000,522708000,60580000,8100000,276400000,276400000,434422000,8097000,661600000,276400000,385200000,661600000,14613000,49450000,70048000,None,None,97316000,22922902
SRLP,2020-06-30,USD,1113423000,557475000,3748000,3748000,196439000,107158000,555948000,340961000,None,160333000,45296000,115037000,221730000,30400000,None,58800000,24254000,1036575000,557534000,38771000,7500000,288054000,288054000,439808000,9181000,680054000,288054000,392000000,680054000,14286000,51015000,76848000,None,None,104396000,22922902
SRLP,2020-03-31,USD,1239651000,666884000,9555000,9555000,109926000,181232000,572767000,344715000,None,162528000,47491000,115037000,378967000,44313000,None,31517000,21211000,1121466000,683252000,76876000,6000000,282900000,282900000,398023000,9614000,634900000,282900000,352000000,634900000,14028000,52328000,118185000,None,None,146039000,22922902
SRLP,2019-12-31,USD,1275543000,721713000,5386000,5386000,293224000,347627000,592908000,348039000,None,164801000,49764000,115037000,94678000,16807000,None,63705000,24183000,1181761000,721812000,147577000,7500000,439981000,437184000,478833000,18622000,811784000,437184000,374600000,811784000,13858000,55708000,93782000,None,None,113470000,22747909
SRLP,2019-09-30,USD,6946000,6946000,6946000,6946000,156079000,158744000,582804000,344558000,None,167159000,52122000,115037000,80719000,17678000,None,29483000,26495000,875423000,256590000,81482000,6200000,78619000,70060000,579369000,27462000,595290000,70060000,525230000,595290000,7496000,60740000,94760000,None,None,116285000,23000000
SRLP,2019-06-30,USD,6100000,6100000,6100000,6100000,126566000,160863000,584978000,344981000,None,169742000,54705000,115037000,87332000,20850000,None,25132000,24985000,822234000,189421000,64156000,5600000,28632000,21165000,592463000,20200000,564290000,21165000,543125000,564290000,7353000,60160000,123467000,None,None,143123000,23000000
SRLP,2019-03-31,USD,6457000,6457000,6457000,6457000,209817000,274813000,565857000,347062000,None,172345000,57308000,115037000,77981000,20545000,None,23803000,25905000,987773000,349937000,113865000,None,131419000,131419000,560763000,24879000,683634000,131419000,552215000,683634000,7214000,60514000,150410000,None,None,164992000,23000000
SRLP,2018-12-31,USD,1245240000,699332000,7530000,7530000,259568000,320408000,545908000,349846000,None,175024000,59987000,115037000,165782000,12344000,None,8888000,8694000,1108264000,523155000,197995000,None,600000,154318000,595122000,None,661098000,154318000,506780000,661098000,7044000,48548000,136976000,None,None,148498000,23000000
SRLP,2018-09-30,USD,1041310000,491557000,18621000,18621000,211946000,190770000,549753000,350145000,None,177791000,62754000,115037000,62787000,12321000,None,19754000,9496000,916942000,265353000,94431000,None,40545000,40545000,585344000,None,615500000,40545000,574955000,615500000,6914000,50583000,124368000,None,None,130006000,23000000
SRLP,2018-06-30,USD,985835000,428721000,8607000,8607000,179350000,184229000,557114000,350303000,None,180784000,65747000,115037000,60353000,15612000,None,11794000,10415000,826398000,239731000,69493000,None,57248000,57248000,519194000,None,569483000,57248000,512235000,569483000,6704000,51033000,159437000,None,None,166000000,23000000
SRLP,2018-03-31,USD,1165356000,602581000,5609000,5609000,234626000,281459000,562775000,349045000,None,183801000,68764000,115037000,72156000,18718000,None,27449000,11211000,976314000,455223000,90708000,None,243238000,243238000,453456000,None,692068000,243238000,448830000,692068000,6541000,51109000,189042000,None,None,196333000,23000000
SRLP,2017-12-31,USD,1362985000,806487000,6815000,6815000,335859000,399269000,568123000,350059000,None,186928000,71891000,115037000,119047000,7493000,29321000,39946000,12018000,1231151000,704223000,205105000,None,600000,275613000,463469000,None,725350000,275613000,449737000,725350000,6476000,51303000,131834000,None,None,140704000,22000000
SRLP,2017-09-30,USD,996653000,491019000,3194000,3194000,249101000,144395000,505634000,311379000,None,114081000,28426000,85655000,64365000,None,None,29964000,80174000,838436000,208765000,62276000,None,22332000,22332000,570423000,None,591132000,22332000,568800000,591132000,6343000,43348000,158217000,None,None,None,23000000
SRLP,2017-06-30,USD,868656000,375096000,3648000,3648000,159100000,119348000,493560000,297061000,None,115775000,30120000,85655000,67401000,None,None,25599000,80724000,681746000,179907000,50654000,None,19144000,19144000,440398000,None,458021000,19144000,438877000,458021000,6462000,45917000,186910000,None,None,None,22000000
SRLP,2017-03-31,USD,950802000,531631000,14506000,14506000,224288000,196466000,419171000,257921000,None,92717000,22167000,70550000,64030000,None,None,32341000,68533000,774535000,284930000,81600000,None,92516000,92516000,456866000,3883000,544100000,92516000,451584000,544100000,1311000,17387000,176267000,None,None,None,22000000
SRLP,2016-12-31,USD,1012474000,653709000,2682000,2682000,318899000,273233000,70550000,251101000,None,93996000,23446000,70550000,66858000,None,33193000,43316000,13668000,887037000,451199000,138358000,None,600000,153603000,403402000,None,555736000,153603000,402133000,153603000,1358000,18224000,125437000,None,None,136220000,22000000
SRLP,2016-09-30,USD,908862000,547997000,3449000,3449000,266728000,133321000,360865000,250713000,None,95226000,24676000,70550000,98299000,None,None,46200000,14926000,772530000,370259000,63307000,None,153603000,196851000,402133000,4480000,555736000,153603000,402133000,563812000,108677000,15831000,136332000,None,None,None,21000000
SRLP,2016-06-30,USD,777889000,414632000,11172000,11172000,160394000,117084000,363257000,250647000,None,96582000,26032000,70550000,82043000,None,None,43939000,16028000,621458000,157864000,60427000,None,1467000,52749000,433959000,4693000,428200000,1467000,428200000,428200000,95970000,15183000,156431000,None,None,None,21000000
SRLP,2016-03-31,USD,883000000,516721000,8269000,8269000,151956000,167752000,381579000,250342000,None,84361000,21073000,63288000,134087000,None,None,54657000,31576000,705937000,235014000,67236000,None,92869000,222000,440260000,3423000,527514000,91632000,435882000,527736000,75131000,16649000,177063000,None,None,None,21000000
