SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
CARE,2020-12-31,USD,4179179000,299722000,241942000,241942000,15722000,None,None,86807000,None,None,None,0,None,778679000,778679000,41265000,None,3739005000,3692384000,None,None,None,None,None,None,35000000,None,None,35000000,None,None,440174000,None,254611000,26385000,26385041
CARE,2020-09-30,USD,4134125000,204453000,151174000,151174000,16410000,None,None,87439000,None,None,None,0,None,777986000,777986000,32104000,None,3699318000,3618894000,None,None,None,None,None,None,35000000,None,None,812986000,None,None,434807000,None,251669000,26387000,26386901
CARE,2020-06-30,USD,4151733000,219200000,189258000,189258000,17245000,None,None,89493000,None,None,None,62192000,None,749029000,749029000,9345000,None,3662674000,3610314000,None,None,None,None,None,None,35000000,None,None,784029000,None,None,489059000,None,309347000,26385000,26384801
CARE,2020-03-31,USD,4001863000,113075000,63401000,63401000,18117000,None,None,88986000,None,None,None,62192000,None,729973000,729973000,29689000,None,3527042000,3475003000,None,None,None,None,None,None,35000000,None,None,764973000,None,None,474821000,None,304892000,26386000,26385754
CARE,2019-12-31,USD,4006108000,164476000,125812000,125812000,18324000,None,None,87142000,None,None,None,62192000,None,742617000,742617000,64014000,None,3532997000,3504920000,None,None,None,None,None,None,10000000,None,None,752617000,None,None,473111000,None,304158000,26334000,26334229
CARE,2019-09-30,USD,4020076000,170563000,126165000,126165000,23112000,None,None,86531000,None,None,None,58726000,None,734453000,734453000,20514000,None,3546028000,3522823000,None,None,None,None,None,None,None,None,None,None,None,None,474048000,None,300552000,26334000,26352910
CARE,2019-06-30,USD,4062908000,174117000,139015000,139015000,24622000,None,None,85641000,None,None,None,58726000,None,803673000,803673000,9841000,None,3598675000,3578174000,None,None,None,None,None,None,None,None,None,None,None,None,464233000,None,292951000,26334000,26347635
CARE,2019-03-31,USD,4082663000,224861000,187567000,187567000,30592000,None,None,86751000,None,None,None,58726000,None,798669000,798669000,6285000,None,3632894000,3618720000,None,None,None,None,None,None,None,None,None,None,None,None,449769000,None,285124000,26308000,26293108
CARE,2018-12-31,USD,4039599000,330084000,293563000,293563000,33681000,None,None,85841000,None,58726000,58726000,58726000,None,782758000,782758000,44959000,None,3603385000,3591489000,None,None,None,None,None,None,None,None,None,None,None,None,436214000,None,277835000,26270000,26259223
CARE,2018-09-30,USD,4028188000,214374000,175036000,175036000,39338000,None,None,83035000,None,58726000,58726000,58726000,None,785128000,785128000,None,None,3600524000,3589385000,None,None,None,None,None,None,None,None,None,None,None,None,427664000,None,274429000,26258000,25962069
CARE,2018-06-30,USD,4089511000,249791000,188623000,188623000,60047000,None,None,80568000,None,58726000,58726000,58726000,None,865689000,865689000,1121000,None,3651664000,3641598000,None,None,None,None,None,None,None,None,None,None,None,None,437847000,None,281958000,26258000,26662963
CARE,2018-03-31,USD,4112793000,275540000,212277000,212277000,63263000,None,None,79896000,None,58726000,58726000,58726000,None,954127000,954127000,None,None,3679916000,3669576000,None,None,None,None,None,None,None,None,None,None,None,None,432877000,None,274759000,26258000,25967647
CARE,2017-12-31,USD,4112292000,308923000,268613000,268613000,40310000,None,None,77273000,None,59884000,59884000,59762000,None,947201000,947201000,40917000,None,3680166000,3669615000,None,None,None,None,None,None,None,None,None,None,3669615000,None,432126000,None,265930000,26258000,26257761
CARE,2017-09-30,USD,4189578000,495444000,419798000,419798000,75646000,None,None,94420000,None,59875000,59875000,59762000,None,882997000,882997000,48476000,None,3749406000,3743530000,None,None,None,None,None,None,None,None,None,None,3743530000,None,440172000,None,270604000,26258000,21450000
CARE,2017-06-30,USD,4306579000,641754000,604563000,604563000,37191000,None,None,94865000,None,59886000,59886000,59886000,None,823064000,224246000,2669000,None,3867110000,3862123000,None,None,None,None,None,None,None,None,None,None,3862123000,None,439469000,None,271033000,26258000,24716667
CARE,2017-03-31,USD,4440004000,None,685736000,685736000,20076000,None,None,96272000,None,59897000,59897000,59897000,None,3530990000,188728000,None,None,3999052000,None,None,None,None,None,None,None,None,None,None,None,3994021000,None,440952000,None,414694000,26258000,26257761
CARE,2016-12-31,USD,4505529000,None,694777000,694777000,23558000,None,None,96606000,None,59795000,59795000,59795000,None,None,None,None,None,4070879000,None,None,None,None,None,None,None,None,None,None,None,None,None,434650000,None,408392000,26258000,26257761
CARE,2016-09-30,USD,4743943000,None,950682000,950682000,29780000,None,None,96975000,None,59803000,59803000,59803000,None,None,None,None,None,4305427000,None,None,None,None,None,None,None,None,None,None,None,None,None,438516000,None,412258000,26258000,26257761
CARE,2016-06-30,USD,4905368000,None,1015148000,1015148000,32091000,None,None,97509000,None,59812000,59812000,59812000,None,None,None,None,None,4469458000,None,None,None,None,None,None,None,None,None,None,None,None,None,435910000,None,409652000,26258000,26257761
CARE,2016-03-31,USD,4923913000,None,786145000,786145000,43330000,None,None,98428000,None,59820000,59820000,59820000,None,None,None,None,None,4491660000,None,None,None,None,None,None,None,None,None,None,None,None,None,432253000,None,405995000,26258000,26257761
CARE,2015-12-31,USD,4893968000,None,613179000,613179000,43422000,None,None,99047000,None,2447000,2447000,59828000,None,None,None,None,None,4467419000,None,None,None,None,None,None,None,None,None,None,None,None,None,426549000,None,400291000,26258000,26257761
