SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
LFT,2020-12-31,USD,621489779,11375960,11375960,11375960,None,None,None,None,None,919678,919678,None,None,None,None,57999396,None,507786627,5170339,None,None,None,None,39556198,None,41267419,None,39556198,41267419,3242640,None,113603652,None,10859970,249389,24943383
LFT,2020-09-30,USD,637827526,9720138,9720138,9720138,None,None,None,None,None,1097154,1097154,None,None,None,None,14548916,None,523349362,4131728,None,None,None,479704710,39512924,None,41267419,None,39512924,41267419,2123980,None,114378664,None,8391584,249389,24943383
LFT,2020-06-30,USD,655651908,8870187,8856854,8856854,None,None,None,None,None,1447282,1447282,None,None,None,None,7414097,None,541590389,3809467,None,None,None,498311270,39469649,None,41267419,None,39469649,41267419,1870754,None,113962019,None,5840574,249389,24943383
LFT,2020-03-31,USD,664017213,11360984,11334317,11334317,None,None,None,None,None,1822458,1822458,None,None,None,None,6914097,None,549953072,4109708,None,None,None,506416520,39426846,None,41267419,None,39426846,41267419,1874166,None,113964641,None,3961871,249344,24938883
LFT,2019-12-31,USD,657901998,10982115,10942115,10942115,None,None,None,None,None,2700207,2700207,None,None,None,None,5069715,None,549257286,3943180,None,None,None,505930070,39384041,None,40250000,None,39384041,41267419,1776912,None,108545212,None,2410200,236877,23692164
LFT,2019-09-30,USD,657351216,10359987,10300620,10300620,None,0,None,None,None,None,None,None,None,None,None,None,None,2341367,None,None,None,None,505438270,39275571,None,41340372,None,39275571,41340372,None,None,109121950,None,1187995,236877,23687664
LFT,2019-06-30,USD,657354399,7245996,7164246,7164246,None,0,None,None,None,None,None,None,None,None,None,None,None,2343575,None,None,None,None,None,39229194,None,41340372,None,39229194,41340372,None,None,None,None,None,236832,23687664
LFT,2019-03-31,USD,659406989,13744314,13640181,13640181,None,0,None,None,None,None,None,None,None,None,None,None,None,2228844,None,None,None,None,None,39300544,None,39300544,None,39300544,39300544,None,None,None,None,None,236832,23687664
LFT,2018-12-31,USD,679352035,8009378,7882862,7882862,None,24357335,None,None,None,None,None,None,None,None,None,None,None,529148697,None,None,None,None,None,None,None,None,None,None,-6202084,None,None,None,None,None,236832,23687664
LFT,2018-09-30,USD,680811728,10034284,9912051,9912051,None,None,None,None,None,None,None,None,None,None,None,None,None,528749462,397203,None,None,None,None,None,None,None,None,None,-6693879,None,None,None,None,None,236787,23687664
LFT,2018-06-30,USD,459532284,73535150,73380534,73380534,None,None,None,None,None,None,None,None,None,None,None,None,None,309497324,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,236787,23683164
LFT,2018-03-31,USD,2541970671,42444247,42257248,42257248,None,None,None,None,None,None,None,None,None,None,None,None,None,2391609548,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,236787,23683164
LFT,2017-12-31,USD,2612541116,34526721,34347339,34347339,None,None,None,None,None,None,None,None,None,None,None,None,None,2466749839,None,None,222518,1234522000,1234522000,None,None,None,None,None,None,None,None,None,None,None,221393,22143758
LFT,2017-09-30,USD,2643682747,78432000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2493144083,None,None,202896,1238190075,1238190075,None,None,None,None,None,None,None,None,None,None,None,221393,22139258
LFT,2017-06-30,USD,1319103817,41511620,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2476831245,None,None,188760,1147464338,1147464338,None,None,None,None,None,None,None,None,None,None,None,221348,22139258
LFT,2017-03-31,USD,1085027060,32809888,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,223132,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17539258
LFT,2016-12-31,USD,2299601203,27630863,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2157134338,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,17539258
LFT,2016-09-30,USD,2305574444,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2155965417,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14602394
LFT,2016-06-30,USD,1559490672,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2150486669,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14597894
LFT,2016-03-31,USD,2353833022,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2198164390,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14597894
