SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
NOVSU,2020-12-31,USD,100438065,389655,311954,311954,None,None,100048410,None,None,None,None,None,None,None,None,None,None,3078188,3078188,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,341,3414013
NOVSU,2020-09-30,USD,100673973,635702,519800,519800,None,None,100038271,None,None,None,None,None,None,None,None,None,None,60885,60687,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,309,3089202
NOVSU,2020-06-30,USD,100774730,763297,599079,599079,None,None,100011433,None,None,None,None,None,None,None,None,None,None,95774722,32932,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,308,3075821
NOVSU,2020-03-31,USD,26335,8585,8570,8570,None,None,None,None,None,None,None,None,None,None,None,None,None,1525,1525,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,302,3025000
