SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
OSMT,2020-09-30,USD,427246000,176170000,126093000,126093000,21703000,21569000,222457000,31897000,None,218804000,117904000,100900000,None,None,None,None,420000,276560000,54946000,7909000,None,65000,None,221614000,8000,219290000,None,219290000,219290000,22973000,None,150686000,None,-397736000,631000,63105832
OSMT,2020-06-30,USD,462697000,186792000,140376000,140376000,20301000,17024000,246669000,32939000,None,242543000,141643000,100900000,None,None,None,None,468000,331786000,58890000,8798000,None,89000,None,272896000,17000,268522000,None,268522000,268522000,26400000,None,130911000,None,-389103000,588000,58760746
OSMT,2020-03-31,USD,475134000,189664000,125830000,125830000,20536000,32644000,285515000,29987000,None,250524000,149624000,100900000,None,None,None,None,533000,331394000,58154000,8784000,None,2114000,None,273240000,29000,268236000,2004000,268236000,268236000,29675000,None,143740000,None,-376104000,589000,58898708
OSMT,2019-12-31,USD,463255000,172630000,95865000,95865000,21305000,43914000,260387000,30238000,None,254841000,153986000,100855000,None,None,None,None,563000,348547000,75937000,8495000,None,127000,None,272610000,44000,267950000,None,267950000,267950000,34234000,None,114708000,None,-373021000,518000,51845742
OSMT,2019-09-30,USD,494173194,167302164,98014358,98014358,27239963,33861954,327086228,30325206,None,290178876,189324060,100854816,None,None,None,None,610340,352476404,78590824,9905196,None,2609990,397920,273885580,68782,268059054,2480112,267661134,268059054,38817854,None,141696790,None,-346379911,521634,52163353
OSMT,2019-06-30,USD,643781000,173974797,63736997,63736997,27875268,68142413,470108975,31084436,None,431742660,330887844,100854816,None,None,None,None,658069,388994000,97903859,18916544,None,3328002,991459,19375000,101363,268357088,991459,267365629,268357088,48084857,None,257910746,None,-233213959,525189,52518924
OSMT,2019-03-31,USD,775877000,163962013,63061694,63061694,27814847,56886524,605820045,30738375,None,574376404,473521588,100854816,None,None,None,None,705266,397547000,96492270,20590796,None,795068,795068,29775000,119672,267874624,795068,267079556,267874624,46778353,None,381237690,None,-108559970,525189,52518924
OSMT,2018-12-31,USD,795624000,172364000,70834496,70834496,24383021,56423866,None,31263432,None,591245000,490390000,100855000,None,None,None,None,752000,411777000,114001000,24871000,None,None,1774199,None,None,268577000,1774000,266803000,268577110,49677993,None,386269125,None,-102359672,525000,52518924
OSMT,2018-09-30,USD,894917120,149316694,32202522,32202522,25593897,72718271,187172816,31301546,None,708411590,521238774,187172816,None,None,None,18802000,799658,464138876,115614205,27860913,None,6176518,6065749,38366926,None,316074668,6065749,310008919,316074668,45515910,None,415503085,None,None,417374758,43000000
