SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
ORH,2009-09-30,USD,10854114000,None,1523075000,1523075000,None,None,None,None,None,None,None,None,None,None,789412000,None,None,7286717000,None,None,None,None,None,None,None,489371000,None,None,None,None,None,3567397000,-1514000,3048487000,585000,None
ORH,2009-06-30,USD,10150029000,None,856266000,856266000,None,None,None,None,None,None,None,None,None,None,1123585000,None,None,7011677000,None,None,None,None,None,None,None,489340000,None,None,None,None,None,3138352000,-4065000,2599717000,591000,None
ORH,2009-03-31,USD,9533423000,None,461785000,461785000,None,None,None,None,None,None,None,None,None,None,1322104000,None,None,6819761000,None,None,None,None,None,None,None,489309000,None,None,None,None,None,2713662000,-2673000,2123231000,603000,None
ORH,2008-12-31,USD,9726509000,None,None,None,None,None,None,10700000,None,50300000,50300000,None,None,None,None,None,None,6898774000,None,None,None,None,None,None,None,489278000,None,None,None,None,None,2827735000,-795000,2225161000,603000,None
ORH,2008-09-30,USD,9837155000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7228868000,None,None,None,None,None,None,None,489247000,None,None,None,None,None,2608287000,-4032000,2008268000,602000,None
ORH,2008-06-30,USD,9657148000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6965642000,None,None,None,None,None,None,None,489216000,None,None,None,None,None,2691506000,-3373000,1950683000,640000,None
ORH,2008-03-31,USD,9799254000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6986475000,None,None,None,None,None,None,None,489185000,None,None,None,None,None,2812779000,-8710000,1941338000,676000,None
ORH,2007-12-31,USD,9501001000,None,None,None,None,None,None,12500000,None,34800000,34800000,None,None,None,None,None,None,6846301000,None,None,None,None,None,None,None,489154000,None,None,None,None,None,2654700000,-6250000,1701669000,697000,None
ORH,2007-09-30,USD,9595501000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7182136000,None,None,None,None,None,None,None,489123000,None,None,None,None,None,2413365000,-3673000,1431203000,704000,None
ORH,2007-06-30,USD,9135146000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6851077000,None,None,None,None,None,None,None,489092000,None,None,None,None,None,2284069000,-3704000,1237053000,723000,None
ORH,2007-03-31,USD,9064709000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6912003000,None,None,None,None,None,None,None,511535000,None,None,None,None,None,2152706000,-2437000,1130206000,713000,None
ORH,2006-12-31,USD,8953712000,None,None,None,None,None,None,10300000,None,35600000,35600000,None,None,None,None,None,None,6870133000,None,None,None,None,None,None,None,512504000,None,None,None,None,None,2083579000,-2528000,1056006000,712000,None
ORH,2006-09-30,USD,9000795000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6992933000,None,None,None,None,None,None,None,523850000,None,None,None,None,None,2007862000,-412000,992246000,707000,None
ORH,2006-06-30,USD,8808742000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6959391000,None,None,None,None,None,None,None,551890000,None,None,None,None,None,1849351000,-1546000,866976000,692000,None
ORH,2006-03-31,USD,8814523000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7074237000,None,None,None,None,None,None,None,568987000,None,None,None,None,None,1740286000,-3162000,760247000,692000,None
ORH,2005-12-31,USD,8646612000,None,None,None,None,None,None,None,None,36400000,36400000,None,None,None,None,None,None,7007157000,None,None,None,None,None,None,None,428426000,None,None,None,None,None,1639455000,-2916000,658838000,692000,None
ORH,2005-09-30,USD,8379711000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6827725000,None,None,None,None,None,None,None,469823000,None,None,None,None,None,1551986000,-843000,770358000,651000,None
ORH,2005-06-30,USD,7932210000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6218345000,None,None,None,None,None,None,None,481573000,None,None,None,None,None,1713865000,-6701000,932138000,651000,None
ORH,2005-03-31,USD,7884208000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6078770000,None,None,None,None,None,None,None,375852000,None,None,None,None,None,1599990000,-7146000,819518000,651000,None
ORH,2004-12-31,USD,7705775000,None,None,None,None,None,None,None,None,37100000,37100000,None,None,None,None,None,None,6120275000,None,None,None,None,None,None,None,376040000,None,None,None,None,None,1585500000,-9426000,805197000,651000,None
ORH,2004-09-30,USD,7735596000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6335020000,None,None,None,None,None,None,None,376328000,None,None,None,None,None,1400576000,-8803000,620838000,651000,None
