SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
EPL,2014-03-31,USD,2033436000,None,4448000,4448000,None,None,None,1911489000,None,None,None,None,None,None,None,12886000,None,1389465000,316794000,None,None,None,None,None,None,718000000,None,None,None,230136000,None,643971000,-32182000,154546000,41000,None
EPL,2013-12-31,USD,1857831000,None,8812000,8812000,None,None,None,1736431000,None,None,None,None,None,None,None,16318000,None,1228618000,271793000,None,None,None,None,None,None,627355000,None,None,None,212362000,None,629213000,-31157000,141215000,41000,None
EPL,2013-09-30,USD,1843298000,None,2939000,2939000,None,None,None,1730199000,None,None,None,None,None,None,None,19840000,None,1204221000,216746000,None,None,None,None,None,None,621723000,None,None,None,161336000,None,639077000,-30926000,153273000,40000,None
EPL,2013-06-30,USD,1822745000,None,3885000,3885000,None,None,None,1637347000,None,None,None,None,None,None,51757000,26488000,None,1180120000,200756000,None,None,None,None,None,None,661106000,None,None,None,167771000,None,642625000,-26382000,154557000,40000,None
EPL,2013-03-31,USD,1739558000,None,3325000,3325000,None,None,None,1591541000,None,None,None,None,None,None,None,14163000,None,1163253000,183506000,None,None,None,None,None,None,680502000,None,None,None,160227000,None,576305000,-21053000,84978000,40000,None
EPL,2012-12-31,USD,1705627000,None,1521000,1521000,None,None,None,1598067000,None,None,None,None,None,None,None,16497000,None,1159654000,192349000,None,None,None,None,None,None,689911000,None,None,None,157577000,None,545973000,-20477000,55941000,40000,None
EPL,2012-09-30,USD,989911000,None,7319000,7319000,None,None,None,874275000,None,None,None,None,None,None,None,9776000,None,469355000,139923000,None,None,None,None,None,None,204935000,None,None,None,108032000,None,520556000,-20313000,31788000,40000,None
EPL,2012-06-30,USD,989260000,None,60847000,60847000,None,None,None,858051000,None,None,None,None,None,None,None,19962000,None,467226000,143990000,None,None,None,None,None,None,204750000,None,None,None,119079000,None,522034000,-19698000,34035000,40000,None
EPL,2012-03-31,USD,948422000,None,91420000,91420000,None,None,None,799694000,None,None,None,None,None,None,None,7708000,None,458678000,134766000,None,None,None,None,None,None,204568000,None,None,None,98884000,None,489744000,-15176000,None,40000,None
EPL,2011-12-31,USD,915220000,None,80128000,80128000,None,None,None,777138000,None,None,None,None,None,None,None,11633000,None,424175000,113388000,None,None,None,None,None,None,204390000,None,None,None,87995000,None,491045000,-11361000,None,40000,None
EPL,2011-09-30,USD,902158000,None,87268000,87268000,None,None,None,744903000,None,None,None,None,None,None,None,21218000,None,398637000,96117000,None,None,None,None,None,None,204216000,None,None,None,77892000,None,503521000,-5531000,4472000,40000,None
EPL,2011-06-30,USD,868952000,None,76228000,76228000,None,None,None,739111000,None,None,None,None,None,None,None,8932000,None,383941000,74304000,None,None,None,None,None,None,204046000,None,None,None,61530000,None,485011000,-8000,None,40000,None
EPL,2011-03-31,USD,849975000,None,44422000,44422000,None,None,None,745889000,None,None,None,None,None,None,None,10188000,None,390751000,77719000,None,None,None,None,None,None,203878000,None,None,None,63597000,None,459224000,-8000,None,40000,None
EPL,2010-12-31,USD,626906000,None,33553000,33553000,None,None,None,551092000,None,None,None,None,None,None,None,6182000,None,153790000,75974000,None,None,None,None,None,None,None,None,None,None,57616000,None,473116000,None,None,40000,None
EPL,2010-09-30,USD,627485000,None,30227000,30227000,None,None,None,547025000,None,None,None,None,None,None,None,9915000,None,153506000,79691000,None,None,None,None,None,None,None,None,None,None,49903000,None,473979000,None,None,40000,None
EPL,2010-06-30,USD,651268000,None,28188000,28188000,None,None,None,570891000,None,None,None,None,None,None,None,8138000,None,169704000,88586000,None,None,None,None,None,None,None,None,None,None,45868000,None,481564000,None,None,40000,None
EPL,2010-03-31,USD,712031000,None,50214000,50214000,None,None,None,590081000,None,None,None,None,None,None,None,11407000,None,226442000,77565000,None,None,None,None,None,None,61995000,None,None,None,52073000,None,485589000,None,None,40000,None
EPL,2009-12-31,USD,709228000,None,26745000,26745000,None,None,None,610982000,None,None,None,None,None,None,None,9622000,None,229141000,86705000,None,None,None,None,None,None,55195000,None,None,None,53908000,None,480087000,None,None,40000,None
EPL,2009-09-30,USD,728237000,None,43935000,43935000,None,None,None,619274000,None,None,None,None,None,None,None,6824000,None,227363000,89279000,None,None,None,None,None,None,80001000,None,None,None,47112000,None,500874000,None,None,40000,None
EPL,2009-06-30,USD,697745000,None,23577000,23577000,None,None,None,618247000,None,None,None,None,None,None,None,3396000,None,703536000,146704000,None,None,None,None,None,None,454501000,None,None,None,47243000,None,None,-258356000,None,445000,None
EPL,2009-03-31,USD,746722000,None,20083000,20083000,None,None,None,653015000,None,None,None,None,None,None,None,9368000,None,719753000,630317000,None,None,None,None,None,None,None,None,None,None,66205000,None,26969000,-258356000,None,445000,None
