SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
NTGR,2020-12-31,USD,1106039000,893178000,346460000,353318000,172112000,337052000,289579000,16080000,114799000,84620000,3899000,80721000,None,8395000,6858000,30696000,82750000,416655000,365073000,90902000,16623000,None,22023000,54747000,25512000,None,None,None,34661000,13458000,6896000,689384000,None,-193320000,30000,30399206
NTGR,2020-09-30,USD,1028271000,822712000,300492000,306818000,144302000,340004000,271994000,15313000,111826000,86111000,5390000,80721000,None,9060000,6326000,31588000,72954000,382004000,325998000,87747000,13813000,None,None,58936000,36244000,None,None,None,None,10883000,10321000,646267000,None,-222636000,30000,30166000
NTGR,2020-06-30,USD,928971000,721688000,252633000,258552000,150585000,277490000,273217000,15536000,108960000,87636000,6915000,80721000,1473000,9869000,5919000,35061000,72337000,322825000,270283000,76086000,10792000,8896000,None,55163000,36645000,None,8896000,None,None,8171000,9288000,606146000,None,-247028000,30000,29684000
NTGR,2020-03-31,USD,879369000,677647000,204292000,209714000,180602000,257582000,259558000,16382000,101262000,89231000,8510000,80721000,1456000,3867000,5422000,29749000,68542000,281578000,234202000,39213000,8963000,8697000,None,49670000,32949000,None,8697000,None,None,6669000,7999000,597791000,None,-243251000,30000,29592321
NTGR,2019-12-31,USD,955813000,744109000,190208000,195707000,235489000,277168000,278781000,17683000,98325000,90825000,10104000,80721000,1475000,8147000,5499000,35745000,74279000,347120000,298391000,80531000,8511000,9357000,None,50790000,34791000,None,9357000,None,34791000,6450000,7988000,608693000,None,-222723000,30000,29925008
NTGR,2019-09-30,USD,943061000,726724000,168002000,171917000,275584000,248070000,273392000,19671000,104662000,92420000,11699000,80721000,1034000,8147000,3915000,31153000,72636000,10858000,272474000,83912000,7712000,9765000,None,50349000,36943000,None,9765000,None,None,5812000,8052000,622138000,None,-199841000,31000,32000000
NTGR,2019-06-30,USD,992507000,771949000,214611000,218311000,276316000,238635000,186495000,21074000,101665000,94018000,13297000,80721000,414000,8086000,3700000,38687000,71403000,11913000,314987000,108444000,None,None,None,28139000,39506000,29263000,None,None,39506000,10093000,7907000,622072000,None,-190005000,31000,32000000
NTGR,2019-03-31,USD,970375000,746097000,185680000,212652000,236123000,262531000,187665000,20645000,98743000,95779000,15058000,80721000,24315000,8086000,26972000,34791000,71241000,12531000,280011000,69279000,None,None,10599000,27789000,42113000,31514000,10599000,None,42113000,11750000,7800000,632908000,None,-171551000,32000,33000000
NTGR,2019-12-31,USD,1081943000,857356000,190208000,190208000,235489000,None,39110000,17683000,None,10104000,10104000,80721000,None,8147000,5499000,35745000,7202000,454391000,394901000,None,None,None,None,39890000,34791000,None,None,None,34791000,6450000,6067000,608693000,None,-222723000,30000,29925008
NTGR,2018-09-30,USD,1533322000,1258322000,393640000,529813000,330516000,358982000,275000000,56647000,103458000,124306000,22341000,101965000,134135000,None,136173000,39011000,94047000,598843000,524071000,168155000,None,None,None,5953000,None,None,None,None,None,35485000,53499000,910178000,None,124488000,32000,33000000
