SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
DRTX,2014-09-30,USD,82123000,None,27669000,27669000,3156000,None,None,1746000,None,20593000,20593000,5811000,None,None,7802000,5523000,None,98203000,32665000,None,None,None,None,None,None,63500000,None,None,None,18982000,None,None,None,None,268000,None
DRTX,2014-06-30,USD,79443000,None,20900000,20900000,None,None,None,766000,None,20976000,20976000,5811000,None,None,13811000,6875000,None,76715000,11060000,None,None,None,None,None,None,39000000,None,None,None,6335000,None,2728000,None,None,268000,None
DRTX,2014-03-31,USD,82412000,None,20669000,20669000,None,None,None,831000,None,21103000,21103000,5811000,None,None,20872000,3955000,None,62942000,13002000,None,None,None,None,None,None,24687000,None,None,None,8912000,None,19470000,None,None,266000,None
DRTX,2013-12-31,USD,100144000,None,36853000,36853000,None,None,None,897000,None,21103000,21103000,5811000,None,None,22880000,1343000,None,61565000,14000000,None,None,None,None,None,None,25000000,None,None,None,7116000,None,38579000,None,None,266000,None
DRTX,2013-09-30,USD,104842000,None,44485000,44485000,None,None,None,962000,None,21103000,21103000,5811000,None,None,22108000,3039000,None,51417000,11839000,None,None,None,None,None,None,15873000,None,None,None,6237000,None,53425000,None,None,266000,None
DRTX,2013-06-30,USD,120404000,None,61384000,61384000,None,None,None,1009000,None,21103000,21103000,5811000,None,None,22095000,1857000,None,55711000,15030000,None,None,None,None,None,None,17352000,None,None,None,8597000,None,64693000,None,None,266000,None
DRTX,2013-03-31,USD,86118000,None,32642000,32642000,None,None,None,1048000,None,21103000,21103000,5811000,None,None,14086000,3996000,None,56971000,15516000,None,None,None,None,None,None,18406000,None,None,None,3939000,None,29147000,None,None,184000,None
DRTX,2012-12-31,USD,86548000,None,32257000,32257000,None,None,None,981000,None,21103000,21103000,5811000,None,None,13094000,5782000,None,42676000,21501000,None,None,None,None,None,None,None,None,None,None,10602000,None,43872000,None,None,183000,None
DRTX,2012-09-30,USD,95592000,None,60790000,60790000,None,None,None,508000,None,21103000,21103000,5811000,None,None,None,1351000,None,38723000,18079000,None,None,None,None,None,None,None,None,None,None,8579000,None,56869000,None,None,184000,None
DRTX,2012-06-30,USD,47401000,None,12355000,12355000,None,None,None,None,None,21103000,21103000,5811000,None,None,None,905000,None,40562000,20283000,None,None,None,None,None,None,None,None,None,None,4700000,None,6839000,None,None,1000,None
DRTX,2012-03-31,USD,49057000,None,25283000,25283000,None,None,None,None,None,21102000,21102000,5811000,None,None,None,1356000,None,23534000,4527000,None,None,None,None,None,None,None,None,None,None,1551000,None,25523000,None,None,1000,None
DRTX,2011-12-31,USD,33625000,None,11486000,11486000,None,None,None,None,None,21103000,21103000,5811000,None,None,None,996000,None,22065000,3326000,None,None,None,None,None,None,None,None,None,None,1369000,None,11560000,None,None,1000,None
DRTX,2010-12-31,USD,26455000,None,2264000,2264000,None,None,None,None,None,21103000,21103000,5811000,None,None,None,48000,None,18643000,1515000,None,None,None,None,None,None,None,None,None,None,809000,None,7812000,None,None,None,None
