SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
FOLD,2020-12-31,USD,886520000,579469000,163200000,483229000,19556000,46923000,307051000,43863000,14487000,220797000,23000000,197797000,644129000,None,320029000,29721000,19095000,600140000,129676000,17063000,None,None,5189000,73804000,52476000,389254000,None,None,389254000,15772000,6379000,286380000,None,-2045462000,2650000,262063461
FOLD,2020-09-30,USD,900542000,585277000,210631000,509082000,15767000,44828000,315265000,44618000,23582000,220797000,23000000,197797000,596902000,None,298451000,15600000,26453000,580273000,111727000,14764000,None,None,None,71056000,51995000,388584000,None,None,388584000,7368000,4817000,320269000,None,-1974061000,2626000,259600650
FOLD,2020-06-30,USD,701451000,383884000,164600000,309617000,12979000,43040000,317567000,46945000,21194000,220797000,23000000,197797000,290034000,None,145017000,18275000,25876000,340498000,108300000,14306000,None,None,None,223292000,52182000,150037000,None,150037000,150037000,8516000,4511000,360953000,None,-1910050000,2614000,258223842
FOLD,2020-03-31,USD,738349000,407949000,123231000,338873000,12831000,40555000,330400000,47688000,19260000,220797000,23000000,197797000,431242000,None,215642000,15690000,29414000,335755000,91714000,16239000,None,7503000,None,235135000,60025000,149736000,7503000,149736000,149736000,8753000,4214000,402594000,None,-1857558000,2607000,257449955
FOLD,2019-12-31,USD,850207000,520073000,142837000,452740000,14041000,33284000,339634000,47705000,17604000,220797000,23000000,197797000,624206000,9500000,309903000,20008000,28317000,373782000,128812000,21722000,None,7189000,None,86559000,60720000,149505000,7189000,149505000,149505000,8439000,5296000,476425000,None,-1768610000,2598000,255417869
FOLD,2019-09-30,USD,169701000,166319000,166319000,166319000,9154000,33731000,333135000,34673000,17907000,220797000,23000000,197797000,695775000,27500000,347875000,19578000,14351000,0,93081000,None,None,6356000,None,232038000,56042000,149260000,6356000,149260000,149260000,11606000,4591000,548267000,None,-1678881000,2591000,254772163
FOLD,2019-06-30,USD,223188000,220578000,220578000,220578000,10395000,28709000,283157000,15273000,16890000,220797000,23000000,197797000,710156000,None,355078000,20116000,12035000,0,89547000,None,None,2678000,None,217022000,38937000,149064000,2678000,149064000,149064000,5428000,3987000,600058000,None,-1617072000,2589000,254513522
FOLD,2019-03-31,USD,98928000,96349000,96349000,96349000,8167000,22960000,245348000,13286000,15794000,220797000,23000000,197797000,683956000,None,341978000,13592000,11265000,0,65869000,None,None,None,2421000,193194000,38623000,168818000,2421000,168818000,168818000,5273000,3609000,451668000,None,-1532521000,2347000,230180714
FOLD,2018-12-31,USD,789951000,551096000,79749000,79749000,8390000,21962000,197800000,11375000,15671000,220800000,23000000,197800000,851506000,None,424403000,16592000,6683000,447039000,86125000,None,None,None,None,350758000,None,321740000,None,321740000,321740000,5500000,2853000,342912000,None,-1412222000,1942000,189383924
FOLD,2018-09-30,USD,838589000,601034000,201827000,201827000,6311000,14189000,237555000,10659000,15483000,220797000,23000000,197797000,725112000,None,362556000,16151000,6099000,427638000,65880000,None,None,None,None,341137000,None,318808000,None,318808000,318808000,11550000,3029000,410951000,None,-1334141000,1941000,189254341
FOLD,2018-06-30,USD,75441000,73311000,73311000,73311000,7769000,15077000,249659000,9111000,14415000,220797000,23000000,197797000,958977000,13836000,465641000,14432000,5915000,263994000,52963000,None,None,None,169440000,190410000,None,169440000,169440000,169440000,169440000,11350000,2770000,561895000,None,-1174978000,1939000,189053214
