SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
LPDX,2014-09-30,USD,62695000,None,39996000,39996000,199000,None,None,16564000,None,753000,753000,None,None,None,None,697000,None,23985000,9475000,None,None,None,None,None,None,11961000,None,None,None,3833000,None,38710000,None,None,15000,None
LPDX,2014-06-30,USD,66216000,None,42789000,42789000,191000,None,None,16336000,None,863000,863000,None,None,None,None,1095000,None,23801000,7787000,None,None,None,None,None,None,13437000,None,None,None,3939000,None,42415000,None,None,15000,None
LPDX,2014-03-31,USD,69397000,None,45050000,45050000,188000,None,None,15328000,None,891000,891000,None,None,None,None,1504000,None,23287000,20681000,None,None,None,None,None,None,None,None,None,None,3276000,None,46110000,None,None,15000,None
LPDX,2013-12-31,USD,71998000,None,49574000,49574000,224000,None,None,13955000,None,841000,841000,None,None,None,None,972000,None,24240000,21605000,None,None,None,None,None,None,None,None,None,None,3744000,None,47758000,None,None,15000,None
LPDX,2013-09-30,USD,73158000,None,51574000,51574000,212000,None,None,12580000,None,764000,764000,None,None,None,None,878000,None,24051000,9531000,None,None,None,None,None,None,11884000,None,None,None,3820000,None,49107000,None,None,15000,None
LPDX,2013-06-30,USD,75736000,None,54246000,54246000,250000,None,None,12125000,None,739000,739000,None,None,None,None,875000,None,22948000,7063000,None,None,None,None,None,None,13349000,None,None,None,3459000,None,52788000,None,None,15000,None
LPDX,2013-03-31,USD,77657000,None,55047000,55047000,185000,None,None,11971000,None,692000,692000,None,None,None,None,1012000,None,22805000,5506000,None,None,None,None,None,None,14781000,None,None,None,3244000,None,54852000,None,None,15000,None
LPDX,2012-12-31,USD,47679000,None,24768000,24768000,125000,None,None,11493000,None,637000,637000,None,None,None,None,719000,None,29934000,11352000,None,None,None,None,None,None,15708000,None,None,None,5349000,None,17745000,None,None,2000,None
LPDX,2012-09-30,USD,33549000,None,10279000,10279000,None,None,None,9538000,None,628000,628000,None,None,None,None,707000,None,15480000,11481000,None,None,None,None,None,None,1800000,None,None,None,4194000,None,18069000,None,None,2000,None
LPDX,2011-12-31,USD,28117000,None,12483000,12483000,None,None,None,5292000,None,553000,553000,None,None,None,None,581000,None,12024000,8095000,None,None,None,None,None,None,3600000,None,None,None,4414000,None,16093000,None,None,2000,None
LPDX,2010-12-31,USD,20141000,None,11058000,11058000,None,None,None,2498000,None,368000,368000,None,None,None,None,512000,None,4930000,4126000,None,None,None,None,None,None,None,None,None,None,2168000,None,15211000,None,None,2000,None
LPDX,2009-12-31,USD,19509000,None,12045000,12045000,None,None,None,1911000,None,304000,304000,None,None,None,None,354000,None,10295000,5426000,None,None,None,None,None,None,1227000,None,None,None,2967000,None,9214000,None,None,3000,None
LPDX,2001-12-31,USD,19641000,None,None,None,None,None,None,2965000,None,129000,129000,None,None,None,None,212000,None,3216000,2154000,None,None,None,None,None,None,1062000,None,None,None,1326000,None,16425000,None,None,3000,None
