SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
ASND,2020-12-31,EUR,979793000,740133000,584517000,584517000,None,None,239660000,108112000,None,2222000,2222000,3495000,None,124456000,134278000,None,None,141082000,52804000,None,None,None,None,88278000,91975000,None,None,None,None,664000,3162000,838711000,None,-1030278000,7217000,53750386
ASND,2020-09-30,EUR,1046124000,953601000,763454000,763454000,None,None,92523000,47325000,None,None,None,None,None,39302000,166343000,None,None,94539000,64427000,None,None,None,None,30112000,33280000,None,None,None,33280000,442000,None,951585000,None,-891313000,7172000,53416091
ASND,2020-06-30,EUR,560607000,491623000,240605000,240605000,None,None,68984000,49743000,None,None,None,None,None,14167000,230958000,None,None,83463000,54371000,None,None,None,None,29092000,35481000,None,None,None,35481000,186000,None,477144000,None,-769572000,6491000,48345782
ASND,2020-03-31,EUR,621407000,551574000,534381000,534381000,None,None,69833000,49761000,None,None,None,3495000,None,15307000,None,None,69833000,72575000,41815000,None,None,None,None,30760000,37067000,None,None,None,37067000,552000,None,548832000,None,-674640000,6443000,47985837
ASND,2019-12-31,EUR,676732000,611167000,598106000,598106000,0,None,65565000,45069000,0,4393542.71,4393542.71,3495000,None,15538000,0,0,65565000,79618000,47990000,None,None,None,0,31628000,36619000,0,0,None,36619000,977000,0,597114000,0,-611323000,6443000,47985837
ASND,2019-09-30,EUR,734959000,669650000,658660000,658660000,0,None,65309000,43272000,0,116980199138.81,116980199138.81,3495000,None,17073000,0,0,65309000,74034000,42531000,None,None,None,0,31503000,36927000,0,0,None,36927000,3304727.65,0,660925000,0,-530961000,6410000,48000000
ASND,2019-06-30,EUR,767157000,702830000,690355000,690355000,0,None,64327000,42537000,0,11711696.64,11711696.64,3495000,None,16885000,0,0,64327000,92082000,60621000,None,None,None,0,31461000,36302000,0,0,None,36302000,7398977.42,0,675075000,0,-505848000,6384000,47000000
ASND,2019-03-31,EUR,761939000,715775000,696664000,696664000,0,None,46164000,24032000,0,4394528.08,4394528.08,3495000,None,17476000,0,0,46164000,45278000,32065000,None,None,None,0,13213000,17484000,207095419143190000,66941991589786000,None,17484000,4271000,13213000,716661000,0,-446944000,6301000,43000000
ASND,2018-12-31,EUR,318968000,292907000,277862000,277862000,0,None,0,6527329.22,0,4008947.01,4008947.01,6050339.18,None,29573088.45,0,0,0,38918000,38918000,None,None,None,0,0,0,0,0,None,0,11963918.18,0,484806147.59,0,-593582490.88,8540614.12,41000000
ASND,2018-09-30,USD,335234000,326985000,310333000,310333000,0,None,0,4708165.83,0,1004825453551100,1004825453551100,4684042,None,0,0,3562293044405400,0,31029000,31029000,None,None,None,0,0,0,0,0,None,None,10721.69,0,407699283.80,0,-484257571.44,7565498.45,42000000
ASND,2018-06-30,USD,368864000,361657000,352601000,352601000,0,None,0,3022579.14,0,167435844256.48,167435844256.48,4067737.43,None,0,0,284246775356.06,0,36639000,36639000,None,None,None,0,0,0,0,0,None,None,29096.83,0,386667830.54,0,-381007914.34,6539804.47,42000000
ASND,2018-03-31,USD,364826000,357758000,348410000,348410000,0,None,None,3027432.65,None,22582760.92,22582760.92,4299421.82,None,0,0,45994150.84,None,17413000,17413000,None,None,None,0,None,None,0,0,None,None,0,None,427374830.85,0,-374689383.69,6860622.46,39000000
ASND,2017-12-31,USD,210979000,204634000,195351000,195351000,None,None,None,3074000,None,3495000,3495000,3495000,None,None,None,8304000,293000,23768000,23768000,None,None,None,None,None,None,None,None,None,None,None,None,225065000,None,191692000,5971000,34000000
ASND,2017-09-30,USD,222040000,215742000,206292000,206292000,None,None,None,2976000,None,3495000,3495000,4129000,None,None,None,8511000,284000,19890000,19890000,None,None,None,None,None,None,None,None,None,None,111000,None,238800000,None,209397000,5769000,33000000
ASND,2017-06-30,USD,142403000,136043000,127320000,127320000,None,None,None,2952000,None,3988000,3988000,3495000,None,None,None,6935000,278000,15935000,15935000,None,None,None,None,None,None,None,None,None,None,107000,None,144313000,None,118685000,4981000,33000000
ASND,2017-03-31,USD,172764000,166443000,157648000,157648000,None,None,None,2738000,None,3738000,3738000,3495000,None,None,None,6017000,267000,17937000,17937000,None,None,None,None,None,None,None,None,None,None,101000,None,165634000,None,144073000,4670000,32000000
ASND,2016-12-31,USD,190071000,183958000,180329000,180329000,None,None,None,2480000,None,3688000,3688000,3495000,None,None,None,2070000,268000,13458000,13458000,None,None,None,None,None,None,None,None,None,None,99000,None,186362000,None,167962000,4594000,27000000
ASND,2016-09-30,USD,86752000,80570000,74525000,74525000,None,None,None,2722000,None,3495000,3495000,3928000,None,None,None,2781000,265000,12351000,12351000,None,None,None,None,None,None,None,None,None,None,942000,None,83612000,None,67170000,3804000,25000000
ASND,2016-06-30,USD,102734000,96547000,90753000,90753000,None,None,None,2681000,None,3495000,3495000,3855000,None,None,None,4034000,262000,11825000,11825000,None,None,None,None,None,None,None,None,None,None,1746000,None,100291000,None,85938000,3731000,25000000
ASND,2016-03-31,USD,112679000,106556000,101865000,101865000,None,None,None,2655000,None,3495000,3495000,3981000,None,None,None,2428000,297000,10767000,10767000,None,None,None,None,None,None,None,None,None,None,2650000,None,116078000,None,103302000,3843000,25000000
ASND,2015-12-31,USD,131774000,125654000,119649000,119649000,None,None,None,2557000,None,3795000,3795000,3495000,None,None,None,4147000,270000,11445000,11445000,None,None,None,None,None,None,None,None,None,None,3336000,None,130665000,None,127001000,3664000,24000000
