SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
LDRH,2016-03-31,USD,222396000,173890000,103254000,103254000,31759000,None,48506000,24389000,None,4165000,4165000,6621000,None,2835000,None,11109000,1539000,37390000,36189000,None,None,None,6378000,1201000,None,591000,None,None,None,18147000,610000,185006000,-8000,-118231000,29000,None
LDRH,2015-12-31,USD,226639000,184027000,115084000,115084000,29721000,None,42612000,20653000,None,4028000,4028000,6621000,None,2738000,None,9810000,1529000,37357000,36010000,None,None,None,5087000,1347000,None,677000,None,None,None,18150000,670000,189282000,-8000,-110591000,29000,None
LDRH,2015-09-30,USD,223066000,185950000,123511000,123511000,27788000,None,37116000,20798000,None,3683000,3683000,6621000,None,None,None,8284000,544000,31891000,29594000,None,None,None,1168000,2297000,None,832000,None,None,None,18488000,780000,191175000,-8000,-105835000,29000,None
LDRH,2015-06-30,USD,156167000,124439000,62610000,62610000,28260000,None,31728000,20201000,None,3633000,3633000,6621000,None,None,None,6727000,543000,52586000,50089000,None,None,None,23261000,2497000,None,981000,None,None,None,16433000,840000,103581000,-8000,-103747000,27000,None
LDRH,2015-03-31,USD,160382000,129692000,65410000,65410000,25969000,None,30690000,20122000,None,3588000,3588000,6621000,None,None,None,11181000,167000,56787000,35946000,None,None,None,4811000,20841000,None,19280000,None,None,None,16656000,900000,103595000,-8000,-97922000,27000,None
LDRH,2014-12-31,USD,161809000,131942000,73883000,73883000,24996000,None,29867000,19025000,None,3858000,3858000,6621000,None,None,None,6579000,171000,54108000,33020000,None,None,None,5352000,21088000,None,19588000,None,None,None,16887000,760000,107701000,-8000,-94738000,27000,None
LDRH,2014-09-30,USD,163494000,138345000,83036000,83036000,23557000,None,25149000,15363000,None,2990000,2990000,6621000,None,None,None,8156000,175000,54742000,34303000,None,None,None,5176000,20439000,None,19839000,None,None,None,16260000,None,108752000,-8000,-91607000,26000,None
LDRH,2014-06-30,USD,162624000,138674000,84283000,84283000,23483000,None,23950000,13942000,None,3206000,3206000,6621000,None,None,None,7774000,181000,51387000,30443000,None,None,None,3521000,20944000,None,20252000,None,None,None,16637000,None,111237000,-8000,-89588000,26000,None
LDRH,2014-03-31,USD,126136000,101149000,49840000,49840000,20781000,None,24987000,13071000,None,3143000,3143000,6621000,None,None,None,8203000,2152000,50755000,29540000,None,None,None,2574000,21215000,None,20592000,None,None,None,17034000,None,75381000,None,-87260000,24000,None
LDRH,2013-12-31,USD,127993000,102934000,56678000,56678000,17690000,None,25059000,12695000,None,3073000,3073000,6621000,None,None,None,6373000,2157000,50316000,47558000,None,None,None,22566000,2758000,None,2758000,None,None,None,16864000,None,77677000,None,-83761000,24000,None
LDRH,2013-09-30,USD,77653000,53136000,11632000,11632000,16108000,None,24517000,12261000,None,2742000,2742000,6621000,None,None,None,6756000,2354000,84840000,42787000,None,None,None,22876000,42053000,8000,30371000,None,None,None,13635000,11682000,-42187000,None,-68656000,5000,None
LDRH,2013-06-30,USD,78669000,None,14797000,14797000,16075000,None,None,11613000,None,9253000,9253000,6621000,None,None,None,4979000,None,79270000,44958000,None,None,None,None,None,None,27712000,None,None,None,12474000,None,None,None,None,32000,None
LDRH,2012-12-31,USD,81591000,None,19135000,19135000,16772000,None,None,12296000,None,9240000,9240000,6621000,None,None,None,4574000,None,77222000,22831000,None,None,None,None,None,None,49320000,None,None,None,11269000,None,4369000,None,None,5000,None
LDRH,2011-12-31,USD,57890000,None,5599000,5599000,12717000,None,None,9859000,None,8944000,8944000,6621000,None,None,None,5386000,None,45060000,20366000,None,None,None,None,None,None,21621000,None,None,None,8717000,None,12830000,None,None,5000,None
