SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
VBLT,2020-09-30,USD,47872000,38183000,11633000,11633000,None,None,9689000,9074000,None,None,None,None,None,None,25169000,1258000,358000,10700000,7406000,None,None,None,None,3294000,2564000,None,None,None,2564000,583000,99000,37172000,None,-225071000,108000,47896936
VBLT,2020-06-30,USD,52674000,42721000,16702000,16702000,None,None,9953000,9295000,None,None,None,None,None,None,24045000,1856000,658000,10136000,6662000,None,None,None,None,3474000,2587000,None,None,None,2587000,533000,82000,42538000,None,-219294000,108000,47896736
VBLT,2020-03-31,USD,43055000,32552000,12935000,12935000,None,None,10503000,9695000,None,None,None,None,None,None,18139000,1248000,808000,11619000,7913000,None,None,None,None,3706000,2712000,None,None,None,2712000,451000,62000,31436000,None,-213456000,75000,36366858
VBLT,2019-12-31,USD,48621000,37778000,9436000,9436000,None,None,10843000,10037000,None,None,None,None,None,None,27100000,215000,806000,12781000,8728000,None,None,None,None,4053000,2941000,None,None,None,2941000,386000,None,35840000,None,-208103000,73000,35882928
VBLT,2019-09-30,USD,53139000,42186000,22319000,22319000,None,None,10953000,10450000,None,None,None,None,None,None,18231000,1636000,503000,11984000,7687000,None,None,None,None,4297000,3124000,None,None,None,3124000,377000,None,41155000,None,-202374000,73000,36000000
VBLT,2019-06-30,USD,57221000,46342000,8282000,8282000,None,None,10879000,10879000,None,None,None,None,None,None,36854000,1206000,10879000,11736000,7180000,None,None,None,None,4556000,3252000,None,None,None,3252000,321000,None,45485000,None,-197518000,73000,36000000
VBLT,2019-03-31,USD,60243000,48987000,8255000,8255000,None,None,11256000,11256000,None,None,None,None,None,None,39407000,1325000,11256000,10654000,5870000,None,None,None,804000,4784000,3358000,2554000,804000,None,3358000,324000,None,49589000,None,-184924000,73000,36000000
VBLT,2018-12-31,USD,60678000,51709000,29347000,29347000,None,None,None,8921000,None,None,None,None,None,None,21135000,287000,48000,7585000,4774000,None,None,None,None,None,None,None,None,None,796000,290000,None,53093000,None,-188646000,73000,33000000
VBLT,2018-09-30,USD,64192000,54931000,8466000,8466000,None,None,None,9211000,None,None,None,None,None,None,45252000,1213000,50000,7563000,4794000,None,None,None,None,None,None,555000,None,None,911000,606000,None,56629000,None,-184773000,73000,36000000
VBLT,2018-06-30,USD,69710000,60530000,58530000,58530000,None,None,None,9143000,None,None,None,None,None,None,None,2002000,40000,8650000,5800000,None,None,None,992000,None,None,641000,992000,None,990000,703000,None,61062000,None,-179421000,73000,30000000
VBLT,2018-03-31,USD,60480000,52200000,8580000,8580000,None,None,None,8222000,None,None,None,None,None,None,41310000,2307000,60000,10140000,7920000,None,None,None,None,None,None,None,None,None,None,883000,None,50341000,None,-175367000,57000,30000000
VBLT,2017-12-31,USD,65690000,58460000,6690000,6690000,None,None,None,7128000,None,None,None,None,None,None,48040000,382000,100000,9790000,7570000,None,None,None,None,None,None,None,None,None,None,4511000,None,55900000,None,-168188000,57000,27000000
VBLT,2017-09-30,USD,35140000,29370000,11670000,11670000,None,None,None,5644000,None,None,None,None,None,None,16500000,1201000,130000,5100000,5010000,None,None,None,None,None,None,None,None,None,None,1754000,None,30043000,None,-174496000,50000,27000000
VBLT,2017-06-30,USD,41010000,37660000,11060000,11060000,None,None,None,3171000,None,None,None,None,None,None,22720000,3875000,180000,5910000,5820000,None,None,None,None,None,None,None,None,None,None,1730000,None,35099000,None,-167956000,50000,27000000
