SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
PTLA,2020-03-31,USD,513306000,391938000,196235000,362896000,3576000,None,117548000,4872000,None,None,None,None,346787000,31164000,166661000,13782000,14893000,441273000,80499000,13455000,10380000,13839000,8706000,183803000,12919000,210938000,8706000,164669000,210938000,6217000,7052000,72033000,None,-1885138000,80000,78484000
PTLA,2019-12-31,USD,578483000,462133000,215229000,429283000,4101000,None,109385000,4264000,16126000,0,0,0,404468000,36961000,214054000,11781000,19029000,448658000,102418000,12739000,11493000,23749000,19034000,178283000,13565000,204296000,19034000,118096000,204296000,5361000,3885000,129825000,None,-1816367000,80000,77925000
PTLA,2019-09-30,USD,577185000,514495000,304265000,476807000,2357000,None,41556000,4561000,None,3699000,3699000,0,415402000,None,172542000,13894000,21134000,364297000,87491000,13760000,None,24189000,24189000,63108000,13030000,83856000,24189000,57269000,83856000,9457000,1440000,212888000,None,-1719691000,79000,77784000
PTLA,2019-06-30,USD,366497000,305923000,185385000,273938000,1547000,None,40221000,4769000,None,3844000,3844000,0,229456000,None,88553000,14203000,20353000,365903000,84307000,11832000,None,19567000,19567000,63461000,13208000,89328000,19567000,57061000,89328000,8741000,1985000,594000,None,-1670064000,70000,68235000
PTLA,2019-03-31,USD,400382000,354858000,226793000,226793000,2672000,None,35974000,5032000,None,7137000,7137000,0,287599000,None,96048000,16030000,33355000,349732000,73828000,9748000,None,15079000,15079000,65680000,2683000,93720000,15079000,56839000,93720000,9747000,4415000,48422000,None,-1603860000,70000,67977000
PTLA,2018-12-31,USD,386419000,353327000,138951000,138951000,7873000,None,22160000,5236000,14301000,7279000,7279000,0,295849000,0,178013000,21579000,20577000,295852000,69005000,13215000,None,11802000,11802000,16412000,None,96596000,11802000,0,96596000,5722000,11924000,88401000,None,-1525704000,68000,66617724
PTLA,2018-09-30,USD,447705000,403692000,146700000,146700000,6123000,1068000,31552000,4921000,None,7423000,7423000,None,None,10881000,223284000,27313000,20788000,280777000,61081000,15163000,None,9395000,9395000,163418000,None,98148000,9395000,152675000,98148000,1815000,5658000,164424000,None,-1437156000,67000,66434026
PTLA,2018-06-30,USD,512598000,478882000,173052000,173052000,7082000,1202000,33702000,5358000,None,7567000,7567000,None,None,20777000,262836000,35882000,14000,292537000,71579000,6746000,None,5971000,5971000,163494000,None,99874000,5971000,150299000,99874000,1720000,8001000,217683000,None,-1365853000,66000,65953810
PTLA,2018-03-31,USD,496666000,436237000,168414000,408571000,3248000,None,55617000,5393000,None,7710000,7710000,None,434869000,42514000,240157000,24371000,4812000,186498000,57508000,20788000,9273000,None,107397000,69620000,None,102740000,107397000,56027000,102740000,1697000,8181000,307992000,None,-1259660000,67000,65811082
PTLA,2018-12-31,USD,6694000,6694000,140013000,140013000,7873000,None,33092000,5236000,None,7279000,7279000,None,None,None,178013000,21579000,20577000,7623000,6354000,None,7623000,None,11802000,1269000,None,203554000,11802000,None,None,21678000,23293000,88401000,None,-1175481000,68000,66617724
