SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
XLRN,2020-12-31,USD,932337000,893269000,670952000,849903000,None,26101000,40665000,7768000,None,None,None,None,186536000,7585000,178951000,17265000,1727000,77230000,60163000,8472000,None,None,17067000,17067000,24077000,None,None,None,17067000,7010000,17067000,855107000,None,-877437000,60000,60383867
XLRN,2020-09-30,USD,947765000,913777000,729685000,882362000,None,22561000,33988000,7621000,None,None,None,None,157676000,4999000,152677000,8854000,1708000,52629000,37302000,8861000,None,None,15327000,15327000,21851000,None,None,None,21851000,6524000,15327000,895136000,None,-820042000,60000,60052046
XLRN,2020-06-30,USD,479435000,448950000,283521000,389810000,None,39752000,30485000,7671000,None,None,None,None,106289000,None,106289000,19388000,1698000,57816000,37360000,12927000,None,None,None,16940000,23407000,None,None,None,23407000,6467000,20456000,421619000,None,-780797000,54000,54166712
XLRN,2020-03-31,USD,464162000,432159000,277486000,414440000,None,8435000,32003000,6668000,None,None,None,None,138077000,1123000,136954000,9284000,1681000,50340000,28530000,3929000,None,6412000,None,18506000,24918000,None,6412000,None,24918000,6412000,21810000,413822000,None,-762346000,53000,53519920
XLRN,2019-12-31,USD,504906000,449916000,237677000,431369000,None,8547000,56587000,6812000,None,None,None,None,216169000,22477000,193692000,10000000,1793000,55430000,33373000,2295000,None,6183000,None,20201000,26384000,26384000,6183000,None,26384000,6183000,22057000,449476000,None,-711407000,53000,53123567
XLRN,2019-09-30,USD,171139000,169542000,169542000,169542000,None,6875000,74536000,6852000,None,None,None,None,298747000,42218000,256529000,10588000,219000,0,31640000,1854000,None,5961000,None,21900000,27813000,None,5961000,None,27813000,5961000,23226000,464801000,None,-687833000,54000,53027063
XLRN,2019-06-30,USD,165206000,163609000,163609000,163609000,None,5447000,103556000,6775000,None,None,None,None,337307000,70156000,267151000,9508000,76000,0,26056000,3548000,None,5746000,None,23526000,29153000,None,5746000,None,29153000,5746000,24915000,499897000,None,-642464000,53000,52752854
XLRN,2019-03-31,USD,216087000,214490000,214490000,214490000,None,2780000,82643000,7027000,None,None,None,None,298615000,75509000,223106000,7897000,107000,0,23270000,3930000,None,None,5537000,26525000,30455000,24918000,5537000,None,30455000,5537000,26525000,510535000,None,-624602000,53000,52542118
XLRN,2018-12-31,USD,314821000,306013000,144052000,144052000,None,7039000,1597000,7106000,None,None,None,None,147260000,None,147260000,7662000,1702000,22784000,18912000,419000,None,None,None,3872000,None,None,None,None,None,284000,1491000,292037000,None,-586549000,47000,46260747
XLRN,2018-09-30,USD,338117000,318323000,112427000,112427000,None,3258000,18197000,6270000,None,None,None,None,207380000,11835000,195545000,7093000,92000,19005000,14681000,1289000,None,None,None,4324000,None,None,None,None,None,248000,2031000,319112000,None,-551815000,47000,46185529
XLRN,2018-06-30,USD,351541000,299116000,79592000,79592000,None,3669000,51293000,6868000,None,None,None,None,252666000,44328000,208338000,7517000,97000,18432000,14572000,1269000,None,None,None,3860000,None,None,None,None,None,190000,1689000,333109000,None,-524477000,47000,45845051
XLRN,2018-03-31,USD,370034000,300290000,69736000,69736000,None,3232000,68612000,7019000,None,None,None,None,283607000,61488000,222119000,5203000,105000,16254000,12942000,1677000,None,None,None,3312000,None,None,None,None,None,186000,1320000,353780000,None,-495539000,46000,45723048
XLRN,2017-12-31,USD,389177000,285243000,100150000,100150000,None,3570000,1132000,6966000,None,None,None,None,272800000,95723000,177077000,4446000,113000,23960000,16745000,1086000,3702000,None,None,7215000,None,None,None,None,None,723000,2236000,365217000,None,-473024000,46000,45261175
XLRN,2017-09-30,USD,381277000,343438000,238959000,238959000,None,2879000,36707000,7211000,None,None,None,None,127638000,29372000,98266000,3334000,124000,22736000,15884000,1024000,3838000,None,None,6852000,None,None,None,None,None,719000,1927000,358541000,None,-445097000,45000,44414694
XLRN,2017-06-30,USD,208463000,148413000,30726000,30726000,None,2881000,58918000,7210000,None,None,None,None,163312000,51617000,111695000,3111000,91000,19931000,14299000,1661000,3973000,None,None,5632000,None,None,None,None,None,1268000,1516000,188532000,None,-419646000,39000,38636505
XLRN,2017-03-31,USD,229129000,149033000,33157000,33157000,None,3570000,78964000,7107000,None,None,None,None,180057000,71837000,108220000,4086000,20000,20809000,15193000,911000,4108000,None,None,5616000,None,None,None,None,None,1314000,1289000,208320000,None,-389977000,39000,38596062
XLRN,2016-12-31,USD,247647000,146786000,20950000,20950000,None,3234000,946000,5201000,None,None,None,None,213432000,94692000,118740000,3862000,22000,22050000,16149000,1590000,4245000,None,None,5901000,None,None,None,None,None,1310000,1244000,225597000,None,-364491000,39000,38251826
XLRN,2016-09-30,USD,262885000,144990000,31016000,31016000,None,3019000,116949000,4215000,None,None,None,None,220007000,112728000,107279000,3676000,6000,33338000,16192000,2071000,4380000,None,None,17146000,None,None,None,None,None,1307000,12161000,229547000,None,-345203000,38000,37700693
XLRN,2016-06-30,USD,274230000,127039000,36995000,36995000,None,3239000,146195000,4190000,None,None,None,None,225721000,141997000,83724000,3081000,8000,30374000,13693000,566000,4514000,None,None,16681000,None,None,None,None,None,1303000,11368000,243856000,None,-324433000,38000,37328903
XLRN,2016-03-31,USD,289602000,170687000,63681000,63681000,None,3057000,117919000,3724000,None,None,None,None,214972000,114188000,100784000,3165000,7000,29325000,15179000,1202000,4650000,None,None,14146000,None,None,None,None,None,1299000,8504000,260277000,None,-302417000,38000,37171067
