SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
EDIT,2020-12-31,USD,572602000,419087000,139682000,402110000,None,6048000,157392000,14020000,11095000,None,None,None,883866000,109664000,262428000,10929000,4703000,179016000,58208000,6408000,189854000,None,7500000,120808000,26135000,None,None,None,26135000,27754000,120808000,393586000,None,-665197000,6000,62563457
EDIT,2020-09-30,USD,597157000,506827000,279576000,495305000,None,1055000,90330000,14069000,9919000,None,None,None,803006000,45986000,215729000,10467000,3877000,156005000,54816000,5158000,201390000,None,20368000,101189000,26710000,None,None,None,26710000,3135000,101189000,441152000,None,-602698000,6000,62187700
EDIT,2020-06-30,USD,655481000,610126000,485819000,598720000,None,1865000,45355000,12895000,8846000,None,None,None,598720000,None,112901000,9541000,3891000,228709000,68150000,6339000,358692000,6650000,None,160559000,28803000,None,6650000,None,28803000,4027000,160559000,426772000,None,-610517000,6000,62103649
EDIT,2020-03-31,USD,466737000,425106000,232850000,414993000,None,1832000,41631000,12218000,8003000,None,None,None,414993000,None,182143000,8281000,2391000,232170000,68869000,10394000,364824000,5649000,None,163301000,27179000,None,5649000,None,27179000,3515000,1000,234567000,None,-586945000,5000,54802399
EDIT,2019-12-31,USD,508885000,463844000,238183000,457140000,None,418000,46660000,10887000,7204000,None,None,None,698990000,3667000,218957000,6286000,5393000,246448000,59963000,5843000,373442000,5804000,None,186485000,29081000,None,5804000,None,29081000,2682000,1000,262437000,None,-549221000,5000,54355798
EDIT,2019-09-30,USD,372359000,339211000,104772000,332616000,None,311000,33148000,10075000,6460000,None,None,None,336283000,3667000,227844000,6284000,5392000,0,66787000,6624000,256796000,4448000,None,95582000,17650000,None,4448000,None,17650000,1558000,1000,209990000,None,-511451000,5000,51076198
EDIT,2019-06-30,USD,355625000,324240000,210605000,317930000,None,12000,31385000,8530000,5733000,None,None,None,321597000,3667000,107325000,6298000,5378000,0,72867000,3981000,263894000,3648000,None,89696000,17432000,None,3648000,None,17432000,1033000,1000,193062000,None,-478510000,5000,49241093
EDIT,2019-03-31,USD,378916000,347067000,157932000,342065000,None,None,13369000,7991000,5117000,None,None,None,345511000,3667000,184133000,5002000,5378000,0,41029000,6557000,None,None,3519000,105866000,18378000,14859000,3519000,None,18378000,1911000,1000,217162000,None,-444724000,5000,48923122
EDIT,2018-12-31,USD,420386000,374776000,134776000,368955000,None,None,45610000,40232000,7133000,None,None,None,372381000,3667000,234179000,5791000,5378000,184224000,35900000,5327000,None,None,None,148324000,32417000,None,None,None,32417000,2048000,115907000,236162000,None,-416278000,5000,48758951
EDIT,2018-09-30,USD,387630000,342553000,111701000,337492000,None,None,46696000,39699000,6253000,None,None,None,566709000,None,225791000,5018000,5378000,163181000,26086000,5040000,None,None,None,137095000,32694000,32694000,None,None,32694000,980000,104401000,224449000,None,-391223000,5000,47503609
