SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
LFACU,2020-12-31,USD,109812830,70584,68986,68986,None,None,109742246,None,None,None,None,None,None,None,None,None,None,9935377,4501627,1961576,None,None,None,None,None,2500000,None,None,2500000,None,None,None,None,145608,None,None
LFACU,2020-09-30,USD,129378514,251014,173764,173764,None,None,129127500,None,None,None,None,None,None,None,None,None,129127500,9237185,3803435,497644,None,None,None,5433750,None,1500000,2500000,None,1500000,None,None,120141329,None,1117838,None,16100613
LFACU,2020-06-30,USD,141456123,206903,158966,158966,None,None,141249220,None,None,None,None,None,None,None,None,None,141249220,7543681,2109931,451652,None,None,None,5433750,None,1500000,1500000,None,1500000,None,None,133912442,None,2042174,None,17316311
LFACU,2020-03-31,USD,163090533,471764,385760,385760,None,None,162618769,None,None,None,None,None,None,None,None,None,162618769,7086375,1631922,366872,None,None,1180000,5454453,None,1180000,1180000,None,1180000,None,None,156004158,None,2264851,151004650,19406250
LFACU,2019-12-31,USD,162485391,465482,161405,161405,None,None,162019909,None,None,None,None,None,None,None,None,None,162019909,6503981,942126,121516,None,None,750000,5561855,None,750000,750000,None,750000,None,None,155981410,None,2242103,150981900,19406250
LFACU,2019-09-30,USD,330570,330570,330570,330570,None,None,161588696,None,None,None,None,None,None,None,None,None,161588696,0,911648,122648,None,None,750000,5611047,None,None,750000,None,None,None,None,155676218,None,1936910,150676710,None
LFACU,2019-06-30,USD,179418,179418,179418,179418,None,None,160946100,None,None,None,None,None,None,None,None,None,160946100,0,572951,143272,None,None,400000,5636109,None,None,400000,None,None,None,None,155199027,None,1459720,150199510,None
LFACU,2019-03-31,USD,433291,433291,433291,433291,None,None,160452537,None,None,None,None,None,None,None,None,None,160452537,0,666030,191030,None,None,400000,5613408,None,None,400000,None,None,None,None,154672060,None,932757,149672550,None
LFACU,2018-12-31,USD,159958116,240018,196804,196804,None,None,159718098,None,None,None,None,None,None,None,None,None,None,154958111,314792,108292,None,None,None,None,None,None,None,None,None,None,None,154209570,None,470267,149210060,None
LFACU,2018-09-30,USD,159593779,621478,387745,387745,None,None,158972301,None,None,None,None,None,None,None,None,None,None,5841912,270435,117196,None,None,None,None,None,None,None,None,None,None,None,None,None,12560,None,None
LFACU,2018-06-30,USD,159321204,966204,907038,907038,None,None,158355000,None,None,None,None,None,None,None,None,None,None,5914381,480631,313131,None,None,None,None,None,None,None,None,None,None,None,None,None,-122583,None,None
