SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
RGLS,2020-12-31,USD,37604000,36730000,31087000,31087000,3314000,None,402000,725000,None,125000,125000,None,None,None,None,5612000,277000,11578000,11578000,None,None,None,4652000,0,None,None,4652000,None,4652000,2970000,None,26026000,None,-427045000,67000,67432712
RGLS,2020-09-30,USD,27343000,26307000,17843000,17843000,None,None,1036000,574000,None,129000,129000,None,None,None,None,4464000,333000,19589000,19479000,None,None,None,13647000,110000,None,None,13647000,None,13647000,2381000,110000,7754000,None,-425723000,39000,39163096
RGLS,2020-06-30,USD,29782000,28589000,23419000,23419000,None,None,1193000,684000,None,122000,122000,None,None,None,None,3923000,387000,21198000,20981000,None,None,None,14642000,217000,None,None,14642000,None,14642000,2710000,217000,8584000,None,-424199000,36000,35922916
RGLS,2020-03-31,USD,35006000,33607000,28052000,28052000,None,None,1399000,801000,None,159000,159000,None,None,None,None,4879000,439000,20104000,19786000,None,None,None,14636000,318000,None,None,14636000,None,14636000,2728000,318000,14902000,None,-417252000,22000,27608783
RGLS,2019-12-31,USD,42081000,40407000,34121000,34121000,3924000,None,1674000,921000,None,266000,266000,None,None,None,None,5145000,487000,22066000,21598000,None,None,None,14631000,468000,None,None,14631000,None,14631000,3053000,468000,20015000,None,-411315000,21000,21018663
RGLS,2019-09-30,USD,21410000,19529000,14646000,14646000,3826000,None,1881000,1042000,None,303000,303000,None,None,None,None,4184000,536000,21553000,21004000,None,None,None,14626000,549000,None,None,14626000,None,14626000,2720000,549000,-143000,None,-406422000,21000,20927053
RGLS,2019-06-30,USD,25691000,24284000,19571000,19571000,3826000,None,1407000,974000,None,406000,406000,None,None,None,None,4382000,27000,20948000,20487000,None,None,None,14621000,461000,None,None,14621000,None,14621000,2283000,461000,4743000,None,-400999000,21000,20824388
RGLS,2019-03-31,USD,19877000,17739000,10320000,10320000,3826000,None,2138000,1598000,None,407000,407000,None,None,None,None,4627000,133000,25946000,24840000,None,None,None,15225000,1106000,None,None,15225000,None,15225000,3245000,1106000,-6069000,None,-395983000,11000,10000000
RGLS,2018-12-31,USD,27927000,19295000,13935000,13935000,None,None,8632000,7806000,None,500000,500000,None,None,None,None,5334000,326000,33781000,26646000,None,None,None,16575000,7135000,None,None,16575000,None,16575000,2572000,7135000,-5854000,None,-392723000,9000,8818019
RGLS,2018-09-30,USD,34768000,25441000,14084000,14084000,0,None,9327000,8324000,None,676000,676000,0,None,None,6433000,4911000,327000,33190000,25654000,None,None,None,19069000,7536000,None,0,19069000,None,19069000,2202000,7536000,1578000,0,-384161000,9000,8750343
RGLS,2018-06-30,USD,49170000,39231000,13485000,13485000,0,None,9939000,8906000,None,705000,705000,0,None,None,19371000,6191000,328000,38737000,30799000,None,None,None,19888000,7938000,None,0,19888000,None,19888000,2130000,7938000,10433000,0,-373887000,104000,104424492
RGLS,2018-03-31,USD,62079000,51428000,10057000,10057000,0,None,10651000,9305000,None,726000,726000,0,None,None,35077000,6106000,620000,39203000,30933000,None,None,None,19874000,8270000,None,0,19874000,None,19874000,2176000,438000,22876000,0,-360040000,104000,104319552
RGLS,2017-12-31,USD,77809000,66736000,13519000,13519000,4783000,None,11073000,9708000,None,775000,775000,0,None,None,46555000,6289000,590000,42593000,32600000,None,None,None,19859000,9993000,None,0,19859000,None,19859000,72000,None,35216000,0,-345858000,104000,103955147
RGLS,2017-09-30,USD,90847000,79566000,20222000,20222000,5912000,None,11281000,10172000,None,802000,802000,0,None,None,51148000,7664000,307000,42265000,11758000,None,None,None,19845000,30507000,None,19845000,19845000,None,70993000,72000,351000,48582000,0,-331410000,104000,103955147
RGLS,2017-06-30,USD,61860000,49944000,12538000,12538000,6149000,None,11916000,10753000,None,823000,823000,0,None,None,27549000,9167000,340000,41865000,11123000,None,None,None,19830000,30742000,None,19830000,19830000,None,47379000,72000,283000,19995000,0,-315582000,53000,53182330
