SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
THRM,2020-12-31,USD,1022839000,643606000,268345000,268345000,122401000,230872000,379233000,152581000,None,114445000,46421000,68024000,None,None,None,41188000,7653000,436508000,205984000,116043000,None,2500000,2500000,222330000,30265000,192434000,2500000,189934000,192434000,81409000,40590000,586331000,None,472782000,121073000,32921341
THRM,2020-09-30,USD,921447000,574912000,226533000,226533000,114636000,211443000,346535000,150801000,None,113695000,47429000,66266000,None,None,None,37988000,7554000,409651000,190601000,108452000,None,2500000,2500000,215971000,20252000,195561000,2500000,193061000,195561000,74443000,25989000,511796000,None,427429000,107055000,32680013
THRM,2020-06-30,USD,823370000,479782000,209170000,209170000,112630000,131708000,343588000,149240000,None,113028000,48399000,64629000,None,None,None,36592000,10568000,354049000,136010000,65521000,None,2500000,2500000,215886000,14281000,200599000,2500000,198099000,200599000,63805000,19940000,469321000,None,403283000,104113000,32639752
THRM,2020-03-31,USD,893370000,547037000,222939000,222939000,117641000,168319000,290301000,152120000,None,113956000,50062000,63894000,None,None,None,44941000,9234000,422989000,171300000,97065000,None,2500000,2500000,239286000,15604000,234167000,2500000,231667000,234167000,67000000,20022000,470381000,None,413605000,102059000,32598854
THRM,2019-12-31,USD,738832000,373863000,50443000,50443000,118479000,169673000,364969000,160605000,None,114355000,49783000,64572000,None,None,None,42726000,9326000,254736000,156704000,83035000,579000,2500000,2500000,92932000,11337000,80624000,2500000,78124000,80624000,66583000,18551000,472650000,None,413092000,102507000,32674354
THRM,2019-09-30,USD,737671000,384841000,45200000,45200000,118791000,170823000,296758000,162783000,None,114839000,51338000,63501000,None,None,None,50027000,7000000,5292000,170500000,89293000,747000,2500000,2500000,103719000,11874000,99623000,2500000,97123000,99623000,11225000,17313000,451593000,None,391278000,103781000,32741826
THRM,2019-06-30,USD,751910000,378431000,33677000,33677000,112613000,171640000,298359000,169345000,None,120593000,55479000,65114000,None,None,None,60501000,8421000,4976000,161415000,84009000,1567000,2955000,2955000,113735000,12772000,107348000,2955000,104393000,107348000,11745000,18244000,465281000,None,375391000,115310000,33147567
THRM,2019-03-31,USD,763046000,401881000,38769000,38769000,112125000,175044000,49783000,168371000,None,104504000,49783000,54721000,None,None,None,75943000,9220000,4616000,166354000,91286000,1383000,2949000,2949000,106008000,13510000,100553000,2949000,97604000,100553000,11212000,18952000,478487000,None,372640000,134486000,33653179
THRM,2018-12-31,USD,803047000,443075000,39620000,39620000,112535000,166858000,14043000,171380000,None,111696000,56385000,55311000,None,None,None,124062000,12872000,323348000,175396000,93113000,1597000,3413000,3413000,143688000,None,139890000,3413000,136477000,139890000,13062000,10298000,479699000,None,363965000,140300000,33856629
THRM,2018-09-30,USD,845029000,454546000,47152000,47152000,108589000,183476000,316529000,189005000,None,115907000,60202000,55705000,None,None,None,115329000,11617000,294708000,178437000,88991000,6128000,3429000,3429000,108783000,None,101429000,3429000,98000000,101429000,13473000,14800000,550321000,None,351336000,218569000,35748829
THRM,2018-06-30,USD,890013000,446572000,65357000,65357000,118363000,200024000,359868000,203949000,None,142419000,73574000,68845000,None,None,None,62828000,13500000,301587000,171690000,95022000,5768000,3433000,3433000,122475000,None,112900000,3433000,109467000,112900000,454000,14794000,588426000,None,351691000,252740000,36400971
THRM,2018-03-31,USD,901423000,445751000,70482000,70482000,120637000,196616000,369851000,205232000,None,151248000,80809000,70439000,None,None,None,58016000,13371000,290975000,164481000,88087000,6800000,3485000,3485000,119735000,None,109227000,3485000,105742000,109227000,1000,14724000,610448000,None,335032000,266812000,36794573
THRM,2017-12-31,USD,883405000,461069000,103172000,103172000,121409000,185058000,12425000,200294000,None,12425000,12425000,69685000,None,4500000,None,51430000,37983000,329531000,171315000,89596000,4889000,3460000,3460000,155469000,None,144669000,3460000,141209000,144669000,62090000,10660000,553874000,None,293645000,265048000,36761362
THRM,2017-09-30,USD,862588000,481823000,147626000,147626000,113385000,182236000,335193000,190825000,None,106807000,52520000,54287000,None,None,None,38576000,37561000,311783000,149286000,80322000,None,3445000,3445000,157290000,None,145891000,3445000,142446000,145891000,65519000,13377000,550805000,None,298887000,262935000,36677528
THRM,2017-06-30,USD,866497000,494502000,164177000,164177000,106568000,181273000,333111000,187391000,None,107853000,54356000,53497000,None,None,None,42484000,37867000,333529000,153079000,83719000,None,3414000,3414000,175095000,None,163285000,3414000,159871000,163285000,65946000,13292000,532968000,None,292333000,266077000,36821656
THRM,2017-03-31,USD,832678000,473103000,133907000,133907000,108455000,185279000,322495000,179848000,None,107250000,55219000,52031000,None,None,None,45462000,35397000,335419000,153157000,86156000,None,2105000,2105000,177147000,None,163137000,2105000,161032000,163137000,64896000,12686000,497259000,None,283820000,263656000,36727501
THRM,2016-12-31,USD,843030000,484363000,177187000,177187000,105074000,170084000,51735000,172052000,None,51735000,57557000,51735000,None,4500000,None,36408000,40803000,382625000,193623000,84511000,None,2092000,2092000,184910000,None,171525000,2092000,169433000,171525000,55823000,11511000,460405000,None,256922000,262251000,36534464
THRM,2016-09-30,USD,809553000,464996000,132813000,132813000,107204000,178965000,321826000,167336000,None,115882000,62947000,52935000,None,None,None,38679000,38608000,364439000,202103000,88814000,None,899000,899000,159229000,None,141572000,899000,140673000,141572000,112390000,10040000,445114000,None,230886000,260598000,36495338
THRM,2016-06-30,USD,787576000,449850000,132007000,132007000,94563000,168304000,239546000,158019000,None,42966000,20847000,22119000,None,None,None,47705000,38561000,366883000,203322000,83949000,None,889000,889000,160141000,None,123875000,889000,141098000,123875000,118484000,10225000,420693000,None,210663000,259309000,36469431
THRM,2016-03-31,USD,786535000,513820000,210556000,210556000,86950000,161690000,931000,131332000,None,47972000,47972000,28826000,None,None,None,47175000,38297000,379222000,182537000,84880000,None,912000,912000,192200000,None,21370000,912000,172524000,21370000,96745000,11296000,407313000,None,192217000,257401000,36407397
