SYMBOL,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
APPF,2020-12-31,USD,389480000,199353000,140263000,168519000,None,10057000,159468000,26439000,None,72504000,16357000,56147000,35026000,6770000,28256000,20777000,6213000,103560000,49805000,1040000,2262000,None,1833000,53755000,40146000,None,None,None,40146000,4451000,None,285920000,25756000,150369000,4000,34388000
APPF,2020-09-30,USD,386272000,201853000,144028000,176717000,None,9416000,150876000,26565000,None,73691000,17544000,56147000,37824000,5135000,32689000,15720000,6014000,101756000,56151000,3591000,2457000,None,None,45605000,32755000,None,None,None,32755000,4607000,35475000,284516000,25756000,150882000,4000,34313000
APPF,2020-06-30,USD,320351000,102744000,53315000,74245000,None,12663000,182389000,26323000,None,77336000,18911000,58425000,26863000,5933000,20930000,15836000,6354000,175847000,47307000,3402000,5098000,1833000,1833000,128540000,33394000,190471000,1833000,95146000,190471000,5088000,33394000,144504000,25756000,13206000,4000,34291000
APPF,2020-03-31,USD,293427000,92710000,56779000,64731000,None,9617000,168130000,22536000,None,78546000,20121000,58425000,14628000,6676000,7952000,18362000,6410000,168552000,38649000,2509000,5732000,4299000,1520000,129903000,34143000,191698000,1520000,95760000,191698000,5636000,34143000,124875000,25756000,-6051000,4000,34206000
APPF,2019-12-31,USD,260102000,61791000,15813000,38689000,None,7562000,172888000,14744000,None,79802000,21377000,58425000,34965000,12089000,22876000,15540000,6276000,128152000,47465000,1927000,4586000,1208000,1208000,80687000,33312000,47375000,1208000,47375000,97500000,11139000,33326000,131950000,21562000,-8034000,4000,34146000
APPF,2019-09-30,USD,20552000,20121000,20121000,20121000,None,8039000,141973000,9842000,None,81070000,22678000,58392000,25053000,4698000,20355000,16150000,6303000,108411000,42270000,1539000,4163000,6190000,1208000,66141000,18448000,47677000,1208000,47677000,48885000,13093000,18464000,125417000,21562000,-12462000,4000,35000000
APPF,2019-06-30,USD,19945000,19514000,19514000,19514000,None,8180000,137803000,7930000,None,82521000,24003000,58518000,23011000,3586000,19425000,16945000,6191000,107879000,41816000,1579000,3929000,5612000,1208000,66063000,18071000,47979000,1208000,47979000,49187000,12067000,18084000,118215000,21562000,-17440000,4000,35000000
APPF,2019-03-31,USD,17212000,16783000,16783000,16783000,None,7966000,105064000,7169000,None,84140000,26644000,57496000,24012000,6300000,17712000,15086000,7026000,105527000,38159000,1557000,None,1213000,1213000,48304000,19064000,48290000,1213000,48290000,49503000,11099000,19078000,95055000,21562000,-40591000,4000,35000000
APPF,2018-12-31,USD,175741000,107998000,74076000,74076000,None,5516000,67743000,6871000,None,21443000,5895000,15548000,27887000,11256000,16631000,11775000,7688000,83895000,28213000,1481000,None,1213000,1213000,55682000,None,48602000,1213000,48602000,49815000,4861000,7080000,91846000,21562000,-44316000,4000,36000000
APPF,2018-09-30,USD,136189000,61973000,13745000,13745000,None,5489000,428000,6699000,None,21727000,6179000,15548000,51684000,19861000,31823000,10916000,6757000,27826000,20784000,1108000,None,None,None,7042000,None,None,None,None,None,1296000,7042000,108363000,None,-46965000,4000,36000000
APPF,2018-06-30,USD,123958000,64527000,18010000,18010000,None,5554000,428000,6528000,None,7877000,1140000,6737000,57260000,22550000,34710000,6253000,4084000,22980000,21913000,1840000,None,None,None,1067000,None,None,None,None,None,1751000,1067000,100978000,None,-52489000,4000,35000000
APPF,2018-03-31,USD,114065000,55627000,8549000,8549000,None,4535000,428000,6463000,None,8134000,1397000,6737000,59261000,21971000,37290000,5253000,3806000,21526000,20365000,1099000,None,None,None,1161000,None,None,None,None,None,1129000,1161000,92539000,None,-59963000,4000,35000000
APPF,2017-12-31,USD,110248000,53842000,16109000,16109000,None,3387000,56406000,6696000,None,8462000,1725000,6737000,52201000,22401000,29800000,4546000,1238000,25169000,23912000,610000,None,None,None,2357000,None,None,None,None,None,1223000,1257000,85079000,None,-67247000,4000,35000000
APPF,2017-09-30,USD,105747000,50989000,14781000,14781000,None,3419000,427000,7005000,None,8791000,2054000,6737000,48819000,20423000,28396000,4393000,1219000,25070000,23832000,1164000,None,None,None,1238000,None,None,None,None,None,1083000,1238000,80677000,None,-69824000,4000,35000000
APPF,2017-06-30,USD,99583000,40107000,7389000,7389000,None,4231000,427000,6674000,None,9142000,2405000,6737000,50375000,25636000,24739000,3748000,1237000,24418000,23044000,398000,None,None,None,1374000,None,None,None,None,None,1547000,1374000,75165000,None,-73506000,4000,35000000
APPF,2017-03-31,USD,92894000,34274000,7969000,7969000,None,3815000,427000,6635000,None,9493000,2756000,6737000,44288000,24933000,19355000,3135000,1196000,22401000,20945000,700000,None,None,None,1456000,None,None,None,None,None,1402000,1456000,70493000,None,-76303000,4000,35000000
APPF,2016-12-31,USD,92583000,32220000,10699000,10699000,None,2511000,71512000,7077000,None,9842000,3105000,6737000,42161000,26688000,15473000,3537000,1217000,22901000,21361000,937000,None,None,None,1540000,None,None,None,None,None,1192000,1540000,69682000,None,-76963000,4000,34000000
