timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-03-19,9.82,9.86,9.8,9.85,9.85,101470,0.0000,1.0
2021-03-18,9.88,9.91,9.81,9.84,9.84,92333,0.0000,1.0
2021-03-17,9.8964,9.95,9.84,9.86,9.86,18523,0.0000,1.0
2021-03-16,9.93,9.94,9.86,9.92,9.92,83011,0.0000,1.0
2021-03-15,9.92,9.97,9.85,9.97,9.97,70936,0.0000,1.0
2021-03-12,9.98,9.98,9.85,9.95,9.95,153784,0.0000,1.0
2021-03-11,9.9599,9.9599,9.88,9.9001,9.9001,464649,0.0000,1.0
2021-03-10,9.88,9.9,9.85,9.89,9.89,224317,0.0000,1.0
2021-03-09,9.955,9.99,9.86,9.87,9.87,106484,0.0000,1.0
2021-03-08,9.98,9.99,9.9,9.9722,9.9722,280145,0.0000,1.0
2021-03-05,9.9,9.9597,9.77,9.91,9.91,610254,0.0000,1.0
2021-03-04,9.97,10.02,9.72,9.91,9.91,486010,0.0000,1.0
2021-03-03,9.98,10.16,9.95,9.97,9.97,407318,0.0000,1.0
2021-03-02,10.21,10.21,9.9,10.0,10.0,82537,0.0000,1.0
2021-03-01,10.16,10.28,10.15,10.15,10.15,70393,0.0000,1.0
2021-02-26,10.18,10.26,10.11,10.12,10.12,162264,0.0000,1.0
2021-02-25,10.34,10.34,10.1,10.22,10.22,773327,0.0000,1.0
2021-02-24,10.32,10.48,10.25,10.29,10.29,242718,0.0000,1.0
2021-02-23,10.35,10.38,10.22,10.38,10.38,339129,0.0000,1.0
2021-02-22,10.59,10.59,10.31,10.38,10.38,611824,0.0000,1.0
2021-02-19,10.54,10.57,10.4,10.43,10.43,771266,0.0000,1.0
2021-02-18,10.44,10.6,10.4,10.5,10.5,405204,0.0000,1.0
2021-02-17,10.45,10.45,10.32,10.44,10.44,270899,0.0000,1.0
2021-02-16,10.81,10.81,10.3,10.43,10.43,167737,0.0000,1.0
