SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
AIHS,2020-12-31,USD,-490700,None,None,None,None,86815,180324,650390,-51309,None,-174536,-193035,None,None,None,None,None,None,None,None,None,None,None,None,-934530,None,-3674464
AIHS,2020-09-30,USD,-1262917,None,None,None,None,69379,14681,-368146,288808,None,-14682,5083967,None,None,None,None,None,None,None,None,None,None,None,None,3872388,66020,-2599290
AIHS,2020-06-30,USD,-33057,None,None,None,None,78899,4891,196542,-10647,None,-4961,-294618,None,None,None,None,None,None,None,None,None,None,None,None,-322397,10239,-2370184
AIHS,2020-03-31,USD,556416,None,None,None,None,20423,80283,159967,509290,None,-80280,-813978,None,None,None,None,None,None,None,None,None,None,90000,None,-339014,-1172,-5209793
AIHS,2019-12-31,USD,-939676,None,None,None,None,285,30263,-330611,732575,None,-28441,-405222,None,None,None,None,None,None,None,None,None,None,780249,None,-1355626,17713,-5361936
AIHS,2019-09-30,USD,-2302596,None,None,None,None,41910,9618,-1776757,263659,None,-159618,-289916,None,None,None,None,None,None,None,None,None,None,-870249,None,-2899458,-147328,1141358
AIHS,2019-06-30,USD,-3761808,None,None,None,None,40674,375077,-3250474,-1068512,None,-695077,4940913,None,None,None,None,0,0,None,None,None,None,5142124,None,417615,-66413,-505432
AIHS,2019-03-31,USD,-3794134,None,None,None,None,88651,629,-1881376,-1491928,None,-83362,-460308,None,None,None,None,0,0,None,None,None,None,0,None,-4271209,66595,-2053864
AIHS,2018-12-31,USD,-880373,None,None,None,None,64258,970,-314735,-1491928,None,-379520,486898,None,None,None,None,0,0,None,None,None,None,0,None,-774355,-1360,-768292
AIHS,2018-09-30,USD,-663065,None,None,None,None,89806,15353,11915,-1491928,None,-35874,569561,None,None,None,None,0,0,None,None,None,None,0,None,-185613,-56235,-790005
AIHS,2018-06-30,USD,-918654,None,None,None,None,88179,11918,-20726,-1491928,None,-33869,105056,None,None,None,None,0,0,None,None,None,None,0,None,-889879,-42412,-930364
AIHS,2018-03-31,USD,-487310.86,None,None,None,None,211973.18,3171.36,None,0,None,-3171.36,14076893.84,None,None,None,None,0,0,None,None,None,None,478196.78,None,None,None,-10761264.61
AIHS,2017-12-31,USD,-115077,None,None,None,None,166196,2578,None,None,None,-2578,335000,None,None,None,None,None,None,None,None,None,None,11052972,None,None,None,-301217
AIHS,2017-09-30,USD,-111413,None,None,None,None,164685,2578,None,None,None,-2578,112289,None,None,None,None,None,None,None,None,None,None,11052972,None,None,None,-425213
AIHS,2017-06-30,USD,-191155,None,None,None,None,159944,412,None,None,None,-412,102021,None,None,None,None,None,None,None,None,None,None,11052972,None,None,None,-384710
AIHS,2017-03-31,USD,1324000,None,None,None,None,325671,2000,None,None,None,-1246018,342000,None,None,None,None,None,None,None,None,None,None,11052972,None,None,None,-587882
AIHS,2016-12-31,USD,9125,None,None,None,None,162112,412,None,None,None,-93955,102021,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-173852
