SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
RBB,2020-12-31,USD,-57060000,9275000,None,None,-29478000,1757000,3325000,None,None,11147000,-7426000,-20933000,None,2597000,2597000,None,1785000,-1785000,None,None,None,None,-2597000,None,-85419000,None,11147000
RBB,2020-09-30,USD,10030000,6617000,None,None,311000,1492000,760000,None,None,8520000,-197373000,214129000,None,0,0,None,1184000,-1184000,None,None,None,None,0,None,26786000,None,8520000
RBB,2020-06-30,USD,-8099000,11651000,None,None,14364000,85000,-14000,None,None,6513000,-200457000,-567000,None,0,0,None,1184000,-1184000,None,None,None,None,0,None,14414000,None,6513000
RBB,2020-03-31,USD,78200000,8643000,None,None,-73850000,1527000,135000,None,None,6748000,-40750000,141754000,None,5254000,5254000,None,2414000,-2414000,None,None,None,None,-4542000,None,179204000,None,6748000
RBB,2019-12-31,USD,209487000,35572000,None,None,-199344000,1305000,396000,None,None,10675000,-170923000,-39877000,None,None,None,None,2003000,-2003000,None,None,None,None,123000,None,-1313000,None,10675000
RBB,2019-09-30,USD,11770000,9403000,None,None,-330000,1386000,123000,None,None,8012000,-42443000,8106000,None,None,None,None,2016000,-2016000,None,None,None,None,-1463000,None,-22567000,None,8012000
RBB,2019-06-30,USD,10142000,22682000,None,None,-141482000,85000,347000,None,None,10142000,-1898000,-185965000,None,None,None,None,2007000,-2007000,None,None,None,None,63000,None,10142000,None,10142000
RBB,2019-03-31,USD,10380000,2350000,None,None,-102924000,1272000,484000,None,None,10380000,-4089000,-5301000,None,None,None,None,2007000,-2007000,None,None,None,None,904000,None,10380000,None,10380000
RBB,2018-12-31,USD,9490000,18765000,None,None,-56394000,340000,383000,None,None,9490000,-71342000,-11843000,None,None,None,None,1519000,-1519000,None,None,None,None,1560000,None,9490000,None,9490000
RBB,2018-09-30,USD,8331000,3371000,None,None,104130000,77000,1002000,None,None,8331000,-131839000,311048000,None,None,None,None,1489000,-1489000,None,None,None,None,1979000,None,8331000,None,8331000
RBB,2018-06-30,USD,9437000,4319000,None,None,7483000,77000,826000,None,None,9437000,-55712000,91983000,None,None,None,None,1470000,-1470000,None,None,None,None,2550000,None,9437000,None,9437000
RBB,2018-03-31,USD,8847000,2873000,None,None,56337000,81000,277000,None,None,8847000,-63497000,13487000,None,None,None,None,1275000,-1275000,None,None,None,None,3540000,None,8847000,None,8847000
RBB,2017-12-31,USD,124469000,8380000,None,None,-64964000,87000,455000,None,10868000,4888000,-107912000,43995000,None,None,None,None,1270000,-5118000,None,-7000,None,None,1274000,None,-55119000,None,4888000
RBB,2017-09-30,USD,-15180000,5920000,None,None,15273000,87000,29000,None,None,6611000,-89148000,101081000,None,None,None,None,-1000,-3848000,None,None,None,None,60217000,None,-61000,None,6611000
