SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
ENOC,2017-06-30,USD,-4211000,None,None,None,None,6687000,3008000,None,None,None,-2893000,-593000,None,None,None,None,None,None,None,None,None,None,1000,None,-7697000,None,-18372000
ENOC,2017-03-31,USD,-24639000,None,None,None,None,7541000,3427000,None,None,None,-1949000,711000,None,None,None,None,None,None,None,None,None,None,1173000,None,-25877000,None,-32010000
ENOC,2016-12-31,USD,20119000,None,None,None,None,7259000,2016000,44326000,None,None,-1074000,-509000,None,None,None,None,None,None,None,None,None,None,122000,None,17108000,None,-30599000
ENOC,2016-09-30,USD,-18093000,None,None,None,None,7399000,4577000,-84921000,None,None,5351000,-506000,None,None,None,None,None,None,None,None,None,None,-73000,None,-13624000,269000,20625000
ENOC,2016-06-30,USD,-15758000,None,None,None,None,8703000,4720000,22687000,None,None,8099000,-824000,None,None,None,None,None,None,None,None,None,None,2000,None,-9276000,-148000,102000
ENOC,2016-03-31,USD,-29747000,None,None,None,None,9607000,4391000,46172000,None,None,-4609000,-672000,None,None,None,None,None,None,None,None,None,None,6000,None,-33721000,1307000,-40538000
ENOC,2015-12-31,USD,21706000,None,None,None,None,10315000,5905000,59395000,None,None,-5028000,-20173000,None,None,None,None,None,None,None,None,None,None,3000,None,-3820000,-325000,-128986000
ENOC,2015-09-30,USD,5442000,None,None,None,None,9511000,6434000,-116639000,None,None,-5346000,-201000,None,None,None,None,None,None,None,None,None,None,57000,None,-1615000,-1510000,12987000
ENOC,2015-06-30,USD,-5216000,None,None,None,None,9914000,6084000,25285000,None,None,-2969000,-1119000,None,None,None,None,None,None,None,None,None,None,1000,None,-8873000,431000,-18791000
ENOC,2015-03-31,USD,-18452000,None,None,None,None,9834000,5206000,63726000,None,None,-80566000,-1011000,None,None,None,None,None,None,None,None,None,None,1016000,None,-101923000,-1894000,-50305000
ENOC,2014-12-31,USD,30727000,None,None,None,None,7959000,6305000,75624000,None,None,-20962000,-240000,None,None,None,None,None,None,None,None,None,None,125000,None,8136000,-1389000,-26820000
ENOC,2014-09-30,USD,23986000,None,None,None,None,8131000,6662000,-187928000,None,None,-11596000,121105000,None,None,None,None,None,None,None,None,None,None,-29120000,None,137312000,-631000,96673000
ENOC,2014-06-30,USD,17292000,None,None,None,None,7956000,6473000,49322000,None,None,-10914000,-1329000,None,None,None,None,None,None,None,None,None,None,78000,None,5205000,156000,-27405000
ENOC,2014-03-31,USD,-11566000,None,None,None,None,7371000,6113000,28866000,None,None,-30950000,-3119000,None,None,None,None,None,None,None,None,None,None,525000,None,-45491000,144000,-30433000
ENOC,2013-12-31,USD,46005000,None,None,None,None,7140000,3738000,77375000,None,None,-4086000,-4172000,None,None,None,None,None,None,None,None,None,None,-3460000,None,37959000,212000,-19881000
ENOC,2013-09-30,USD,21295000,None,None,None,None,7084000,5739000,-153891000,None,None,-8450000,-3423000,None,None,None,None,None,None,None,None,None,None,-4422000,None,9654000,232000,106857000
ENOC,2013-06-30,USD,5384000,None,None,None,None,6868000,18248000,19239000,None,None,-17979000,302000,None,None,None,None,None,None,None,None,None,None,302000,None,-13251000,-958000,-34351000
ENOC,2013-03-31,USD,6780000,None,None,None,None,6752000,8938000,34701000,None,None,-7374000,489000,None,None,None,None,None,None,None,None,None,None,489000,None,-214000,-109000,-30537000
ENOC,2012-12-31,USD,18145000,None,None,None,None,6396000,4102000,41073000,None,None,3562000,215000,None,None,None,None,None,None,None,None,None,None,215000,None,21873000,-49000,-25792000
ENOC,2012-09-30,USD,8625000,None,None,None,None,6467000,2618000,-100737000,None,None,5009000,76000,None,None,None,None,None,None,None,None,None,None,76000,None,13754000,44000,60348000
ENOC,2012-06-30,USD,4241000,None,None,None,None,6373000,5581000,24651000,None,None,-5843000,1000,None,None,None,None,None,None,None,None,None,None,1000,None,-1416000,-3000,-29136000
