SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
CPRX,2020-12-31,USD,13105567,677078,None,2250680,4356136,19319,None,115533,-96938,11437131,0,25569,None,None,None,None,None,None,None,None,None,None,64732,None,13131136,None,11437131
CPRX,2020-09-30,USD,11451109,2230402,None,-3799438,31469486,29793,11398,-890369,2919614,43339867,-10011398,614014,None,None,None,None,None,None,None,None,None,None,631048,None,2053725,None,43339867
CPRX,2020-06-30,USD,13265110,133561,None,4457201,918823,29412,None,-156301,-383414,9779987,0,36201,None,None,None,None,None,None,None,None,None,None,36201,None,11574449,None,9779987
CPRX,2020-03-31,USD,7213078,84061,None,-2769870,-1652247,13541,None,-3618434,254546,10426015,5000000,26149,None,None,None,None,None,None,None,None,None,None,26149,None,12239227,None,10426015
CPRX,2019-12-31,USD,12291441,84062,None,-29582,2810311,27609,1,441645,1356991,7929713,31658771,578280,None,None,None,None,None,None,None,None,None,None,578280,None,44528492,None,7929713
CPRX,2019-09-30,USD,16262617,None,None,818303,1899643,6532,19370,-281075,329922,13630179,5047027,256062,None,None,None,None,None,None,None,None,None,None,256062,None,21565706,None,13630179
CPRX,2019-06-30,USD,10959189,None,None,388640,2905675,6438,13737,-3125046,173292,10959189,-9930596,192550,None,None,None,None,None,None,None,None,None,None,192550,None,10959189,None,10959948
CPRX,2019-03-31,USD,-987769,None,None,602719,7523441,13748,5633,-7251381,40575,-987769,10449393,89350,None,None,None,None,None,None,None,None,None,None,89350,None,-987769,None,-644503
CPRX,2018-12-31,USD,-14843267,None,None,996383,888973,12493,56825,None,-56012,-14843267,14105118,151499,None,None,None,None,None,None,None,None,None,None,151499,None,-14843267,None,-14499609
CPRX,2018-09-30,USD,-8182603,None,None,418391,139479,9294,23256,None,-56012,-8182603,7426872,104532,None,None,None,None,None,None,None,None,None,None,104532,None,-8182603,None,-7838873
CPRX,2018-06-30,USD,-6335855,None,None,117570,-315487,8176,11937,None,-56012,-6335855,-5210308,4052,None,None,None,None,None,None,None,None,None,None,8500,None,-6335855,None,-5965140
CPRX,2018-03-31,USD,-11761623,None,None,-1140552,-180916,8015,11937,None,-56012,-5699892,-31847693,33032,None,None,None,None,None,None,None,None,None,None,33032,None,-37896111,None,-5699892
CPRX,2017-12-31,USD,-8724405,None,None,863967,663252,6935,None,None,None,-5387698,60790,54136795,None,None,None,None,None,None,None,None,None,None,50559187,None,50167718,None,-5387698
CPRX,2017-09-30,USD,-5767584,None,None,389263,-111066,12839,None,None,None,-4177649,-29838,1407936,None,None,None,None,None,None,None,None,None,None,1407936,None,-1254743,None,-4177649
CPRX,2017-06-30,USD,-3438706,None,None,-225583,-308304,12957,None,None,None,-3879901,-1765,1805437,None,None,None,None,None,None,None,None,None,None,1805437,None,-1397317,None,-3879901
CPRX,2017-03-31,USD,-7578833,None,None,-15248,-118082,12958,None,None,None,-4967129,-33145,None,None,None,None,None,None,None,None,None,None,None,None,None,-3912020,None,-4967129
CPRX,2016-12-31,USD,-9040633,None,None,-122148,737089,11964,7130,None,None,-4163320,586452,80251,None,None,None,None,None,None,None,None,None,None,80251,None,-3745036,None,-4163320
CPRX,2016-09-30,USD,-5895221,None,None,348032,-340122,9482,2,None,None,-3953981,2199022,-11265,None,None,None,None,None,None,None,None,None,None,None,None,-1079004,None,-3953981
CPRX,2016-06-30,USD,-4355666,None,None,-544181,-372915,8762,88929,None,None,-4568914,832662,-11265,None,None,None,None,None,None,None,None,None,None,None,None,-3510858,None,-4568914
CPRX,2016-03-31,USD,-11640452,None,None,-542654,-480846,13198,None,None,None,-5386237,-65571,-11265,None,None,None,None,None,None,None,None,None,None,None,None,-6007054,None,-5386237
