SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
SIBN,2020-12-31,USD,-7882000,None,None,1725000,4485000,344000,817000,2249000,611000,-27144000,-67819000,73038000,None,None,None,None,None,None,None,71638000,None,None,73038000,None,-2663000,None,-8982000
SIBN,2020-09-30,USD,-5552000,None,None,923000,773000,281000,480000,1224000,163000,-8372000,-5157000,467000,None,None,None,None,None,None,None,0,None,None,628000,None,-10242000,None,-9474000
SIBN,2020-06-30,USD,-7873000,None,None,-361000,-130000,256000,380000,920000,-756000,-9789000,6721000,-256000,None,None,None,None,None,None,None,0,None,None,1176000,None,-9489000,None,-12472000
SIBN,2020-03-31,USD,-9355000,None,None,-2218000,-2532000,249000,884000,-2207000,256000,-11541000,3339000,63152000,None,None,None,None,None,None,None,62978000,None,None,63152000,None,57136000,None,-12772000
SIBN,2019-12-31,USD,-9033000,None,None,1326000,3292000,204000,806000,1853000,530000,-22696000,5575000,1252000,None,None,None,None,None,None,None,None,None,None,1214000,None,-2206000,None,-9098000
SIBN,2019-09-30,USD,-7120000,None,None,2988000,658000,175000,746000,467000,483000,-10063000,7725000,573000,None,None,None,None,None,None,None,None,None,None,611000,None,1178000,None,-11306000
SIBN,2019-06-30,USD,-8396000,None,None,298000,1661000,202000,481000,1003000,927000,-7421000,5744000,1538000,None,None,None,None,None,None,None,None,None,None,1705000,None,-7221000,None,-8654000
SIBN,2019-03-31,USD,-7078000,None,None,765000,245000,193000,412000,-87000,165000,-8115000,-5553000,125000,None,None,None,None,None,None,None,None,None,None,125000,None,-12506000,None,-9345000
SIBN,2018-12-31,USD,-6319000,None,None,551000,2928000,186000,165000,1380000,301000,-9139000,-97048000,114523000,None,None,None,None,None,None,None,None,None,None,116132000,None,11116000,-42000,-5313000
