SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
SWFT,2017-06-30,USD,182962000,None,None,None,None,66890000,86919000,None,-36000,None,-20419000,-62531000,None,None,None,None,None,None,None,None,None,None,5007000,None,None,None,26297000
SWFT,2017-03-31,USD,118898000,None,None,None,None,72309000,35566000,None,-33000,None,-5154000,-141365000,None,None,None,None,None,None,None,None,None,None,1888000,None,None,None,5207000
SWFT,2016-12-31,USD,466312000,None,None,None,None,72790000,239446000,None,1796000,None,-71890000,-47456000,None,None,None,None,None,None,None,None,None,None,6220000,None,None,None,50442000
SWFT,2016-09-30,USD,328833000,None,None,None,None,71778000,141269000,None,2162000,None,-56572000,-75165000,None,None,None,None,None,None,None,None,None,None,-22551000,None,None,None,24024000
SWFT,2016-06-30,USD,244016000,None,None,None,None,69207000,68962000,None,2588000,None,5855000,-144898000,None,None,None,None,None,None,None,None,None,None,-42730000,None,None,None,42896000
SWFT,2016-03-31,USD,131731000,None,None,None,None,None,34450000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,31905000
SWFT,2015-12-31,USD,569498000,None,None,None,None,None,342615000,None,566000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,72502000
SWFT,2015-09-30,USD,357222000,None,None,None,None,None,260858000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36281000
SWFT,2015-06-30,USD,248203000,None,None,None,None,None,166697000,None,359000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50954000
SWFT,2015-03-31,USD,128157000,None,None,None,None,None,62006000,None,918000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37840000
SWFT,2014-12-31,USD,395781000,None,None,None,None,None,305966000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,58491000
SWFT,2014-09-30,USD,292813000,None,None,None,None,None,211113000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50158000
SWFT,2014-06-30,USD,183483000,None,None,None,None,None,135068000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,40198000
SWFT,2014-03-31,USD,76157000,None,None,None,None,None,60058000,None,653000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12305000
SWFT,2013-12-31,USD,473504000,None,None,None,None,None,318271000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,45298000
SWFT,2013-09-30,USD,355863000,None,None,None,None,None,236990000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29953000
SWFT,2013-06-30,USD,220343000,None,None,None,None,None,150383000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,49879000
SWFT,2013-03-31,USD,96889000,None,None,None,None,None,57636000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30292000
SWFT,2012-12-31,USD,406556000,None,None,None,None,None,293216000,None,1763000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,54684000
SWFT,2012-09-30,USD,259246000,None,None,None,None,None,202464000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,33656000
SWFT,2012-06-30,USD,165850000,None,None,None,None,None,131102000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,45559000
