SYMBOL,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
CHCI,2020-09-30,USD,2006000,82000,None,-334000,-358000,51000,41000,-271000,None,423000,-41000,-617000,-610000,None,None,None,None,None,None,None,None,None,None,None,1348000,None,423000
CHCI,2020-06-30,USD,2564000,None,None,None,None,60000,64000,-98000,None,1180000,-208000,-6393000,None,None,None,None,None,None,None,None,None,None,None,None,1180000,None,1180000
CHCI,2020-03-31,USD,-1908000,143000,None,-367000,-467000,65000,9000,-706000,None,-12000,135000,5442000,5473000,None,None,None,None,None,None,None,None,None,None,None,3669000,None,-12000
CHCI,2019-12-31,USD,1553000,-278000,None,2462000,2212000,198000,81000,2132000,None,83000,144000,216000,-56000,None,None,None,None,None,None,None,None,None,360000,None,1913000,None,83000
CHCI,2019-09-30,USD,6975000,191000,None,-569000,130000,41000,64000,229000,None,-643000,43000,-5957000,-59000,None,None,None,None,None,None,None,None,None,None,None,878000,None,-643000
CHCI,2019-06-30,USD,-240000,361000,None,-1528000,1342000,14000,47000,1129000,-2658000,-240000,-37000,3286000,-48000,None,None,None,None,None,None,None,None,None,None,None,-240000,None,-240000
CHCI,2019-03-31,USD,369000,146000,None,-53000,-2045000,48000,15000,-1840000,-2658000,369000,-5000,-3427000,-65000,None,None,None,None,None,None,None,None,None,None,None,369000,None,369000
CHCI,2018-12-31,USD,1424000,-509000,None,-2012000,1017000,328000,7000,1442000,-6679000,-857000,3000,-4289000,-180000,None,None,None,None,None,None,None,None,None,-1750000,None,-2862000,None,-733000
CHCI,2018-09-30,USD,11005000,-604000,None,56000,-3173000,88000,9000,3444000,-6531000,-1613000,1000,-4971000,-3142000,None,None,None,-1750000,-1750000,None,None,None,None,-1750000,None,3103000,None,-1927000
CHCI,2018-06-30,USD,-819000,53000,None,-4486000,-13238000,121000,18000,-5245000,-8032000,-819000,-8000,-2225000,-2205000,None,None,None,None,None,None,None,None,None,None,None,-819000,None,-819000
CHCI,2018-03-31,USD,-1248000,605000,None,3846000,4714000,207000,46000,5216000,-1157000,-628000,-37000,-662000,-605000,None,None,None,None,None,None,None,None,None,None,None,-1947000,None,-723000
CHCI,2017-12-31,USD,4397000,-193000,None,320000,-5060000,-818000,37000,-696000,-3281000,-2378000,-81000,-2289000,-3924000,None,None,None,-3276000,-3276000,None,None,None,None,-1432000,None,-280000,None,-3225000
CHCI,2017-09-30,USD,364000,229000,None,-210000,-324000,288000,4000,290000,-1240000,-1201000,-613000,-983000,-661000,None,None,None,-248000,-248000,None,None,None,None,-337000,None,-533000,None,-1510000
CHCI,2017-06-30,USD,-535000,700000,None,2020000,418000,464000,12000,604000,267000,-535000,-16000,-2452000,-1363000,None,None,None,-1000000,-1000000,None,None,None,None,-1000000,None,-1083000,None,387000
CHCI,2017-03-31,USD,275000,-243000,None,-754000,-870000,247000,1000,-469000,-524000,-664000,-124000,-2461000,-482000,None,None,None,-1908000,-1908000,None,None,None,None,-1908000,None,-2059000,None,-647000
CHCI,2016-12-31,USD,-11188000,29000,None,-4421000,-997000,1083000,10000,99000,-1137000,-3257000,265000,8626000,-267000,None,None,None,-525000,-525000,None,None,None,None,4562000,None,3297000,None,-4576000
CHCI,2016-09-30,USD,-1717000,-137000,None,3771000,-2087000,89000,31000,-588000,-13271000,-756000,74000,5862000,2628000,None,None,None,-1696000,-1696000,None,None,None,None,3304000,None,-913000,None,-1046000
CHCI,2016-06-30,USD,-1412000,116000,None,2385000,839000,49000,1000,312000,460000,-1461000,-32000,-2216000,-895000,None,None,None,-1317000,-1317000,None,None,None,None,-1317000,None,-1236000,None,-1909000
CHCI,2016-03-31,USD,-3953000,65000,None,-1575000,861000,86000,None,458000,2858000,-1288000,-80000,-7370000,-5966000,None,None,None,-1400000,-1400000,None,None,None,None,-1400000,None,-7835000,None,-1724000
CHCI,2015-12-31,USD,7821000,167000,None,-2445000,-517000,-39000,5000,-187000,9793000,2000,-150000,925000,2114000,0,None,None,-1173000,-1173000,None,None,None,None,-2323000,None,10687000,None,-1725000
